gene,ensembl_gene_id,log2FoldChange,padj
mt-Nd3,ENSMUSG00000064360,-3.23075801016792,1.28321531394797e-49
Nfia,ENSMUSG00000028565,-1.78270491753387,1.55810321769824e-49
Cryab,ENSMUSG00000032060,-1.79739466870513,1.77123541868405e-48
Hepacam,ENSMUSG00000046240,-2.06529028379709,1.77123541868405e-48
mt-Ts1,ENSMUSG00000064352,-3.34368150981858,6.17983740658786e-47
Prex2,ENSMUSG00000048960,-1.89060701801668,5.55280296297121e-46
Tmem229a,ENSMUSG00000048022,-1.96981410394966,1.30675189196984e-45
Il33,ENSMUSG00000024810,-1.88439314632488,2.05809898073643e-45
Ndrg2,ENSMUSG00000004558,-1.51260608775329,1.45597339987324e-44
Sparc,ENSMUSG00000018593,-1.90283230891164,9.22904142584556e-44
S100b,ENSMUSG00000033208,-2.09820649473906,9.95199286126309e-44
Prok2,ENSMUSG00000030069,4.16132294122378,2.12401156443021e-43
Slc1a2,ENSMUSG00000005089,-1.94829696643587,3.3140560485805e-43
Acsbg1,ENSMUSG00000032281,-1.96100617333035,2.30502117858331e-42
Cnp,ENSMUSG00000006782,-1.53676840977859,3.88972465163558e-42
Hcrt,ENSMUSG00000045471,-2.41105977158069,8.23792199456993e-42
Nwd1,ENSMUSG00000048148,-2.08688719623692,1.03608662039855e-40
Gm28438,ENSMUSG00000101939,-3.24694371559121,1.40031814675013e-39
2900052N01Rik,ENSMUSG00000099696,-2.1455959903109,2.29890980764483e-39
Slc6a11,ENSMUSG00000030307,-1.70817788863988,7.75892128556228e-39
Fam107a,ENSMUSG00000021750,-1.6957504086397,3.39370363304585e-38
Npy1r,ENSMUSG00000036437,1.91177942731378,3.54509006863206e-38
Glul,ENSMUSG00000026473,-1.35129034347078,6.5642452291041e-38
Kcnj10,ENSMUSG00000044708,-1.81545812683421,8.08324593143119e-38
Pdyn,ENSMUSG00000027400,1.9576506033888,1.0634939221616e-37
mt-Nd4,ENSMUSG00000064363,-3.79912659593368,1.26952759940647e-36
Gm9517,ENSMUSG00000104103,-2.18139482574027,2.2924325175095e-36
Etnppl,ENSMUSG00000019232,-1.89660793904793,2.84575350838748e-36
Fabp7,ENSMUSG00000019874,-1.81115954352327,4.71778878337466e-36
Calb1,ENSMUSG00000028222,1.55224593726363,7.83029891037653e-36
Slc7a11,ENSMUSG00000027737,-1.89946710140842,8.26312520707322e-36
Vgf,ENSMUSG00000037428,1.95497445399887,1.31356373480641e-35
Phgdh,ENSMUSG00000053398,-2.58896405159068,1.34636279417089e-35
Gal,ENSMUSG00000024907,1.93056729447569,4.65355755145948e-35
Efhd1,ENSMUSG00000026255,-2.50219035865245,2.04393724668629e-34
Bcas1,ENSMUSG00000013523,-1.72076825639589,2.58447555983583e-34
Zcchc24,ENSMUSG00000055538,-1.69227670850692,2.85767417642165e-34
mt-Cytb,ENSMUSG00000064370,-3.96714873624845,4.50293841477788e-34
Ntrk2,ENSMUSG00000055254,-1.3613428567692,7.65639661256767e-34
Gng12,ENSMUSG00000036402,-1.5849692302008,1.34213415189826e-33
Gm20721,ENSMUSG00000090625,1.41491284338606,2.93975898790866e-33
Tril,ENSMUSG00000043496,-1.65791359559677,9.00414266543078e-33
Gpm6b,ENSMUSG00000031342,-1.93404265481002,1.39677886994949e-32
Sparcl1,ENSMUSG00000029309,-1.86194722524352,1.72186093754788e-32
Slc39a6,ENSMUSG00000024270,1.55438791850097,1.93245336181111e-32
Atg7,ENSMUSG00000030314,6.35056643777856,2.28656083917859e-32
Fth1,ENSMUSG00000024661,-1.17814462199279,3.86436745865863e-32
Mbp,ENSMUSG00000041607,-1.67208748700011,1.55195168437081e-31
Trpm3,ENSMUSG00000052387,-1.53145102278323,1.55195168437081e-31
Trps1,ENSMUSG00000038679,-1.46769964057651,1.64328177999864e-31
Shisal2b,ENSMUSG00000042655,3.50713632059215,9.64734399591798e-31
Hipk2,ENSMUSG00000061436,-1.18515029783555,1.56634694874849e-30
Cd44,ENSMUSG00000005087,2.41760205846404,4.57865052143916e-30
Bmpr1b,ENSMUSG00000052430,-2.20036301443106,5.72011225041282e-30
Sfxn5,ENSMUSG00000033720,-1.33081022022089,7.11029165367744e-30
Vcan,ENSMUSG00000021614,-2.51312562965289,2.51021500308806e-29
Syt5,ENSMUSG00000004961,1.35317238386349,2.79926918900082e-29
Fermt2,ENSMUSG00000037712,-1.46166925185819,3.67655559365932e-29
Plekhh1,ENSMUSG00000060716,-1.58852434052557,5.23889178430684e-29
Fgfr2,ENSMUSG00000030849,-1.8888484935888,6.09313130207627e-29
Golga7,ENSMUSG00000015341,-1.2805127710269,9.5162514818472e-29
Sp1,ENSMUSG00000001280,-1.67048515666088,1.45385215504833e-28
Unc13c,ENSMUSG00000062151,-1.18789683732473,1.49051994154876e-28
"",ENSMUSG00000097815,1.36888818771868,1.68904865898267e-28
Reep3,ENSMUSG00000019873,-1.90680578912732,1.74407570886273e-28
Megf10,ENSMUSG00000024593,-2.12764745693983,1.97796306268367e-28
Tmem88b,ENSMUSG00000073680,-1.68797136960548,3.9383224778831e-28
Hbb-bt,ENSMUSG00000073940,-1.88167604935641,5.80698282496319e-28
Cyb5r3,ENSMUSG00000018042,1.15018350739557,8.93993427471874e-28
Itgb8,ENSMUSG00000025321,-1.92917879508316,8.93993427471874e-28
Sptbn1,ENSMUSG00000020315,-1.05089162616162,1.32603688572251e-27
Anln,ENSMUSG00000036777,-1.96874985706067,1.38761013517627e-27
Sall1,ENSMUSG00000031665,-2.32809474103822,1.85262165878362e-27
Mal,ENSMUSG00000027375,-2.06268239700737,3.12379891983845e-27
mt-Nd2,ENSMUSG00000064345,-3.86331719029872,6.4140631641404e-27
Tns3,ENSMUSG00000020422,-1.62211047545111,6.57831671760737e-27
Cst3,ENSMUSG00000027447,-1.27279309024687,6.57831671760737e-27
Celf3,ENSMUSG00000028137,1.24076974015523,1.6082231775388e-26
Araf,ENSMUSG00000001127,1.07720854734728,2.18168236548412e-26
Zfp36l1,ENSMUSG00000021127,-2.09445427355089,2.41194163451512e-26
Papss2,ENSMUSG00000024899,-1.899428852202,2.67024664702245e-26
Spag7,ENSMUSG00000018287,1.29393662151236,3.6261245637322e-26
Slc7a2,ENSMUSG00000031596,-2.24687679606354,3.69980406790183e-26
Irs4,ENSMUSG00000054667,1.62511380959702,3.78080740123382e-26
Tmem130,ENSMUSG00000043388,1.13805091149983,5.26115925127343e-26
Gfap,ENSMUSG00000020932,-1.54163024754044,6.56946560954197e-26
Nrsn1,ENSMUSG00000048978,-1.18187290927392,6.80573703387598e-26
mt-Rnr2,ENSMUSG00000064339,-4.74128109390795,7.50329729584066e-26
Ptprn,ENSMUSG00000026204,1.26415105379159,7.73667393218538e-26
Aldoc,ENSMUSG00000017390,-1.25101828116813,8.01941500559414e-26
Thrap3,ENSMUSG00000043962,1.2274799385045,9.88696245305652e-26
Lpp,ENSMUSG00000033306,-1.51646890345986,1.14961509803494e-25
Sept4,ENSMUSG00000020486,-1.20169259681971,1.15529253341981e-25
Npy,ENSMUSG00000029819,1.94202006374445,1.37415663337018e-25
Ugt8a,ENSMUSG00000032854,-2.30611032508291,1.46334837283885e-25
Paqr8,ENSMUSG00000025931,-1.42269465291262,1.6238270059702e-25
Ptprz1,ENSMUSG00000068748,-1.56990604187483,3.61797622146735e-25
Rfx4,ENSMUSG00000020037,-1.89599680076923,3.76302990671765e-25
Clic4,ENSMUSG00000037242,-1.75850610016267,4.04728945704023e-25
2310022B05Rik,ENSMUSG00000031983,-1.41521534392956,4.83716806858166e-25
Bclaf1,ENSMUSG00000037608,1.29882244734585,4.98751075602455e-25
Atp1a1,ENSMUSG00000033161,1.23061217866526,5.05703459690957e-25
Purb,ENSMUSG00000094483,-0.979530895968085,7.20470006929335e-25
Scd2,ENSMUSG00000025203,-1.29152226489007,7.70445623535312e-25
Ecel1,ENSMUSG00000026247,1.64335731167243,9.91572616193689e-25
Zfp644,ENSMUSG00000049606,-1.13421127002747,1.28498312776528e-24
Nrsn2,ENSMUSG00000059361,0.987690720010471,1.28498312776528e-24
Gja1,ENSMUSG00000050953,-1.64350707749494,1.86501560305963e-24
mt-Nd6,ENSMUSG00000064368,-3.78211331075832,1.8970075477302e-24
S1pr1,ENSMUSG00000045092,-1.80872681705695,3.39707610763102e-24
Tspan2,ENSMUSG00000027858,-1.4140115235594,4.88342309923225e-24
H2bc4,ENSMUSG00000018102,-1.71239728540973,5.97909985708347e-24
Gm6565,ENSMUSG00000079224,1.45736334626957,7.32620635255223e-24
Fgfr3,ENSMUSG00000054252,-1.7892632213573,9.9383292456665e-24
Ptch1,ENSMUSG00000021466,-1.47108679187442,1.0309218840797e-23
Pla2g7,ENSMUSG00000023913,-1.62515250179496,1.35506708648077e-23
Fgd6,ENSMUSG00000020021,-1.72592116272577,1.87850323825483e-23
Kif1c,ENSMUSG00000020821,-1.42657503419199,2.14432497022922e-23
mt-Atp8,ENSMUSG00000064356,-4.08951205026768,2.67833397307785e-23
Csrp1,ENSMUSG00000026421,-1.38797373348057,2.74583679849688e-23
Nhsl1,ENSMUSG00000039835,-1.56225172007789,4.31951989212494e-23
Pclo,ENSMUSG00000061601,-0.990750765739791,4.85578738228579e-23
Pip4k2a,ENSMUSG00000026737,-1.05481261011374,5.07891981423273e-23
mt-Rnr1,ENSMUSG00000064337,-4.31941112721712,7.10653948351705e-23
mt-Co2,ENSMUSG00000064354,-3.64848339325265,7.112650309408e-23
Mag,ENSMUSG00000036634,-1.99124415640966,9.99924043717598e-23
Acap2,ENSMUSG00000049076,-1.43581571545134,1.38407040021278e-22
Litaf,ENSMUSG00000022500,-2.23072742423598,1.71561048370463e-22
Slc14a1,ENSMUSG00000059336,-2.05985926256719,1.94177815358121e-22
Plce1,ENSMUSG00000024998,-1.53754986112933,2.28604017117199e-22
Abhd4,ENSMUSG00000040997,-1.48551754080921,2.43941739942017e-22
Gstm1,ENSMUSG00000058135,-1.3217758687469,2.51447921061959e-22
Tst,ENSMUSG00000044986,-2.11434564988539,4.03131835197483e-22
Habp4,ENSMUSG00000021476,0.950552869159375,6.66754021700831e-22
Mymk,ENSMUSG00000009214,3.24918881995333,7.81124695940997e-22
Fa2h,ENSMUSG00000033579,-2.1483675209254,9.53844890727648e-22
Snurf,ENSMUSG00000102627,1.5539233756875,1.03903825459142e-21
Gjb6,ENSMUSG00000040055,-1.93705968221353,1.18055252441006e-21
Erbin,ENSMUSG00000021709,-1.17105410048406,1.24632113502205e-21
Lix1,ENSMUSG00000047786,-1.59485668302166,1.24632113502205e-21
Otud7b,ENSMUSG00000038495,-1.09893495893151,1.48175410320838e-21
Sox8,ENSMUSG00000024176,-1.79849973425108,1.4820306556625e-21
Phlpp1,ENSMUSG00000044340,-1.22073841413886,1.538075371239e-21
Tmem35a,ENSMUSG00000033578,1.32724019694912,1.72250712461283e-21
S100a1,ENSMUSG00000044080,-1.9053193814742,1.81890685347499e-21
Nfib,ENSMUSG00000008575,-1.56420232901754,1.82417234031764e-21
Egfr,ENSMUSG00000020122,-2.15589870894035,2.00920294464108e-21
Onecut2,ENSMUSG00000045991,-1.60281838650104,2.10874027584709e-21
Spop,ENSMUSG00000057522,-0.879100631162596,2.37699928466441e-21
Dock1,ENSMUSG00000058325,-1.9667241799376,2.92839416132033e-21
Ndn,ENSMUSG00000033585,0.987767401407671,3.2031485604996e-21
Prex1,ENSMUSG00000039621,-1.31790803452743,3.72405221811303e-21
Sash1,ENSMUSG00000015305,-1.00846193932203,4.04707881285271e-21
Pcdhgc3,ENSMUSG00000102918,-1.53665914874156,4.55531181439417e-21
Ttyh1,ENSMUSG00000030428,-1.45838193551884,4.5616978159263e-21
mt-Nd1,ENSMUSG00000064341,-3.54640308157557,4.56900104812452e-21
Pld3,ENSMUSG00000003363,1.09491023666594,6.48363249176139e-21
Lpar1,ENSMUSG00000038668,-2.48445310276816,6.48963713067424e-21
mt-Tp,ENSMUSG00000064372,-3.60595845783985,1.07920614214843e-20
Ptov1,ENSMUSG00000038502,1.05925980608899,1.09864811827017e-20
Apod,ENSMUSG00000022548,-1.95825738989114,1.24655382028701e-20
Gatm,ENSMUSG00000027199,-1.63225904741735,1.31045760235402e-20
Timp4,ENSMUSG00000030317,-1.74741125110879,1.31045760235402e-20
Olig2,ENSMUSG00000039830,-2.02210528361237,2.10167558940849e-20
Kcnj16,ENSMUSG00000051497,-1.48669883719819,2.69901703577625e-20
Mobp,ENSMUSG00000032517,-1.53288507959764,4.28071114051132e-20
Sept2,ENSMUSG00000026276,-1.19412156301894,4.87167135074454e-20
Slc39a12,ENSMUSG00000036949,-2.00167714565499,4.95318884712318e-20
H2-Q2,ENSMUSG00000091705,2.24938231166226,4.95318884712318e-20
Adhfe1,ENSMUSG00000025911,-2.43447756945061,5.9792411183306e-20
Sumo3,ENSMUSG00000020265,0.983668023265096,6.38337934014587e-20
Heyl,ENSMUSG00000032744,-1.70887224076892,8.4971794878203e-20
Rftn2,ENSMUSG00000025978,-2.0210068712833,2.22189340692393e-19
Xiap,ENSMUSG00000025860,-0.993732482474432,2.48873799653557e-19
Gpr37l1,ENSMUSG00000026424,-1.97545399483532,2.72179345969092e-19
Ptges3-ps,ENSMUSG00000040078,-3.71305984947421,3.55870524937279e-19
1700086L19Rik,ENSMUSG00000071265,1.43136829427475,3.80201874861667e-19
Gm29216,ENSMUSG00000101249,-3.2688372594804,4.44326864328998e-19
Gaa,ENSMUSG00000025579,1.08622912193024,4.68675644927144e-19
Rnf187,ENSMUSG00000020496,0.98399553333883,4.7796277415046e-19
Fads1,ENSMUSG00000010663,-1.20119227484093,5.51415618987142e-19
Axl,ENSMUSG00000002602,-1.82647864393842,7.792347307329e-19
Rnf128,ENSMUSG00000031438,1.79118793094695,9.21182598559477e-19
Timp3,ENSMUSG00000020044,-1.15468093032261,9.62288698749372e-19
mt-Co1,ENSMUSG00000064351,-3.88935833377034,9.62288698749372e-19
Slc6a3,ENSMUSG00000021609,-2.01722403618775,1.07569452578523e-18
Amot,ENSMUSG00000041688,-1.6172156657531,1.20847238604955e-18
Tbx3os2,ENSMUSG00000086847,3.59686002197213,1.31957535204803e-18
Mest,ENSMUSG00000051855,1.50643338781623,1.38995031148596e-18
Gm37701,ENSMUSG00000104174,-1.76781915714652,1.74888359437569e-18
Rnasek,ENSMUSG00000093989,1.06050188311389,1.98805940241421e-18
Fam216a,ENSMUSG00000029463,1.03920790256822,2.78142656642816e-18
Ankrd12,ENSMUSG00000034647,-0.933757189942908,3.14462183946199e-18
Ntsr2,ENSMUSG00000020591,-1.33417414046414,3.42088088517506e-18
Mmd2,ENSMUSG00000039533,-1.20610357101374,4.08634031022432e-18
Itgav,ENSMUSG00000027087,-2.01039116820805,4.17792934134089e-18
Vcam1,ENSMUSG00000027962,-2.12007364295127,4.56308842376488e-18
Padi2,ENSMUSG00000028927,-1.61206752979077,5.25264844180224e-18
Sox10,ENSMUSG00000033006,-1.97175294428923,5.30202345566545e-18
Epb41l2,ENSMUSG00000019978,-1.11882124139123,6.27804754761754e-18
mt-Tl1,ENSMUSG00000064340,-2.21062447442344,6.29358167513485e-18
Acss1,ENSMUSG00000027452,-1.67189987461333,6.4183400375448e-18
Cpne3,ENSMUSG00000028228,-1.62169966724335,7.11375977967173e-18
Rassf2,ENSMUSG00000027339,-1.07743885216061,7.95943640244752e-18
Nme2,ENSMUSG00000020857,1.27376094806102,8.57664392671431e-18
Psat1,ENSMUSG00000024640,-1.1940034176367,9.65756530634915e-18
Bmp2k,ENSMUSG00000034663,-1.5124738263705,1.12444196747352e-17
Rogdi,ENSMUSG00000022540,1.03665791721173,1.31300104152369e-17
Asrgl1,ENSMUSG00000024654,-0.868854835729221,2.58253618176394e-17
Pygm,ENSMUSG00000032648,-1.97324073852751,2.58253618176394e-17
Bex2,ENSMUSG00000042750,1.03991891935499,2.66409623057462e-17
Glud1,ENSMUSG00000021794,-0.976782675704956,2.67171925150671e-17
Mlc1,ENSMUSG00000035805,-1.17274592443794,3.07807489125788e-17
S100a16,ENSMUSG00000074457,-1.64376821527457,3.13388124682929e-17
Tnfrsf11b,ENSMUSG00000063727,3.51969736863685,3.72159463490889e-17
Olfr287,ENSMUSG00000090129,-2.35520085147626,3.72159463490889e-17
Pdgfra,ENSMUSG00000029231,-2.43227725161931,4.16731296774445e-17
Dab2,ENSMUSG00000022150,-1.88898126326735,4.24156627340664e-17
Fmnl2,ENSMUSG00000036053,-1.02329202987479,4.55993361028458e-17
Rapgef4,ENSMUSG00000049044,-0.94592955350877,6.52580261096554e-17
Arhgef10,ENSMUSG00000071176,-1.675139612834,6.52580261096554e-17
Gabre,ENSMUSG00000031340,1.43443809802764,7.29381582310167e-17
Minar2,ENSMUSG00000050875,0.969176829016623,7.79767618393704e-17
Ube2e2,ENSMUSG00000058317,1.04809248372861,9.50216453910942e-17
"",ENSMUSG00000099597,-1.18689404455866,1.0008880750562e-16
Cyp2j9,ENSMUSG00000015224,-1.64348714841262,1.03405301489808e-16
Gm28661,ENSMUSG00000102070,-5.69475889040033,1.22322671290883e-16
Tmem59l,ENSMUSG00000035964,1.15119411814991,1.5591347200598e-16
Oip5os1,ENSMUSG00000085438,-1.27916770739986,1.5790456972001e-16
Pdlim5,ENSMUSG00000028273,-1.20340333790503,1.58883448803889e-16
Slc12a2,ENSMUSG00000024597,-1.5364881917405,1.64935242987234e-16
Gm37158,ENSMUSG00000103234,-1.28260961870167,1.64935242987234e-16
Fgf13,ENSMUSG00000031137,0.869952436412286,1.86230961787747e-16
Hook3,ENSMUSG00000037234,-0.880481334936279,1.94648060057775e-16
Mpp6,ENSMUSG00000038388,-1.12346319159723,2.14017699439791e-16
Neu4,ENSMUSG00000034000,-2.83047937908069,2.1798741814799e-16
Nhlh2,ENSMUSG00000048540,1.62761277216466,2.50907914388168e-16
Resp18,ENSMUSG00000033061,1.12342027166464,2.78074011553189e-16
mt-Co3,ENSMUSG00000064358,-3.31341612246495,2.78074011553189e-16
Nacc2,ENSMUSG00000026932,-0.87596030656715,2.83063745551573e-16
Sox9,ENSMUSG00000000567,-2.09564720830512,2.95058011341083e-16
Fezf1,ENSMUSG00000029697,1.77392758069828,3.39382609717895e-16
Ppp1r3c,ENSMUSG00000067279,-1.27575127470371,3.88004428038254e-16
Rock1,ENSMUSG00000024290,-1.21106122279778,3.88182586789232e-16
Klf3,ENSMUSG00000029178,-1.17605011746829,4.03546076461741e-16
Lrig1,ENSMUSG00000030029,-1.40454068337724,4.14874358800228e-16
Usf3,ENSMUSG00000068284,-0.890007329963855,4.73808339027085e-16
Gna13,ENSMUSG00000020611,-0.893991773986097,4.88543145072864e-16
Mtmr10,ENSMUSG00000030522,-1.572735654519,4.90676307687818e-16
Gorasp2,ENSMUSG00000014959,0.933312418837602,5.50143390928282e-16
Abhd3,ENSMUSG00000002475,-1.44450552744709,5.72178213287897e-16
Gab1,ENSMUSG00000031714,-1.49894229458806,5.90454672003157e-16
Ywhah,ENSMUSG00000018965,0.744633441147725,6.25805235378032e-16
Catspere2,ENSMUSG00000091476,-1.84856203017383,7.17723255622895e-16
Tlcd1,ENSMUSG00000019437,-2.39589875113551,7.51795483070037e-16
5031439G07Rik,ENSMUSG00000036046,-1.0005665529286,8.6408241948482e-16
Rtl8b,ENSMUSG00000067924,0.911772477069465,8.64272671647875e-16
Gpr146,ENSMUSG00000044197,-1.8076881159209,8.77859366764322e-16
Gm43305,ENSMUSG00000105703,0.77140574341702,1.12399651887909e-15
Gm42927,ENSMUSG00000105207,-1.20934947854585,1.25102607473084e-15
Elovl7,ENSMUSG00000021696,-1.65422048530094,1.30481858591049e-15
Ccdc88a,ENSMUSG00000032740,-0.936337974749848,1.31623953137554e-15
Dlk1,ENSMUSG00000040856,0.827957859651016,1.67833224169802e-15
Tjp1,ENSMUSG00000030516,-0.932647573452166,1.71458305026303e-15
Pianp,ENSMUSG00000030329,0.881024624118213,1.94795147450837e-15
Gpr17,ENSMUSG00000052229,-1.8508793650145,2.27554173867627e-15
Kansl1l,ENSMUSG00000026004,-1.38605333104727,2.37033168481424e-15
Scd1,ENSMUSG00000037071,-0.997426330996358,2.5437095975839e-15
Map2,ENSMUSG00000015222,-0.821590667357047,2.61046503698989e-15
Pou3f2,ENSMUSG00000095139,-1.44679902911596,3.50948622140613e-15
Bsn,ENSMUSG00000032589,-0.769918236279758,3.70683526084825e-15
Zfp488,ENSMUSG00000044519,-1.43743996040597,3.76893424337601e-15
Tet1,ENSMUSG00000047146,-1.12835117607184,3.86925349546351e-15
Shank1,ENSMUSG00000038738,-0.813233488583791,4.07197428775533e-15
Arglu1,ENSMUSG00000040459,1.26544898971027,4.07197428775533e-15
Gabarapl2,ENSMUSG00000031950,0.839761769119492,4.20923475359988e-15
Sox6,ENSMUSG00000051910,-1.47324870357805,5.64341337433368e-15
Cdk5r2,ENSMUSG00000090071,0.962722668177563,5.64556916810187e-15
Ttyh2,ENSMUSG00000034714,-1.61866936317895,5.87916748653138e-15
Trp53i11,ENSMUSG00000068735,0.936296545324567,6.3864368940586e-15
Nptxr,ENSMUSG00000022421,1.05978567927098,6.53459598812641e-15
Pllp,ENSMUSG00000031775,-1.51014306586322,6.75384532712526e-15
Cyfip1,ENSMUSG00000030447,-1.09032056822717,6.79239541941328e-15
Nr5a1,ENSMUSG00000026751,2.15869313949669,7.46263851092762e-15
mt-Te,ENSMUSG00000064369,-3.10054293997925,8.09827762089842e-15
Dusp26,ENSMUSG00000039661,0.89682888138963,8.519658332115e-15
Arap2,ENSMUSG00000037999,-1.33792903639273,1.06620854118075e-14
Wnk1,ENSMUSG00000045962,-0.832340730314578,1.19849444728006e-14
Tceal3,ENSMUSG00000044550,0.998206459764903,1.31279391081417e-14
Morf4l1,ENSMUSG00000062270,0.745697888896699,1.33499859477856e-14
Slc25a18,ENSMUSG00000004902,-1.67912489678882,1.37381011467292e-14
Pon3,ENSMUSG00000029759,2.36247891003175,1.55102401650026e-14
Rims3,ENSMUSG00000032890,0.791613400827584,1.55102401650026e-14
Nadk2,ENSMUSG00000022253,-1.12990226086141,1.78985156696059e-14
Fgf1,ENSMUSG00000036585,-0.751496238534695,1.79452118637875e-14
Atp5md,ENSMUSG00000071528,1.01882474530841,1.80996908869095e-14
Tceal6,ENSMUSG00000031409,1.00323866112069,1.83452777169152e-14
Luzp2,ENSMUSG00000063297,-1.11560911881478,1.83452777169152e-14
Rian,ENSMUSG00000097451,-0.941921958564588,1.92667577183464e-14
Gprc5b,ENSMUSG00000008734,-1.58497390823704,2.21103508057973e-14
Klc2,ENSMUSG00000024862,0.858089850589225,2.44925115653131e-14
Mog,ENSMUSG00000076439,-1.82697525797088,2.80159377466167e-14
Bex3,ENSMUSG00000046432,0.918707007211582,2.95169501541529e-14
Fam166a,ENSMUSG00000026969,1.1412900101919,2.9908263120017e-14
Rmrp,ENSMUSG00000088088,-3.28923314702204,3.14025932296542e-14
Carmil1,ENSMUSG00000021338,-1.19850751134829,3.49193672262849e-14
Ptpro,ENSMUSG00000030223,1.14563402598434,3.68329201430809e-14
Kif5b,ENSMUSG00000006740,-0.74066779191703,3.74238903769241e-14
Pex5l,ENSMUSG00000027674,-0.883235162134021,3.74238903769241e-14
Aspa,ENSMUSG00000020774,-1.95274136707422,4.10518093453089e-14
Gjc3,ENSMUSG00000056966,-1.59098158923177,4.51186858853055e-14
Entpd1,ENSMUSG00000048120,-2.54779972060968,5.00039056882164e-14
Ankrd40,ENSMUSG00000020864,-0.965657362645674,5.6418513824655e-14
Gm9843,ENSMUSG00000050299,1.00425832419796,6.11006496876891e-14
Agt,ENSMUSG00000031980,-1.72916966303509,6.47746916000817e-14
Crebrf,ENSMUSG00000048249,-0.746094694023378,8.36747508929529e-14
Rrp7a,ENSMUSG00000018040,1.00625907549695,8.41814169540451e-14
Arhgap5,ENSMUSG00000035133,-0.874633515859119,8.57914621054154e-14
Cckar,ENSMUSG00000029193,1.54679485166714,8.65607433142462e-14
Mob1b,ENSMUSG00000006262,-0.97306182634067,1.01349190380569e-13
Plekho2,ENSMUSG00000050721,-1.76399561446203,1.09014120402248e-13
Gpc5,ENSMUSG00000022112,-1.90958421828828,1.11230475437658e-13
Srrm2,ENSMUSG00000039218,0.867948829774518,1.11839606596911e-13
Mc3r,ENSMUSG00000038537,2.32516641961245,1.19175098825705e-13
Apc,ENSMUSG00000005871,-0.760131958590425,1.32427770531097e-13
Foxn3,ENSMUSG00000033713,-1.09629152847588,1.332243252411e-13
Tceal5,ENSMUSG00000054034,0.967366794855613,1.332243252411e-13
Krt90,ENSMUSG00000048699,2.41352202078907,1.34345491985732e-13
Prokr1,ENSMUSG00000049409,3.24696684366132,1.47279914048194e-13
Igsf11,ENSMUSG00000022790,-1.42402887543756,1.50579028784895e-13
Atp1b2,ENSMUSG00000041329,-0.914224315435825,1.5897770491415e-13
