gene,ensembl_gene_id,log2FoldChange,padj
Olfr1408,ENSMUSG00000062527,,
Tas2r109,ENSMUSG00000062528,,
Syt9,ENSMUSG00000062542,-1.19080471795401,9.08787740551739e-06
Gsdmcl1,ENSMUSG00000062543,,
Tlr12,ENSMUSG00000062545,-5.74460295070982,0.0223769428891526
V1ra8,ENSMUSG00000062546,,
Prl2c1,ENSMUSG00000062551,,
Olfr709-ps1,ENSMUSG00000062553,,
Gm12751,ENSMUSG00000062554,1.50015991723603,0.323230851281633
Scgb1b2,ENSMUSG00000062556,,
Gm10118,ENSMUSG00000062561,-0.70637561016353,0.47128726512596
Cys1,ENSMUSG00000062563,1.07050098763143,0.000213263452800686
Tex28,ENSMUSG00000062564,3.29116191919134,0.464405763975891
Timm17a,ENSMUSG00000062580,0.404273443815878,2.75522334875416e-06
Rpl30-ps8,ENSMUSG00000062582,1.77638710045152,0.0167036820453775
Cnr2,ENSMUSG00000062585,-1.34919689250957,0.670182461449434
Gm6104,ENSMUSG00000062588,2.35167347692994,0.474959076020209
Armc9,ENSMUSG00000062590,0.0968321741213576,0.568962548963759
Tubb4a,ENSMUSG00000062591,-0.325404969150382,1.21600293643552e-05
Gm49339,ENSMUSG00000062593,-4.94869406500459,0.0969985287629323
Vmn1r178,ENSMUSG00000062598,,
Srpk2,ENSMUSG00000062604,-0.697763307197254,1.53288195255938e-05
Olfr195,ENSMUSG00000062608,,
Kcnj15,ENSMUSG00000062609,-3.41751216397364,
Rps3a2,ENSMUSG00000062611,1.94649821634229,8.28134796757531e-20
2310039H08Rik,ENSMUSG00000062619,1.25823680464696,1.68965664798818e-06
Olfr911-ps1,ENSMUSG00000062621,,
Cyp2c67,ENSMUSG00000062624,,
Mysm1,ENSMUSG00000062627,-0.35849275437684,0.00038257728708379
Olfr114,ENSMUSG00000062629,,
Btnl1,ENSMUSG00000062638,,
Ganc,ENSMUSG00000062646,0.425915304998923,0.207096128761593
Rpl7a,ENSMUSG00000062647,1.23213365913641,7.56687630607897e-52
Olfr44,ENSMUSG00000062649,,
H2al2a,ENSMUSG00000062651,,
Ncs1,ENSMUSG00000062661,0.0638533657559753,0.548074541232227
Atp5g2,ENSMUSG00000062683,0.867638780789572,6.18194132015347e-09
Cks1brt,ENSMUSG00000062687,-0.540427902501454,
Cebpzos,ENSMUSG00000062691,1.42887279901235,3.93711788399276e-19
Cav3,ENSMUSG00000062694,-2.05887635778683,
9430002A10Rik,ENSMUSG00000062704,-0.751018493470467,0.752839441800721
Tpbpb,ENSMUSG00000062705,,
Olfr531,ENSMUSG00000062712,,
Sim2,ENSMUSG00000062713,-2.41163354512511,0.00318948746071591
H2bc12,ENSMUSG00000062727,0.288035974463285,0.612852185514046
Ppox,ENSMUSG00000062729,0.425743543449667,0.297460301460609
Lypd4,ENSMUSG00000062732,,
Prl3d2,ENSMUSG00000062737,,
Gm5239,ENSMUSG00000062742,2.86715971222255,
Zfp677,ENSMUSG00000062743,-0.115970898888441,0.74807805371023
Prss1,ENSMUSG00000062751,-0.540427902501454,
AI413582,ENSMUSG00000062753,0.914216801316175,2.35105415220976e-28
Olfr1206,ENSMUSG00000062757,,
Gm16477,ENSMUSG00000062758,1.07779288796467,0.272498307360841
Shisal1,ENSMUSG00000062760,-1.16102335112618,0.00195484548403833
Zfp512,ENSMUSG00000062761,0.00262795813303534,0.990156254669609
Ei24,ENSMUSG00000062762,-0.0935755485755351,0.637326931338695
Tex101,ENSMUSG00000062773,-2.96159867520275,
Chia1,ENSMUSG00000062778,0.562163131081476,0.459610723567414
Olfr527,ENSMUSG00000062782,,
Kcnc3,ENSMUSG00000062785,-0.939613366446685,0.00741715554957841
Gm382,ENSMUSG00000062791,,
Olfr1158,ENSMUSG00000062793,,
Zfp599,ENSMUSG00000062794,0.0969898965259379,0.849004284685751
Hikeshi,ENSMUSG00000062797,0.413300870948518,0.00363580631802838
Ssxa1,ENSMUSG00000062814,,
Vmn1r51,ENSMUSG00000062818,-1.08194956528677,0.60890703160221
4833420G17Rik,ENSMUSG00000062822,0.571854223975935,0.00324280748791258
Actg1,ENSMUSG00000062825,0.170548405265686,0.188833361973716
Ces2f,ENSMUSG00000062826,,
Sval3,ENSMUSG00000062833,,
Olfr1458,ENSMUSG00000062844,,
Gm14176,ENSMUSG00000062846,2.4068838849136,1.24224799320367e-10
Tcp11,ENSMUSG00000062859,-5.87164216650553,0.00153061166089278
Zfp28,ENSMUSG00000062861,0.29099202362033,0.260550716435679
Phactr2,ENSMUSG00000062866,0.641482738738357,6.25634972166043e-09
Impdh2,ENSMUSG00000062867,0.559764925925223,0.0440496895277611
Olfr830,ENSMUSG00000062868,,
Olfr1355,ENSMUSG00000062873,-0.540427902501454,
Gm4978,ENSMUSG00000062874,2.00038430085386,0.45785380538573
Olfr298,ENSMUSG00000062878,,
Olfr1450,ENSMUSG00000062892,,
Rpl31-ps11,ENSMUSG00000062896,1.70025865067436,0.427145974004201
Klhl24,ENSMUSG00000062901,-0.244821198993801,0.0200319749864587
Vmn1r32,ENSMUSG00000062905,-4.06333024553792,0.442039182400882
Hdac10,ENSMUSG00000062906,-1.08839651582482,0.129584370831334
Acadm,ENSMUSG00000062908,-0.458931172211921,0.03423411237489
Olfr777,ENSMUSG00000062914,,
Cfl2,ENSMUSG00000062929,0.345320230700715,9.69698797745601e-07
Zfp938,ENSMUSG00000062931,0.960236722767292,1.94942851762957e-07
Gm10123,ENSMUSG00000062933,0.400170198161339,0.0094508814630053
Mtap,ENSMUSG00000062937,-0.163146434963787,0.360679782361567
Stat4,ENSMUSG00000062939,1.6625671462198,0.00522570016840719
9130023H24Rik,ENSMUSG00000062944,-0.0932125889494627,0.876334196269387
Atp11c,ENSMUSG00000062949,-0.44773366321714,0.288883379338495
Tas2r110,ENSMUSG00000062952,,
Kdr,ENSMUSG00000062960,-1.49406107749187,0.224524254990506
Ccdc177,ENSMUSG00000062961,-0.976858695934589,0.0104370034066605
Gm6378,ENSMUSG00000062962,,
Ufc1,ENSMUSG00000062963,0.565361175248564,0.000256174812554102
Cped1,ENSMUSG00000062980,-1.60569446188049,0.0278354003728627
Mrpl42,ENSMUSG00000062981,0.379366805912705,0.0319171004475532
Olfr715b,ENSMUSG00000062987,,
Nrg1,ENSMUSG00000062991,0.0567040060264662,0.899151187182838
Ica1,ENSMUSG00000062995,0.0298243845651395,0.89195684855043
Rpl35,ENSMUSG00000062997,1.75507839109649,4.57409944050004e-52
Gm9701,ENSMUSG00000063001,2.67319775351737,0.0853646211445638
Msln,ENSMUSG00000063011,1.15938528413178,0.210603499733321
Ccni,ENSMUSG00000063015,0.180269351873224,0.215871656898747
2010204K13Rik,ENSMUSG00000063018,2.41490816578974,3.97228440092515e-93
Manbal,ENSMUSG00000063019,0.848203215831121,0.00465506973895114
Olfr194,ENSMUSG00000063020,,
H2ac15,ENSMUSG00000063021,0.591913134891025,0.296903729268974
Zfp780b,ENSMUSG00000063047,0.151590995613513,0.503490904307953
Ing2,ENSMUSG00000063049,0.128525179101549,0.716415961935473
Lrrc40,ENSMUSG00000063052,0.153354981184508,0.288221270540896
Prr23a2,ENSMUSG00000063058,1.38312544914103,
Sox7,ENSMUSG00000063060,-1.73037659497772,0.474802643393369
Ctnna2,ENSMUSG00000063063,0.0794078924563603,0.598724014804578
Mapk3,ENSMUSG00000063065,0.971597069035822,3.09304451224068e-11
Kif1b,ENSMUSG00000063077,-0.515852725925832,7.78802775622379e-06
Gm10125,ENSMUSG00000063087,0.15348999767273,0.761031317019958
Klk1b8,ENSMUSG00000063089,,
Olfr1510,ENSMUSG00000063106,-3.46152117285112,
Zfp26,ENSMUSG00000063108,0.134808000412182,0.666751813784796
Dgkeos,ENSMUSG00000063109,2.22056115369686,0.281215244539047
Olfr410,ENSMUSG00000063116,,
Olfr480,ENSMUSG00000063120,,
Aldoart2,ENSMUSG00000063129,-0.562724168660835,0.859718563919009
Calml3,ENSMUSG00000063130,-0.540427902501454,
Klk1b1,ENSMUSG00000063133,,
Olfr177,ENSMUSG00000063137,,
Kcnma1,ENSMUSG00000063142,-1.05817892412063,4.8333628827635e-07
Bbs5,ENSMUSG00000063145,0.088283451016062,0.821897298840582
Clip2,ENSMUSG00000063146,0.333159001543692,0.176470613930378
Csn2,ENSMUSG00000063157,6.16180261391295,0.219984167635802
Numbl,ENSMUSG00000063160,-0.444939280508119,0.120569402577143
Speer2,ENSMUSG00000063163,,
Gm5449,ENSMUSG00000063166,0.38326782365116,
Rps4l,ENSMUSG00000063171,0.872097106641486,3.60576120862493e-06
Hspb11,ENSMUSG00000063172,1.04716274083004,0.00150551585504994
Olfr811,ENSMUSG00000063173,,
Olfr955,ENSMUSG00000063176,,
Klk1b27,ENSMUSG00000063177,-5.30633793746918,0.0498261972623776
Pstk,ENSMUSG00000063179,0.0686296730064657,0.784750751720684
Olfr107,ENSMUSG00000063188,,
Cd300lb,ENSMUSG00000063193,,
Nol7,ENSMUSG00000063200,0.939643686717546,3.64940267024367e-15
Defa34,ENSMUSG00000063206,,
Olfr1351,ENSMUSG00000063216,,
Olfr930,ENSMUSG00000063221,,
Olfr917,ENSMUSG00000063225,,
Ldha,ENSMUSG00000063229,-0.138493265274785,0.146264528089639
Olfr535,ENSMUSG00000063230,,
Serpina11,ENSMUSG00000063232,,
Gpr84,ENSMUSG00000063234,-2.32023013031857,0.33920963456308
Ptpmt1,ENSMUSG00000063235,0.388400811157835,0.0190453007051785
1110038F14Rik,ENSMUSG00000063236,1.18239766469579,5.85282939718111e-05
Grm4,ENSMUSG00000063239,-2.15166972789032,0.194027713254501
Olfr133,ENSMUSG00000063240,,
Zfp993,ENSMUSG00000063245,-1.83204027445624,0.294857531496654
Krtap4-1,ENSMUSG00000063251,,
Gm4744,ENSMUSG00000063252,,
Scoc,ENSMUSG00000063253,0.724129540487797,5.80420936213148e-06
Syt10,ENSMUSG00000063260,-0.992934336404915,0.00100580780207399
Parp10,ENSMUSG00000063268,0.480225975261,0.706225954163749
Naa15,ENSMUSG00000063273,0.0985863265562646,0.268127036981063
Hacd1,ENSMUSG00000063275,-0.290629277159305,0.524236646527334
Gm10128,ENSMUSG00000063277,,
Zfp35,ENSMUSG00000063281,0.410903572044736,0.010827969635994
Gvin-ps7,ENSMUSG00000063286,-1.55674883351139,0.115450332361236
Tmem117,ENSMUSG00000063296,0.141620590502338,0.83421945693092
Luzp2,ENSMUSG00000063297,-1.25381760922975,3.15071204869069e-10
Psg20,ENSMUSG00000063305,,
Gm12657,ENSMUSG00000063314,0.481922385062209,0.926443356826873
Rpl27,ENSMUSG00000063316,1.70765294775738,1.19873331804521e-59
Usp31,ENSMUSG00000063317,-1.01663885797259,2.39995658718888e-18
1190007I07Rik,ENSMUSG00000063320,0.863135161851976,0.0186525642875433
Gm9396,ENSMUSG00000063328,1.27970362259562,0.280394992085951
Krr1,ENSMUSG00000063334,0.124272003979383,0.509855537492612
Olfr874,ENSMUSG00000063350,-0.540427902501454,
Slc39a4,ENSMUSG00000063354,-2.38034478303537,0.139472985230349
Mapk1,ENSMUSG00000063358,0.220400329739759,0.0524302782966077
Alg11,ENSMUSG00000063362,0.103179336630911,0.490559615546594
3300002I08Rik,ENSMUSG00000063364,0.481997533385933,0.580481177883487
Olfr763,ENSMUSG00000063374,,
Ifna13,ENSMUSG00000063376,,
Olfr945,ENSMUSG00000063380,,
Bcl9l,ENSMUSG00000063382,-0.483156394131773,0.0170679954540258
Zfp947,ENSMUSG00000063383,-0.533701342203478,0.376417157428734
Olfr1387,ENSMUSG00000063386,,
BC023105,ENSMUSG00000063388,-1.36326678985827,
Olfr293,ENSMUSG00000063394,,
Tmed5,ENSMUSG00000063406,-0.376328789800581,0.018862342994237
Lrrc43,ENSMUSG00000063409,0.837910047918527,0.363116890089981
Stk24,ENSMUSG00000063410,0.718291142815352,0.00302081067692471
Gm10131,ENSMUSG00000063412,0.892870615427,0.213178043462962
Cyp26b1,ENSMUSG00000063415,-1.60723509122407,0.222270236764276
Ddo,ENSMUSG00000063428,-1.57825036712836,2.44087790588236e-10
Wscd2,ENSMUSG00000063430,0.0295390373998373,0.903101598621433
Sorcs3,ENSMUSG00000063434,1.74821853168673,3.40109880870796e-26
B9d2,ENSMUSG00000063439,0.720217672491521,0.00113978130833004
Gm7117,ENSMUSG00000063442,4.98002221263114,0.335666467561327
Nmral1,ENSMUSG00000063445,-0.536090391392674,0.0775231223476097
Plppr1,ENSMUSG00000063446,-0.315719130474172,0.673580950939021
Ube2d2b,ENSMUSG00000063447,-1.4732274594877,
Syne2,ENSMUSG00000063450,-0.00446770910828712,0.991377318181153
D630045J12Rik,ENSMUSG00000063455,-0.808443356569986,0.0170817678589507
Rps15,ENSMUSG00000063457,2.11998449624345,1.61421366108005e-78
Lrmda,ENSMUSG00000063458,-0.408804144398067,0.640446351631417
Tas2r114,ENSMUSG00000063478,,
Snu13,ENSMUSG00000063480,0.975419129731231,1.36216069240683e-13
Zkscan7,ENSMUSG00000063488,-0.489313955372389,0.331267774990156
Arhgap22,ENSMUSG00000063506,-1.59004506993709,0.00505696297189575
Gm1330,ENSMUSG00000063507,,
Snrnp70,ENSMUSG00000063511,0.670933723760323,1.57820447885147e-05
Gm6756,ENSMUSG00000063514,-1.98431029541107,
Ly6m,ENSMUSG00000063522,-1.41856113431721,
Eno1,ENSMUSG00000063524,-0.691532712654322,1.37342212908545e-12
Stmnd1,ENSMUSG00000063529,-1.94055960964724,0.289871613193685
Sema3e,ENSMUSG00000063531,-0.029725517192089,0.962536066367435
Zfp773,ENSMUSG00000063535,0.0705159270948869,0.934216606030348
Gm5616,ENSMUSG00000063543,1.08115580920616,0.147825585891714
Gm4825,ENSMUSG00000063548,-2.09901101156417,
Olfr322,ENSMUSG00000063549,,
Nup98,ENSMUSG00000063550,-0.129710990444951,0.492569775173758
Gm10132,ENSMUSG00000063556,1.17573570199774,0.104145917788986
Aox1,ENSMUSG00000063558,-1.4794083650785,0.0646745865087242
Col23a1,ENSMUSG00000063564,-1.48746509893603,0.288039882262782
Jazf1,ENSMUSG00000063568,1.07921588210751,4.3893208850704e-20
Klhdc3,ENSMUSG00000063576,0.501204801098637,0.000301193548422002
Olfr666,ENSMUSG00000063582,,
Olfr1410,ENSMUSG00000063583,,
Gm5513,ENSMUSG00000063586,1.86693175305313,
Slc22a28,ENSMUSG00000063590,,
Gng8,ENSMUSG00000063594,-0.923780579160873,0.612673180054735
Egfem1,ENSMUSG00000063600,-2.55595500865025,0.0571990381833256
Ccdc102a,ENSMUSG00000063605,-3.60873509945395,0.0283202746656648
Gm10134,ENSMUSG00000063611,0.59267871550145,0.824476865577096
Olfr64,ENSMUSG00000063615,,
C230062I16Rik,ENSMUSG00000063623,-2.93777820957748,0.28993332930756
Unc5d,ENSMUSG00000063626,2.74390579496451,1.1767755663569e-49
Gm7665,ENSMUSG00000063628,-0.540427902501454,
Sox11,ENSMUSG00000063632,0.587650133252661,0.0130476994325122
Jakmip1,ENSMUSG00000063646,0.613785063718341,3.52714636934291e-12
Cnfn,ENSMUSG00000063651,-0.540427902501454,
Slc22a21,ENSMUSG00000063652,1.00277050364357,0.00476359564717788
Gm10135,ENSMUSG00000063656,0.498615668080862,
Zbtb18,ENSMUSG00000063659,-0.913317582268227,1.18900677400565e-09
Olfr98,ENSMUSG00000063660,-1.36326678985827,
Krt73,ENSMUSG00000063661,-1.99077558777004,0.413439050911788
Brwd3,ENSMUSG00000063663,0.0562494869951906,0.738954771497895
Nkx6-3,ENSMUSG00000063672,2.98213104385211,0.339072992747493
Crb1,ENSMUSG00000063681,0.32824769698618,0.755852603062433
Glyat,ENSMUSG00000063683,-5.87305453179361,0.0109561733041704
Hadhb-ps,ENSMUSG00000063684,-0.778935901693493,0.46611187422158
Pcdhb5,ENSMUSG00000063687,-0.673407336804217,0.584113016823697
H2ac21,ENSMUSG00000063689,-0.313711059664942,0.689982568117401
Cycs,ENSMUSG00000063694,0.233388685566908,0.079613556984522
Gm8730,ENSMUSG00000063696,-0.203380917315819,0.749068486427053
Sfxn4,ENSMUSG00000063698,-0.18783117375102,0.583009311357351
Mapk15,ENSMUSG00000063704,-0.715041930562686,0.82539991872545
Klk1b24,ENSMUSG00000063713,-0.540427902501454,
Sp3os,ENSMUSG00000063714,0.8213939651694,0.131555609367589
Olfr816,ENSMUSG00000063715,,
Tnfrsf11b,ENSMUSG00000063727,2.37294828144109,7.10531575693651e-13
Magea6,ENSMUSG00000063728,,
Hsd3b2,ENSMUSG00000063730,-1.43491565682321,0.781639657521752
Gm4963,ENSMUSG00000063739,1.7588889408689,1.49645135663974e-05
Platr8,ENSMUSG00000063751,-3.59372942312086,
Gm10136,ENSMUSG00000063754,-0.0640241332421092,0.967489377809673
Rnf217,ENSMUSG00000063760,0.0988352262610879,0.810914603873144
Tas2r129,ENSMUSG00000063762,,
Olfr508,ENSMUSG00000063764,,
Chadl,ENSMUSG00000063765,0.138987913198851,0.741983506276883
S100a7a,ENSMUSG00000063767,-2.25959192241275,0.439780842654803
Olfr1469,ENSMUSG00000063777,,
Chil4,ENSMUSG00000063779,-0.540427902501454,
Olfr282,ENSMUSG00000063780,,
Utp14a,ENSMUSG00000063785,-0.274727529794246,0.182784816308699
Chchd1,ENSMUSG00000063787,1.12246757295248,2.19902692116698e-13
Slc22a8,ENSMUSG00000063796,-1.02371513324386,0.071075092227445
Prpf38a,ENSMUSG00000063800,-0.0908314859278786,0.816587540192487
Ap3s2,ENSMUSG00000063801,0.164439496544452,0.268399534465573
Hspbp1,ENSMUSG00000063802,0.592885943230343,2.09678857220814e-05
Lin28b,ENSMUSG00000063804,-1.26403634148662,0.0133218531837378
Gpatch1,ENSMUSG00000063808,0.467651899887154,0.0659231659226749
Alms1,ENSMUSG00000063810,-0.638984107037841,0.010998188508703
Gm4987,ENSMUSG00000063816,1.11653046184497,0.684738782825068
Arl9,ENSMUSG00000063820,-3.26724655451296,
Dupd1,ENSMUSG00000063821,1.38312544914103,
Olfr532,ENSMUSG00000063823,,
Olfr1382,ENSMUSG00000063827,,
Gm6065,ENSMUSG00000063830,1.49212120770424,0.696596963570258
Cdc42ep5,ENSMUSG00000063838,-5.85987088463436,0.00133168334378442
Olfr862,ENSMUSG00000063842,,
Olfr1276,ENSMUSG00000063844,,
Gm21731,ENSMUSG00000063846,,
Ppcdc,ENSMUSG00000063849,0.28432844692118,0.3581310060721
Rnf183,ENSMUSG00000063851,-2.67136203899402,0.362373436531415
Gpx1,ENSMUSG00000063856,0.328172525718482,0.00852080026067251
Olfr1511,ENSMUSG00000063867,-4.86530252923359,0.136432413858314
Chd4,ENSMUSG00000063870,0.226981739443969,0.0586018172767486
Slc24a3,ENSMUSG00000063873,-0.27692658591397,0.0578470857380276
Rps6-ps1,ENSMUSG00000063875,1.46819624314196,0.0456666087012507
Olfr376,ENSMUSG00000063881,,
Uqcrh,ENSMUSG00000063882,1.08867042876132,1.18808450755024e-32
Ptcd3,ENSMUSG00000063884,-0.122902823917776,0.279749707584889
Gm6498,ENSMUSG00000063885,1.2566756432979,0.460345440562367
Nlgn1,ENSMUSG00000063887,-0.564381637283173,0.0107082157495378
Rpl7l1,ENSMUSG00000063888,0.577765525131315,0.0558637138067973
Crem,ENSMUSG00000063889,0.072968648594232,0.840303395595394
Zkscan8,ENSMUSG00000063894,-0.589703135879771,1.63777875188837e-05
Nupl1,ENSMUSG00000063895,0.250265075129078,0.187428106237809
Adam26b,ENSMUSG00000063900,,
Gm7964,ENSMUSG00000063902,0.112867217775952,0.581402030253052
Klk1,ENSMUSG00000063903,-4.87122660598342,0.11550508846278
Dpp3,ENSMUSG00000063904,0.174717350609435,0.566718798846721
Gm10139,ENSMUSG00000063905,,
Tdgf1-ps2,ENSMUSG00000063911,-0.456788132469623,
Srrm4,ENSMUSG00000063919,0.887938970512391,1.93475823309754e-17
Cyp4a32,ENSMUSG00000063929,,
Pepd,ENSMUSG00000063931,-0.821853487404363,4.58334586026388e-09
Poteg,ENSMUSG00000063932,,
Zar1,ENSMUSG00000063935,4.1519953484237,1.66717492196343e-57
Brpf3,ENSMUSG00000063952,0.416747847271617,0.0107512744292001
Amd2,ENSMUSG00000063953,0.0274089993048233,0.974390022898758
H2ac19,ENSMUSG00000063954,-0.788175632934573,0.0132632754815808
Krt88,ENSMUSG00000063971,-2.06074165002678,
Nr6a1,ENSMUSG00000063972,-1.64393992951097,0.0915831979845597
Slco1a5,ENSMUSG00000063975,-5.34444537662413,0.0424498791016822
Olfr120,ENSMUSG00000063994,,
Vmn1r211,ENSMUSG00000063998,,
Olfr190,ENSMUSG00000064006,,
Dppa1,ENSMUSG00000064010,8.63999628960572,5.30222585592187e-13
Gm648,ENSMUSG00000064016,-1.36326678985827,
Klk8,ENSMUSG00000064023,-2.35237282475498,0.323808996444885
Pym1,ENSMUSG00000064030,0.725894899320423,0.149824957010362
Gm10143,ENSMUSG00000064032,-3.45980350720645,0.00219854671406446
Mro,ENSMUSG00000064036,-1.3806210175113,6.09480794373305e-06
Gpn1,ENSMUSG00000064037,0.559365885040801,0.0252547281400056
Ccr1l1,ENSMUSG00000064039,-3.52465317002527,
Trerf1,ENSMUSG00000064043,0.970991258404451,1.2391585542919e-07
Olfr319,ENSMUSG00000064044,,
Gm5089,ENSMUSG00000064052,,
Scgb3a1,ENSMUSG00000064057,0.327127221534128,
Dzip3,ENSMUSG00000064061,0.19510216158168,0.135080352340834
BC048507,ENSMUSG00000064063,1.41880224625739,
Ipcef1,ENSMUSG00000064065,-1.20791752290259,1.59144647450219e-10
Mtx1,ENSMUSG00000064068,0.406517853526897,0.101747648470151
Fbln2,ENSMUSG00000064080,-3.05125997393028,0.0428230090709714
Gm8973,ENSMUSG00000064081,-2.06074165002678,
Olfr1202,ENSMUSG00000064084,,
Vrk2,ENSMUSG00000064090,-1.36200465667592,0.260389250390198
Cnnm2,ENSMUSG00000064105,0.726184384551178,4.85893821249463e-05
Hcst,ENSMUSG00000064109,0.506998354983776,0.880292276319408
Olfr963,ENSMUSG00000064110,,
Cadm2,ENSMUSG00000064115,-2.1048738475851,4.26258698505577e-14
Mocs1,ENSMUSG00000064120,0.368199189755402,0.356246467805857
Olfr96,ENSMUSG00000064121,5.32137317267309,0.299493320064609
Prr36,ENSMUSG00000064125,1.13333838830199,3.07130739741019e-08
Med14,ENSMUSG00000064127,-0.17225536551059,0.265289465349957
Cenpj,ENSMUSG00000064128,1.39255813624483,6.55610539303809e-07
Mageb5b,ENSMUSG00000064129,,
Rhox8,ENSMUSG00000064137,-2.02230752447597,
Fam172a,ENSMUSG00000064138,-0.381667328864293,0.0157840859213262
Trim38,ENSMUSG00000064140,-1.47411826926551,
Zfp69,ENSMUSG00000064141,-0.225369563155876,0.856974913220619
Arih2,ENSMUSG00000064145,0.410526735411231,0.0221075693891951
Rab44,ENSMUSG00000064147,-2.47523187250511,
Prol1,ENSMUSG00000064156,,
Izumo1,ENSMUSG00000064158,-1.5375501524965,
Krt39,ENSMUSG00000064165,,
Ghrl,ENSMUSG00000064177,0.288329164955649,0.943898870823646
Tnnt1,ENSMUSG00000064179,-1.62653532167123,0.0147537217157469
Rab3ip,ENSMUSG00000064181,0.934584771767391,3.01634422618183e-24
Gm4735,ENSMUSG00000064193,-1.02075531998035,0.291748580704395
Zfp936,ENSMUSG00000064194,0.551469689854566,
Krt2,ENSMUSG00000064201,-1.58477692609987,0.390931844088274
Spata6l,ENSMUSG00000064202,-1.62986925635268,0.00434796012707452
Gm10145,ENSMUSG00000064208,0.250508871129898,0.892301889897247
Ano6,ENSMUSG00000064210,0.435381414966616,0.000260761582317223
Defa24,ENSMUSG00000064213,-0.61623200686334,
Ifi27,ENSMUSG00000064215,-1.4315170276761,4.77639980800075e-10
H2ac18,ENSMUSG00000064220,0.438717411264114,0.575059350452852
Olfr694,ENSMUSG00000064223,,
Gsdma3,ENSMUSG00000064224,-0.540427902501454,
Paqr9,ENSMUSG00000064225,0.565286293920168,5.32011469254882e-05
Gm5321,ENSMUSG00000064231,1.37511444058078,
Gm5414,ENSMUSG00000064232,-1.36326678985827,
Chil1,ENSMUSG00000064246,-1.86673035839026,0.0140232171290103
Plcxd1,ENSMUSG00000064247,-0.0212128476035746,0.965819241985297
Olfr329,ENSMUSG00000064252,-1.47233298829516,
Ethe1,ENSMUSG00000064254,0.693223767340004,8.13481097783538e-06
Vmn1r13,ENSMUSG00000064259,,
Gimap8,ENSMUSG00000064262,1.39514760175903,0.534077131426156
Platr26,ENSMUSG00000064263,-0.540427902501454,
Zfp428,ENSMUSG00000064264,0.546572159474545,0.00307051952993982
Hvcn1,ENSMUSG00000064267,-1.59770880476414,0.371690783086056
Gpbar1,ENSMUSG00000064272,,
Ccdc146,ENSMUSG00000064280,-2.11461257558988,0.228669799108195
Rpl19-ps1,ENSMUSG00000064281,1.86136565120411,0.140961304379151
Cdpf1,ENSMUSG00000064284,0.731378466794997,0.00326887552279069
H4c12,ENSMUSG00000064288,-1.62160288575476,0.33057453639542
Tank,ENSMUSG00000064289,0.0128849016182796,0.947145880822058
Cntn4,ENSMUSG00000064293,-1.98495339443476,4.31312928978595e-18
Aox3,ENSMUSG00000064294,-0.911200963322823,0.606961336744944
4921528I07Rik,ENSMUSG00000064299,,
Clasp1,ENSMUSG00000064302,0.019830821090954,0.914771073417395
Lrrc51,ENSMUSG00000064307,0.400634515084653,0.373305745344237
2410137M14Rik,ENSMUSG00000064308,-2.02167224716627,
Zpld1,ENSMUSG00000064310,-2.79758951383966,
Gm10146,ENSMUSG00000064317,1.08787754169975,0.200196168932745
Hhip,ENSMUSG00000064325,-2.18184637694445,0.108996484230099
Siva1,ENSMUSG00000064326,0.389177814334112,0.00342420793021182
Scn1a,ENSMUSG00000064329,-1.61159236994968,1.13948954879085e-08
Pde6h,ENSMUSG00000064330,-4.37398605251367,0.0106827052942307
Olfr926,ENSMUSG00000064333,,
Selenop,ENSMUSG00000064373,-2.25356666591822,4.53619095412404e-10
Gm24966,ENSMUSG00000064377,-0.540427902501454,
Gm26448,ENSMUSG00000064380,1.94298958916929,
Gm26447,ENSMUSG00000064382,-1.54269038419078,0.351143630749863
Gm26449,ENSMUSG00000064386,,
Snora73a,ENSMUSG00000064387,-1.47411826926551,
Gm26446,ENSMUSG00000064389,,
Snord73b,ENSMUSG00000064390,,
Gm23625,ENSMUSG00000064391,,
Gm23626,ENSMUSG00000064392,,
Gm23622,ENSMUSG00000064394,,
Gm23623,ENSMUSG00000064395,,
Gm23628,ENSMUSG00000064398,-0.511454458473756,
Gm23629,ENSMUSG00000064399,,
Snord3b-ps1,ENSMUSG00000064400,,
Gm23928,ENSMUSG00000064403,,
Gm23925,ENSMUSG00000064405,,
Gm23926,ENSMUSG00000064407,,
Gm23924,ENSMUSG00000064408,,
Gm22247,ENSMUSG00000064410,,
Gm22245,ENSMUSG00000064413,,
Gm22248,ENSMUSG00000064416,,
DQ267102,ENSMUSG00000064417,,
Gm22249,ENSMUSG00000064419,,
Gm22748,ENSMUSG00000064427,,
Gm25587,ENSMUSG00000064432,,
Gm25588,ENSMUSG00000064435,-1.47411826926551,
Gm25589,ENSMUSG00000064436,,
Snord49b,ENSMUSG00000064437,-1.98431029541107,
Gm26224,ENSMUSG00000064440,-2.47475429211742,
Snord37,ENSMUSG00000064441,,
Gm26225,ENSMUSG00000064442,,
Gm26226,ENSMUSG00000064443,-0.540427902501454,
Gm26227,ENSMUSG00000064444,,
Gm26228,ENSMUSG00000064446,,
Snord68,ENSMUSG00000064450,,
Snora23,ENSMUSG00000064451,1.40030202313085,0.35668824132266
Gm24564,ENSMUSG00000064452,-1.16257571222529,
Snord21,ENSMUSG00000064453,,
Gm25080,ENSMUSG00000064460,,
Gm25079,ENSMUSG00000064463,,
Gm25081,ENSMUSG00000064468,,
