gene,ensembl_gene_id,log2FoldChange,padj
Tpd52l1,ENSMUSG00000000296,0.69089,0.000000354179534297786
Pemt,ENSMUSG00000000301,0.27613,0.343811342677744
Cdh1,ENSMUSG00000000303,-2.65358,0.0000361456203538037
Cdh4,ENSMUSG00000000305,0.24558,0.126232177676698
Ckmt1,ENSMUSG00000000308,0.57835,0.00000323972360514271
Bcl6b,ENSMUSG00000000317,-1.24871,0.0981498947072808
Clec10a,ENSMUSG00000000318,-2.23099,0.34272715833643
Alox12,ENSMUSG00000000320,-2.12033,0.00519379165809863
Arvcf,ENSMUSG00000000325,0.25642,0.0246084992164403
Comt,ENSMUSG00000000326,0.72733,0.0000161226203416303
Rtca,ENSMUSG00000000339,0.58921,0.000000000120345882562228
Dbt,ENSMUSG00000000340,-1.00885,0.00000000544240776415419
Dazap2,ENSMUSG00000000346,-0.90113,0.00000000000252481500394755
Mcts1,ENSMUSG00000000355,0.62717,0.00000890631073952213
Rem1,ENSMUSG00000000359,-0.60632,0.852355374835272
Rnf17,ENSMUSG00000000365,0.0082,0.988444576584143
Trappc10,ENSMUSG00000000374,0.24839,0.00780155909369354
Ccm2,ENSMUSG00000000378,0.09246,0.632145014567142
Wap,ENSMUSG00000000381,-2.37775,1
Tbrg4,ENSMUSG00000000384,0.47499,0.000444748776731481
Tmprss2,ENSMUSG00000000385,-0.85813,0.768762652389874
Mx1,ENSMUSG00000000386,-1.27066,0.370274243555253
Fap,ENSMUSG00000000392,-5.52914,0.000109761384643072
Gcg,ENSMUSG00000000394,3.59642,0.0269095760536444
Ndufa9,ENSMUSG00000000399,0.51919,0.000000498571211929424
Egfl6,ENSMUSG00000000402,-0.90722,0.000000000764121715413896
Lck,ENSMUSG00000000409,0.46579,0.320502331688206
Tssk3,ENSMUSG00000000411,0.54599,0.51209179073089
Cttnbp2,ENSMUSG00000000416,-0.4568,0.00585496585156178
Galnt1,ENSMUSG00000000420,-0.30891,0.0180113419608563
Myf5,ENSMUSG00000000435,1.32875,1
Mkrn2,ENSMUSG00000000439,0.36477,0.000175863109051096
Pparg,ENSMUSG00000000440,-0.06448,0.920246960205802
Raf1,ENSMUSG00000000441,-0.28696,0.00568522495142656
Septin1,ENSMUSG00000000486,-1.03372,0.0378846034723829
Pdgfb,ENSMUSG00000000489,0.11621,0.634005282180293
Acvrl1,ENSMUSG00000000530,-1.38399,0.0321026353779264
Grasp,ENSMUSG00000000531,0.00498,0.988193424934406
Acvr1b,ENSMUSG00000000532,0.42297,0.00312221627062976
Tom1l2,ENSMUSG00000000538,0.2125,0.0546399458778822
Gpa33,ENSMUSG00000000544,2.18952,0.278640611798784
Zfp385a,ENSMUSG00000000552,0.74665,0.0000000192968229561041
Itga5,ENSMUSG00000000555,-1.54359,0.0214847250753438
Gabra2,ENSMUSG00000000560,0.1508,0.215788296272024
Wdr77,ENSMUSG00000000561,0.16301,0.112888898177866
Adora3,ENSMUSG00000000562,-1.73211,0.140603088507234
Atp5pb,ENSMUSG00000000563,0.65815,0.0000000000022126084739169
Sox9,ENSMUSG00000000567,-3.16518,0.0000000000000000000000000000000000000000000000000000104171752807919
Hnrnpd,ENSMUSG00000000568,-0.17216,0.234783935402149
Dynlt1c,ENSMUSG00000000579,-0.71282,0.000346911895341966
C1d,ENSMUSG00000000581,0.44156,0.00902337323483084
Gm2a,ENSMUSG00000000594,-1.45299,0.00000000000000000000000112024554113303
Krit1,ENSMUSG00000000600,-0.06828,0.631435366606979
Clcn4,ENSMUSG00000000605,0.11371,0.54997986765815
Sema4f,ENSMUSG00000000627,0.73803,0.0000000000288017165561317
Hk2,ENSMUSG00000000628,-1.03261,0.000000190462293187847
Myo18a,ENSMUSG00000000631,0.03347,0.865342036379315
Sez6,ENSMUSG00000000632,0.58577,0.000124419477748788
Haao,ENSMUSG00000000673,-0.44256,0.66402212002697
Cd52,ENSMUSG00000000682,-2.53803,0.00395298237943033
Abhd15,ENSMUSG00000000686,-1.16802,0.0305362432230009
Loxl3,ENSMUSG00000000693,-2.24138,0.000000000489476769856276
Btn1a1,ENSMUSG00000000706,-0.1567,0.785608787489652
Kat2b,ENSMUSG00000000708,-1.38894,0.0000000000000000000000000767644964199012
Rab5b,ENSMUSG00000000711,0.08403,0.458880367143066
Cryba1,ENSMUSG00000000724,-2.10562,0.151954831133229
Dnmt3l,ENSMUSG00000000730,-0.762,0.566346809235443
Aire,ENSMUSG00000000731,0.21183,1
Icosl,ENSMUSG00000000732,-2.11885,0.00000000000149404218607772
Spg7,ENSMUSG00000000738,0.17733,0.331444170981167
Sult5a1,ENSMUSG00000000739,-2.48191,0.000625771061677924
Rpl13,ENSMUSG00000000740,-0.44176,0.000107526930779141
Chmp1a,ENSMUSG00000000743,0.4019,0.000143005971908476
Rpa1,ENSMUSG00000000751,-0.20885,0.0773413978207109
Serpinf1,ENSMUSG00000000753,0.66161,0.0000710659701130008
Tubgcp3,ENSMUSG00000000759,0.12719,0.425257705342337
Oprm1,ENSMUSG00000000766,0.46251,0.000202315212270578
Polr3d,ENSMUSG00000000776,0.46896,0.0000164755965074909
Tcf7,ENSMUSG00000000782,-1.2118,0.00210622176049189
Ddx3x,ENSMUSG00000000787,0.19469,0.20825319260862
Il12rb1,ENSMUSG00000000791,-1.7177,0.031369700605149
Slc5a5,ENSMUSG00000000792,0.97874,0.000000000000136258688267789
Kcnn3,ENSMUSG00000000794,-0.26297,0.0393340835186702
Usp32,ENSMUSG00000000804,0.09865,0.351087508562756
Car4,ENSMUSG00000000805,0.85273,0.299300816624963
Txnrd3,ENSMUSG00000000811,0.55743,0.000294878597439224
Fasl,ENSMUSG00000000817,-0.92537,0.572802334347309
Zfp512b,ENSMUSG00000000823,0.028,0.880217787915554
Dnajc5,ENSMUSG00000000826,0.3658,0.00000176373272815595
Tpd52l2,ENSMUSG00000000827,0.29406,0.00165839014112982
Fmr1,ENSMUSG00000000838,-0.31223,0.00595530438999256
Bcl11a,ENSMUSG00000000861,0.00644,0.966162048149082
Il4,ENSMUSG00000000869,0.15075,0.874301443937329
Pxmp4,ENSMUSG00000000876,-0.45639,0.00321346187952518
Dlg3,ENSMUSG00000000881,0.53972,0.00000778404490177709
Gnb1l,ENSMUSG00000000884,0.40127,0.136222237561517
Dbh,ENSMUSG00000000889,-0.55603,0.597792523511538
Mmp11,ENSMUSG00000000901,0.3476,0.238877159681953
Smarcb1,ENSMUSG00000000902,0.22803,0.0964007977097147
Vpreb3,ENSMUSG00000000903,-0.31737,0.914070659817674
Hip1r,ENSMUSG00000000915,-0.25884,0.0401180542764903
Nsun5,ENSMUSG00000000916,-0.54545,0.000886819502617126
Top1mt,ENSMUSG00000000934,0.35719,0.00937293056929375
Hoxa4,ENSMUSG00000000942,-2.12498,1
Gm38393,ENSMUSG00000000948,-1.83698,0.00000000000000000000000000000000000000000000000000000239930664606989
Mmp14,ENSMUSG00000000957,-2.5967,0.00000000000000000000000426677298424685
Slc7a7,ENSMUSG00000000958,-0.42752,0.43728145850959
Oxa1l,ENSMUSG00000000959,0.32022,0.00255075390917649
Heatr6,ENSMUSG00000000976,-0.13579,0.358412340487793
Ccl3,ENSMUSG00000000982,-1.41383,0.285786674140369
Wfdc18,ENSMUSG00000000983,-3.34248,0.0000036562622616668
Icam4,ENSMUSG00000001014,0.13465,0.815782161528299
Ilf2,ENSMUSG00000001016,0.50211,0.000000105786211863136
Chtop,ENSMUSG00000001017,-0.10153,0.319828357568469
Snapin,ENSMUSG00000001018,-0.32467,0.0335474386901628
S100a4,ENSMUSG00000001020,-1.74604,0.00646006642721563
S100a3,ENSMUSG00000001021,-1.93027,0.136508238953872
S100a5,ENSMUSG00000001023,-0.26683,1
S100a6,ENSMUSG00000001025,-2.90075,0.00000000000000000000000233825508478715
Scn4a,ENSMUSG00000001027,-2.19691,0.273456595687453
Icam2,ENSMUSG00000001029,-1.98265,0.277297615084578
Mapk7,ENSMUSG00000001034,-0.81015,0.00000229317340095316
Epn2,ENSMUSG00000001036,-0.58334,0.00000000000783135540949474
B9d1,ENSMUSG00000001039,0.34983,0.0295555790465335
Sec24b,ENSMUSG00000001052,0.12077,0.357117106178504
N4bp3,ENSMUSG00000001053,0.7124,0.000638248933380472
Rmnd5b,ENSMUSG00000001054,0.38117,0.000432278894340663
Nhp2,ENSMUSG00000001056,0.66242,0.000757893047800746
Vps9d1,ENSMUSG00000001062,0.4179,0.00404486116531823
Zfp276,ENSMUSG00000001065,-1.12917,0.00000000000156685791104958
C1ql4,ENSMUSG00000001076,0.2449,0.864382318408018
Mfsd10,ENSMUSG00000001082,0.26504,0.317781448538401
Luzp1,ENSMUSG00000001089,0.01424,0.939910103256946
Kctd10,ENSMUSG00000001098,0.51716,0.00000000385329708805696
Poldip2,ENSMUSG00000001100,0.45735,0.001139557040108
Sebox,ENSMUSG00000001103,-3.66335,0.0406195655133155
Ift20,ENSMUSG00000001105,0.34583,0.0440588884545667
Col6a1,ENSMUSG00000001119,-3.49987,0.00000075274064781133
Pcbp3,ENSMUSG00000001120,0.82377,0.000000000000000000000000132502624815151
Lgals9,ENSMUSG00000001123,-2.35801,0.000000000000000210087208607526
Araf,ENSMUSG00000001127,0.7773,0.0000000338436720019202
Cfp,ENSMUSG00000001128,-2.55769,0.000000317519768661772
Timp1,ENSMUSG00000001131,-0.1713,0.914070659817674
Uxt,ENSMUSG00000001134,-0.11795,0.727747731209839
Cnnm3,ENSMUSG00000001138,-0.02798,0.887911619902803
Lman2l,ENSMUSG00000001143,0.09793,0.451278499639403
Mcm3ap,ENSMUSG00000001150,0.1079,0.483515520662172
Pcnt,ENSMUSG00000001151,0.15092,0.542668720154849
Ftcd,ENSMUSG00000001155,1.20827,0.664495034135753
Mxd1,ENSMUSG00000001156,-0.3276,0.0114420423159421
Gmcl1,ENSMUSG00000001157,0.04954,0.775015594899202
Snrnp27,ENSMUSG00000001158,0.70671,0.00000590270219378002
Oas1c,ENSMUSG00000001166,0.66125,0.00655624008518905
Oas1h,ENSMUSG00000001168,0.34382,1
Ocrl,ENSMUSG00000001173,0.15568,0.196866423947369
Calm1,ENSMUSG00000001175,0.45899,0.0000000013200248481879
Agpat3,ENSMUSG00000001211,-0.00142,0.993907408699397
Slc26a3,ENSMUSG00000001225,-0.6841,0.644698118503645
Sema6b,ENSMUSG00000001227,0.79095,0.000219234716894922
Uhrf1,ENSMUSG00000001228,-1.35204,0.0410029163544744
Dpp9,ENSMUSG00000001229,0.56109,0.000000770173156370344
Ramp2,ENSMUSG00000001240,0.15307,0.582276866544465
Lsr,ENSMUSG00000001247,-1.93503,0.00237502749154541
Gramd1a,ENSMUSG00000001248,-0.01197,0.942620466864484
Hpn,ENSMUSG00000001249,-1.01666,1
Gabrg1,ENSMUSG00000001260,0.0225,0.899575565775507
Ckb,ENSMUSG00000001270,-0.03772,0.839744004402629
Sp1,ENSMUSG00000001280,-2.10442,0.0000000000000000000000000000000000000000000000000000000000000586580484171327
Itgb7,ENSMUSG00000001281,-0.32415,0.716665299055948
Myg1,ENSMUSG00000001285,0.66827,0.0000000796435887417244
Rarg,ENSMUSG00000001288,-0.95609,0.000307972310319503
Pfdn5,ENSMUSG00000001289,0.03374,0.882660655317944
Efnb2,ENSMUSG00000001300,0.10266,0.414615323270096
Rrp15,ENSMUSG00000001305,0.09721,0.609229722068146
Rnd2,ENSMUSG00000001313,-0.73711,0.00000408122226995096
Srr,ENSMUSG00000001323,-0.40646,0.0000341037988642826
Sync,ENSMUSG00000001333,-0.13479,0.651291203199154
Fndc5,ENSMUSG00000001334,0.10168,0.687940332313828
Acp5,ENSMUSG00000001348,1.27546,0.129072082828388
Cnn1,ENSMUSG00000001349,-0.10838,0.885207124418011
Fbxo9,ENSMUSG00000001366,0.53683,0.00248132191231271
Vps50,ENSMUSG00000001376,0.2076,0.076873275597873
Hars,ENSMUSG00000001380,0.65398,0.000000000101423940556155
Zmat2,ENSMUSG00000001383,0.6945,0.00000000982674271312078
Ube2c,ENSMUSG00000001403,-2.75002,0.000515652220354613
Smg5,ENSMUSG00000001415,0.51049,0.00000455344318879007
Cct3,ENSMUSG00000001416,0.40057,0.00150379972421539
Glmp,ENSMUSG00000001418,0.15378,0.38066927218464
Mef2d,ENSMUSG00000001419,0.42271,0.00000349294109438127
Tmem79,ENSMUSG00000001420,0.34815,0.795432184532515
Snd1,ENSMUSG00000001424,0.29213,0.0315072194260948
Col18a1,ENSMUSG00000001435,-0.00562,0.993907408699397
Slc19a1,ENSMUSG00000001436,0.33423,0.246880202273276
Kpnb1,ENSMUSG00000001440,0.14303,0.249314565211112
Npepps,ENSMUSG00000001441,0.03395,0.828516022714315
Tbx21,ENSMUSG00000001444,1.33117,0.522087382412115
Mrpl10,ENSMUSG00000001445,0.55219,0.000026530855909516
Cyp51,ENSMUSG00000001467,-0.0056,0.97615834398169
Tcf25,ENSMUSG00000001472,0.8094,0.000000000000000000389589730778085
Tubb6,ENSMUSG00000001473,-0.18356,0.35558621404937
Def8,ENSMUSG00000001482,0.23911,0.0258190061524687
Meox1,ENSMUSG00000001493,-0.71811,0.0363401269914234
Sost,ENSMUSG00000001494,-0.1498,0.893683758971643
Nkx2-1,ENSMUSG00000001496,0.51787,0.00601503281553191
Pax9,ENSMUSG00000001497,-3.66036,0.0209796059243715
Irx2,ENSMUSG00000001504,-1.39126,0.0000397198486468334
Col1a1,ENSMUSG00000001506,-3.48116,0.0000000000000397274504651599
Itga3,ENSMUSG00000001507,0.82641,0.00000000428848045686103
Sgca,ENSMUSG00000001508,-0.75148,0.786654784308098
Dlx3,ENSMUSG00000001510,-2.33415,0.0421605641726244
Foxm1,ENSMUSG00000001517,0.08402,0.790906646429924
Itfg2,ENSMUSG00000001518,0.42829,0.00193977846421167
Nrip2,ENSMUSG00000001520,0.78026,0.0000000000000000000045407623804537
Tulp3,ENSMUSG00000001521,-1.53864,0.0000000000000000000254944546544842
Gtf2h4,ENSMUSG00000001524,0.55093,0.00527764839698981
Tubb5,ENSMUSG00000001525,0.68308,0.00000000000534357522828798
Ell2,ENSMUSG00000001542,-0.235,0.037138097626629
Jup,ENSMUSG00000001552,-0.61907,0.0000000949199225833227
Fkbp10,ENSMUSG00000001555,-2.26257,0.0000000000334545621959432
Klhl10,ENSMUSG00000001558,-1.11946,0.157676980363356
Mnx1,ENSMUSG00000001566,-0.37752,1
Nom1,ENSMUSG00000001569,0.31055,0.0372012819745237
Ergic1,ENSMUSG00000001576,0.59812,0.00000802884305304149
Tnk1,ENSMUSG00000001583,-1.91082,0.20007755457397
Acap1,ENSMUSG00000001588,-3.11428,1
Tcea3,ENSMUSG00000001604,-1.53471,0.0347605237383687
Csn3,ENSMUSG00000001622,1.0955,1
Ifrd1,ENSMUSG00000001627,-0.37876,0.0261117862457072
Stk38l,ENSMUSG00000001630,0.02953,0.857625332310586
Brpf1,ENSMUSG00000001632,0.29418,0.00597862604694485
Akr1b3,ENSMUSG00000001642,0.29088,0.0281441591677188
Hoxc8,ENSMUSG00000001657,0.34382,1
Gstt1,ENSMUSG00000001663,-0.86051,0.00000000809339004973146
Gstt3,ENSMUSG00000001665,-2.77133,0.00000000000000000000000000000000000000476564928242249
Ddt,ENSMUSG00000001666,0.1972,0.187506537788579
Tat,ENSMUSG00000001670,-0.582,0.777138505068623
Marveld3,ENSMUSG00000001672,-0.08796,0.827754926163846
Ddx18,ENSMUSG00000001674,0.45441,0.000163659291933784
Ubl3,ENSMUSG00000001687,0.07341,0.613437570608409
Gramd3,ENSMUSG00000001700,-3.04502,0.0000000000000000000000000000000000000000968852594855254
Eef1e1,ENSMUSG00000001707,0.66817,0.0000000351295259711373
Akt1,ENSMUSG00000001729,0.3992,0.00125741012714321
Cldn15,ENSMUSG00000001739,-0.19929,0.947086945042546
Il16,ENSMUSG00000001741,-1.18828,0.000243731516775772
Tcirg1,ENSMUSG00000001750,-0.56006,0.0460165059584665
Naglu,ENSMUSG00000001751,0.11199,0.749749805377665
Coasy,ENSMUSG00000001755,0.1976,0.157267268266932
Smo,ENSMUSG00000001761,-2.21716,0.0000000000000000000000000000000173629118462314
Tspan33,ENSMUSG00000001763,0.53467,0.0166961185300254
Crnkl1,ENSMUSG00000001767,-0.10044,0.656837958213177
Rin2,ENSMUSG00000001768,-1.72294,0.00000000000000000000000000000000385277744109263
Folh1,ENSMUSG00000001773,-3.30991,0.00000000000000000000000000000000000388008655637523
Chordc1,ENSMUSG00000001774,0.23674,0.0453351877148566
Rtcb,ENSMUSG00000001783,0.21795,0.080894147718828
Pwp1,ENSMUSG00000001785,-0.0489,0.749068552935895
Fbxo7,ENSMUSG00000001786,-0.38707,0.0081958363578121
Capns1,ENSMUSG00000001794,0.51448,0.00000000900419232703455
Lrp3,ENSMUSG00000001802,0.44838,0.00327543032686384
Evx2,ENSMUSG00000001815,-1.09885,1
Folr1,ENSMUSG00000001827,-0.93415,0.290551926537599
Clpb,ENSMUSG00000001829,0.15794,0.239109048728703
Septin7,ENSMUSG00000001833,-0.08434,0.484442126198344
Zdhhc4,ENSMUSG00000001844,-0.44595,0.00753286293577134
Rac1,ENSMUSG00000001847,-0.03895,0.715192760017222
Nup214,ENSMUSG00000001855,-0.29301,0.0336821945214317
Aif1l,ENSMUSG00000001864,-3.73733,0.000000000000000000000000000000000000000000000000000000214597844435887
Cpa3,ENSMUSG00000001865,-1.79372,1
Ltbp1,ENSMUSG00000001870,-1.65186,0.000000000230716086183893
Ugp2,ENSMUSG00000001891,-0.10985,0.292065553674221
Kcnh6,ENSMUSG00000001901,0.48031,0.0106804520822438
Trmt1,ENSMUSG00000001909,0.30553,0.0188230249136533
Nacc1,ENSMUSG00000001910,0.36454,0.0000435065682564325
Nfix,ENSMUSG00000001911,-2.20675,0.0000000000000000000000000000000000000221505206704224
Slc1a5,ENSMUSG00000001918,-0.53276,0.336203037790627
Uba1,ENSMUSG00000001924,0.50562,0.00000377581194814304
Vwf,ENSMUSG00000001930,-1.0702,0.116222904749814
Siae,ENSMUSG00000001942,0.13264,0.305891766462818
Vsig2,ENSMUSG00000001943,0.95006,0.195099156284531
Esam,ENSMUSG00000001946,-0.61003,0.211286200505435
Spa17,ENSMUSG00000001948,0.2774,0.176911822627825
Fam50a,ENSMUSG00000001962,0.29921,0.105338332784561
Emd,ENSMUSG00000001964,0.54958,0.0000000000770401973573978
Taco1,ENSMUSG00000001983,0.33762,0.0815767212506802
Grik3,ENSMUSG00000001985,0.23951,0.0483912201261985
Gria3,ENSMUSG00000001986,0.05958,0.733437507824666
Npas1,ENSMUSG00000001988,1.26564,0.000000156255847701299
Sipa1l2,ENSMUSG00000001995,0.14682,0.114174804395273
Ap4e1,ENSMUSG00000001998,-0.8819,0.0000000000377088538646446
Blvra,ENSMUSG00000001999,0.35309,0.0374980485540388
Pdzd4,ENSMUSG00000002006,0.34294,0.00153353128267849
Srpk3,ENSMUSG00000002007,-1.2003,0.0047845924859721
Idh3g,ENSMUSG00000002010,0.45467,0.0000000951333967007087
Pnck,ENSMUSG00000002012,0.74098,0.0000000000333105281847542
Ssr4,ENSMUSG00000002014,0.52734,0.00224450097764727
Bcap31,ENSMUSG00000002015,0.53394,0.000116762674346508
Fam98a,ENSMUSG00000002017,-0.11639,0.413043451185797
Ltbp2,ENSMUSG00000002020,-0.11517,0.958490252018204
Kmt2a,ENSMUSG00000002028,-0.25851,0.0288105260086877
Ift46,ENSMUSG00000002031,0.60312,0.00000000000312766703431362
Tmem25,ENSMUSG00000002032,0.71311,0.000101407697544155
Cd3g,ENSMUSG00000002033,0.34382,1
Trappc6a,ENSMUSG00000002043,0.44952,0.155335570264388
Supt6,ENSMUSG00000002052,0.00745,0.974236318321573
Spag5,ENSMUSG00000002055,-1.16131,0.0000204607288673647
Foxn1,ENSMUSG00000002057,-0.08836,0.955809086122683
Unc119,ENSMUSG00000002058,0.77302,0.000000359144825252265
Rab34,ENSMUSG00000002059,-0.62065,0.000156352577783572
Sdf2,ENSMUSG00000002064,0.63465,0.00000266110599136968
Ccne1,ENSMUSG00000002068,0.81532,0.0000142579047935337
Hsf2bp,ENSMUSG00000002076,0.95027,0.0298794325136498
Bbc3,ENSMUSG00000002083,0.39433,0.38693367237887
Mybpc3,ENSMUSG00000002100,1.40695,1
Psmc3,ENSMUSG00000002102,0.31272,0.0023806959962585
Acp2,ENSMUSG00000002103,0.15795,0.32542888667197
Rapsn,ENSMUSG00000002104,-0.56592,0.436941069752879
Slc39a13,ENSMUSG00000002105,0.44899,0.00228568893774393
Celf2,ENSMUSG00000002107,-0.17104,0.25427376272744
Nr1h3,ENSMUSG00000002108,-1.22568,0.000672102804034347
Ddb2,ENSMUSG00000002109,-0.08022,0.699541156191334
Spi1,ENSMUSG00000002111,-2.92329,0.00000000188760289664137
Sf3a1,ENSMUSG00000002129,0.06199,0.671357045287533
Stat6,ENSMUSG00000002147,-0.37479,0.0743677305863164
Clgn,ENSMUSG00000002190,-0.24086,0.170539946098817
Napsa,ENSMUSG00000002204,-0.64461,0.778356454081647
Vrk3,ENSMUSG00000002205,0.09288,0.561591511187056
Smg9,ENSMUSG00000002210,0.2403,0.126461511715356
Paxip1,ENSMUSG00000002221,0.17795,0.0851844434184416
Rmnd5a,ENSMUSG00000002222,-0.03377,0.734665554696501
Mov10,ENSMUSG00000002227,-0.42339,0.0840511995602575
Ppm1j,ENSMUSG00000002228,0.80773,0.1406496394046
Rhoc,ENSMUSG00000002233,-1.44285,0.0000021663486314901
Tead3,ENSMUSG00000002249,-0.87276,0.163412680701161
Ppard,ENSMUSG00000002250,0.02819,0.918328487884976
Def6,ENSMUSG00000002257,0.50748,0.332563009959649
Peg3,ENSMUSG00000002265,0.39497,0.0417549283036411
Zim1,ENSMUSG00000002266,-0.3831,0.01471010880247
Metrn,ENSMUSG00000002274,-2.48687,0.0000000000000000000000514012026163904
Lmf1,ENSMUSG00000002279,0.10317,0.562793299941015
Ciao3,ENSMUSG00000002280,0.50227,0.00071491078543035
Angptl4,ENSMUSG00000002289,-1.862,0.0000000338432349739969
Dbf4,ENSMUSG00000002297,-0.00519,0.992694263869715
Daxx,ENSMUSG00000002307,0.58909,0.00000229932443548498
Cd320,ENSMUSG00000002308,0.34875,0.0513912698488817
Ipo4,ENSMUSG00000002319,0.56772,0.00000744566882470449
Tm9sf1,ENSMUSG00000002320,0.28997,0.0849304945592436
Rec8,ENSMUSG00000002324,0.42478,0.00482651469908676
Irf9,ENSMUSG00000002325,-0.61407,0.00144839978897427
Gmpr2,ENSMUSG00000002326,0.04111,0.790105980762484
Mdp1,ENSMUSG00000002329,0.36653,0.0133888538782766
Dhrs1,ENSMUSG00000002332,0.05056,0.650708224757476
Ncan,ENSMUSG00000002341,-0.8369,0.0000000350370579235788
Tmem161a,ENSMUSG00000002342,0.07105,0.63100555315772
Armc6,ENSMUSG00000002343,0.49376,0.000404977530370861
Borcs8,ENSMUSG00000002345,0.41377,0.0209564638291173
Slc25a42,ENSMUSG00000002346,0.08173,0.624429669746589
Snx9,ENSMUSG00000002365,-0.52037,0.00194808497741519
Ranbp3,ENSMUSG00000002372,0.58564,0.00000089916872971491
Ndufa11,ENSMUSG00000002379,1.01417,0.00000000113500293056126
Bmp8b,ENSMUSG00000002384,-0.15494,0.794137362747124
Nr2f6,ENSMUSG00000002393,0.57761,0.0253547056662128
Use1,ENSMUSG00000002395,-0.02333,0.908412194714792
Ocel1,ENSMUSG00000002396,-0.06768,0.750637764393891
Dyrk1b,ENSMUSG00000002409,0.29978,0.012525407247057
Braf,ENSMUSG00000002413,-0.25386,0.0302600739945426
Ndufb2,ENSMUSG00000002416,0.66206,0.00000084415165696801
Hltf,ENSMUSG00000002428,-0.08516,0.575647952916372
Prpf6,ENSMUSG00000002455,0.41336,0.00803955962149901
Rgs19,ENSMUSG00000002458,0.56681,0.000000167049926869915
Rgs20,ENSMUSG00000002459,-0.03412,0.785608787489652
Abhd3,ENSMUSG00000002475,-1.26382,0.000000000000000000000906745806121691
Snrpd1,ENSMUSG00000002477,0.51707,0.000000131380523062875
Tchp,ENSMUSG00000002486,-0.06475,0.76649984799377
Tiam1,ENSMUSG00000002489,0.37585,0.0693446941375616
Tsc2,ENSMUSG00000002496,-0.05918,0.727315110021567
Rpl3l,ENSMUSG00000002500,-0.74575,0.478662860700728
Slc9a3r2,ENSMUSG00000002504,0.40611,0.00117978747822155
Puf60,ENSMUSG00000002524,0.53205,0.0000000193995547891122
Golga2,ENSMUSG00000002546,0.58269,0.00000021729426927888
Uck1,ENSMUSG00000002550,0.51453,0.000354149253257097
