gene,ensembl_gene_id,log2FoldChange,padj
Mx1,ENSMUSG00000000386,-4.53645,0.180204108376741
Fap,ENSMUSG00000000392,3.86698,1
Gcg,ENSMUSG00000000394,-3.78832,1
Ndufa9,ENSMUSG00000000399,-0.05142,0.66590336068474
Egfl6,ENSMUSG00000000402,-2.78508,0.00621532152731367
Lck,ENSMUSG00000000409,2.07714,3.4362190058158e-17
Tssk3,ENSMUSG00000000411,-3.91558,0.142722652958654
Cttnbp2,ENSMUSG00000000416,-0.72305,0.0191006445358069
Galnt1,ENSMUSG00000000420,-0.33266,0.171268120029002
Myf5,ENSMUSG00000000435,-1.98366,1
Mkrn2,ENSMUSG00000000439,0.3101,0.258632751480443
Pparg,ENSMUSG00000000440,-4.22576,0.0077736578376772
Raf1,ENSMUSG00000000441,-0.65739,2.03641914653887e-05
Septin1,ENSMUSG00000000486,-2.04855,0.386551184359517
Pdgfb,ENSMUSG00000000489,-1.11924,0.539075083655805
Acvrl1,ENSMUSG00000000530,1.28045,0.497298566687361
Tamalin,ENSMUSG00000000531,-0.48661,0.488255269115716
Acvr1b,ENSMUSG00000000532,0.05373,0.76042282581435
Tom1l2,ENSMUSG00000000538,-0.36386,1.58240109149867e-05
Gpa33,ENSMUSG00000000544,-0.92318,0.865612043321831
Zfp385a,ENSMUSG00000000552,0.00133,0.996928716237484
Itga5,ENSMUSG00000000555,-1.7828,0.487155246843199
Gabra2,ENSMUSG00000000560,-0.00287,0.990726642120545
Wdr77,ENSMUSG00000000561,0.13958,0.279771774022081
Adora3,ENSMUSG00000000562,-5.00245,0.0946585590715383
Atp5pb,ENSMUSG00000000563,0.14423,0.326860674177256
Sox9,ENSMUSG00000000567,-2.0289,1.29057073237893e-12
Hnrnpd,ENSMUSG00000000568,-0.16211,0.0554201381160699
Dynlt1c,ENSMUSG00000000579,0.97051,0.00167457863596381
C1d,ENSMUSG00000000581,0.96903,1.35599593321984e-14
Gm2a,ENSMUSG00000000594,-0.60387,0.0345751125656533
Krit1,ENSMUSG00000000600,-0.0528,0.723532393395573
Clcn4,ENSMUSG00000000605,-0.30901,0.0239311366053291
Grm6,ENSMUSG00000000617,-0.54043,1
Sema4f,ENSMUSG00000000627,0.78365,0.00540638600156368
Hk2,ENSMUSG00000000628,0.64503,0.260127183983089
Myo18a,ENSMUSG00000000631,-0.70663,2.49997908913599e-05
Sez6,ENSMUSG00000000632,-1.2463,3.49271753966415e-06
Haao,ENSMUSG00000000673,-0.35586,0.894237101304534
Cd52,ENSMUSG00000000682,-0.01034,0.995296532894109
Abhd15,ENSMUSG00000000686,1.56922,0.0699699110622098
Hoxb6,ENSMUSG00000000690,-1.47412,1
Loxl3,ENSMUSG00000000693,-0.57695,0.746306904419995
Btn1a1,ENSMUSG00000000706,-6.46538,0.00400408389536018
Kat2b,ENSMUSG00000000708,-1.45221,1.29337591053665e-08
Rab5b,ENSMUSG00000000711,0.05066,0.689951211848553
Cryba1,ENSMUSG00000000724,-2.77785,0.426648978046901
Dnmt3l,ENSMUSG00000000730,-3.13356,0.352310346912067
Aire,ENSMUSG00000000731,-0.54043,1
Icosl,ENSMUSG00000000732,-2.76831,0.0354378807034092
Spg7,ENSMUSG00000000738,0.07741,0.775938677645991
Sult5a1,ENSMUSG00000000739,-0.6718,0.747033074285993
Rpl13,ENSMUSG00000000740,1.52333,5.41288018434826e-70
Chmp1a,ENSMUSG00000000743,0.7085,3.45451227939073e-06
Rpa1,ENSMUSG00000000751,-0.58143,0.0456631328500813
Serpinf1,ENSMUSG00000000753,-2.434,0.00140030279932985
Tubgcp3,ENSMUSG00000000759,0.16454,0.503075250900864
Oprm1,ENSMUSG00000000766,-0.35465,0.334890771818341
Polr3d,ENSMUSG00000000776,0.62524,0.00129970785699561
Tcf7,ENSMUSG00000000782,-0.42452,0.762700948129113
Ddx3x,ENSMUSG00000000787,-0.09264,0.704042045581223
Il12rb1,ENSMUSG00000000791,0.58893,0.802966688960206
Slc5a5,ENSMUSG00000000792,-1.3264,2.12267567535488e-11
Kcnn3,ENSMUSG00000000794,0.10302,0.766400635176271
Usp32,ENSMUSG00000000804,0.02198,0.875829722392389
Car4,ENSMUSG00000000805,-1.20752,0.528083505527233
Txnrd3,ENSMUSG00000000811,0.00954,0.983742466521355
Fasl,ENSMUSG00000000817,-1.08772,0.83781555547152
Zfp512b,ENSMUSG00000000823,0.20886,0.501017960555278
Dnajc5,ENSMUSG00000000826,0.12363,0.181217027677033
Tpd52l2,ENSMUSG00000000827,0.02872,0.928005718380955
Fmr1,ENSMUSG00000000838,-0.99008,1.16165483753652e-09
Bcl11a,ENSMUSG00000000861,-1.25717,0.00117815274538258
Il4,ENSMUSG00000000869,-1.12346,0.302450338658848
Pxmp4,ENSMUSG00000000876,-0.66457,0.00682476944232858
Dlg3,ENSMUSG00000000881,0.13369,0.611603144674206
Gnb1l,ENSMUSG00000000884,0.18043,0.892038737785149
Dbh,ENSMUSG00000000889,-5.50408,0.0721397264451896
Mmp11,ENSMUSG00000000901,-1.06027,0.407887613122437
Smarcb1,ENSMUSG00000000902,0.05066,0.866631550605039
Vpreb3,ENSMUSG00000000903,-0.44394,0.78836821427086
Hip1r,ENSMUSG00000000915,-0.43511,0.210057669144165
Nsun5,ENSMUSG00000000916,-0.46071,0.244952393272641
Top1mt,ENSMUSG00000000934,0.36556,0.118598500874299
Gm38393,ENSMUSG00000000948,-2.00924,4.07590374697969e-43
Mmp14,ENSMUSG00000000957,-1.69754,4.1182349900226e-11
Slc7a7,ENSMUSG00000000958,-2.11977,0.0618410448516305
Oxa1l,ENSMUSG00000000959,0.33012,0.0855341245515584
Heatr6,ENSMUSG00000000976,0.61423,0.000150896874795946
Ccl3,ENSMUSG00000000982,-1.72896,0.521185952469643
Wfdc18,ENSMUSG00000000983,0.1201,0.953201402400622
Icam4,ENSMUSG00000001014,-2.22064,0.0478524562479062
Ilf2,ENSMUSG00000001016,-0.09042,0.752826942851145
Chtop,ENSMUSG00000001017,0.00356,0.982747364278296
Snapin,ENSMUSG00000001018,0.67205,6.96079415305746e-10
S100a4,ENSMUSG00000001020,-0.47959,0.566315384234823
S100a3,ENSMUSG00000001021,-0.98633,0.665624495502684
S100a6,ENSMUSG00000001025,-1.45867,0.00119582668078185
Scn4a,ENSMUSG00000001027,-2.47619,1
Icam2,ENSMUSG00000001029,1.76358,0.0663698634455297
Mapk7,ENSMUSG00000001034,0.53393,0.375390355790471
Epn2,ENSMUSG00000001036,-0.66407,0.000142294408813477
B9d1,ENSMUSG00000001039,0.5871,1.741377294792e-06
Sec24b,ENSMUSG00000001052,0.05148,0.895791164310024
N4bp3,ENSMUSG00000001053,-0.50472,0.740532133718081
Rmnd5b,ENSMUSG00000001054,-0.09598,0.656451646722561
Nhp2,ENSMUSG00000001056,-0.27624,0.462549027247792
Vps9d1,ENSMUSG00000001062,-0.10019,0.63072094349064
Zfp276,ENSMUSG00000001065,-0.74047,0.0673028053011824
C1ql4,ENSMUSG00000001076,-3.04138,0.361796391800438
Mfsd10,ENSMUSG00000001082,0.5096,0.17826181602519
Luzp1,ENSMUSG00000001089,-1.63059,6.52731666570785e-25
Slc13a2,ENSMUSG00000001095,-1.36327,1
Kctd10,ENSMUSG00000001098,0.94663,2.98702185706906e-10
Poldip2,ENSMUSG00000001100,0.54592,0.0852925566201802
Sebox,ENSMUSG00000001103,-3.21646,1
Ift20,ENSMUSG00000001105,0.89258,5.95007324871612e-30
Col6a1,ENSMUSG00000001119,-0.00711,0.99779977521642
Pcbp3,ENSMUSG00000001120,0.91015,1.49279801394891e-08
Lgals9,ENSMUSG00000001123,-2.99969,4.57753759186377e-06
Araf,ENSMUSG00000001127,1.40151,1.08804407363553e-11
Cfp,ENSMUSG00000001128,-2.18626,0.1145551524573
Timp1,ENSMUSG00000001131,1.99197,0.34448172810026
Uxt,ENSMUSG00000001134,0.11484,0.815530073602939
Cnnm3,ENSMUSG00000001138,0.34541,0.102965532373159
Lman2l,ENSMUSG00000001143,0.50678,3.91387969940778e-06
Mcm3ap,ENSMUSG00000001150,0.11325,0.629272057342622
Pcnt,ENSMUSG00000001151,-0.42271,0.00510920892389882
Ftcd,ENSMUSG00000001155,1.82712,0.513013774698052
Mxd1,ENSMUSG00000001156,-0.21766,0.432566054921606
Gmcl1,ENSMUSG00000001157,0.30371,0.302916641691463
Snrnp27,ENSMUSG00000001158,0.62715,4.46132883490345e-07
Oas1c,ENSMUSG00000001166,1.30458,0.000112993063048401
Oas1h,ENSMUSG00000001168,-1.36327,1
Ocrl,ENSMUSG00000001173,0.23438,0.0422482758498596
Calm1,ENSMUSG00000001175,0.08975,0.323575339157985
Agpat3,ENSMUSG00000001211,-0.39311,0.105390375989696
Slc26a3,ENSMUSG00000001225,-1.43076,0.664029388449308
Sema6b,ENSMUSG00000001227,0.15268,0.520149799988929
Uhrf1,ENSMUSG00000001228,0.24428,0.929057519389252
Dpp9,ENSMUSG00000001229,-0.30479,0.158798874071247
Ramp2,ENSMUSG00000001240,-2.41246,0.101414360677547
Lsr,ENSMUSG00000001247,-0.49881,0.786357480850622
Gramd1a,ENSMUSG00000001248,-0.50357,0.216187612043738
Hpn,ENSMUSG00000001249,-5.07373,0.103657200465233
Gabrg1,ENSMUSG00000001260,0.54916,8.76059680316037e-08
Ckb,ENSMUSG00000001270,-0.85454,9.82859094977807e-13
Sp1,ENSMUSG00000001280,-1.39145,1.06073087447037e-26
Itgb7,ENSMUSG00000001281,-0.61441,0.789222361532754
Myg1,ENSMUSG00000001285,0.53176,0.00708359175156821
Rarg,ENSMUSG00000001288,-0.19512,0.781319146349669
Pfdn5,ENSMUSG00000001289,1.58114,2.02699634939232e-54
Efnb2,ENSMUSG00000001300,0.22585,0.267942328558372
Rrp15,ENSMUSG00000001305,0.45298,0.407817301326724
Rnd2,ENSMUSG00000001313,-0.7717,4.26869134225444e-08
Srr,ENSMUSG00000001323,-0.18566,0.216374421660532
Sync,ENSMUSG00000001333,0.55436,0.622178460855872
Fndc5,ENSMUSG00000001334,-0.87072,7.94413595986123e-07
Acp5,ENSMUSG00000001348,-2.09704,0.616226090023004
Cnn1,ENSMUSG00000001349,1.22449,0.514559587936349
Fbxo9,ENSMUSG00000001366,0.21354,0.10945217328328
Vps50,ENSMUSG00000001376,-0.67897,0.000177162651159092
Hars,ENSMUSG00000001380,0.18391,0.0859493646296189
Zmat2,ENSMUSG00000001383,0.74198,1.19478757454818e-17
Ube2c,ENSMUSG00000001403,-3.12845,0.0243499539418367
Smg5,ENSMUSG00000001415,0.30641,0.0154000502900398
Cct3,ENSMUSG00000001416,0.27182,0.086756422293889
Glmp,ENSMUSG00000001418,-0.07354,0.922314494866617
Mef2d,ENSMUSG00000001419,0.50556,4.83031918667558e-05
Tmem79,ENSMUSG00000001420,0.13011,0.957627146145684
Snd1,ENSMUSG00000001424,1.11728,2.37123785389824e-20
Col18a1,ENSMUSG00000001435,-1.50555,0.291748580704395
Slc19a1,ENSMUSG00000001436,0.56581,0.336662530511983
Kpnb1,ENSMUSG00000001440,0.26948,0.0324723221773295
Npepps,ENSMUSG00000001441,-0.27355,0.0081142438078205
Tbx21,ENSMUSG00000001444,1.39117,0.442039182400882
Mrpl10,ENSMUSG00000001445,0.57788,0.00038217740139108
Cyp51,ENSMUSG00000001467,-0.26339,0.077275283547948
Tcf25,ENSMUSG00000001472,0.02795,0.810885106935425
Tubb6,ENSMUSG00000001473,-0.58304,0.0579912729390081
Def8,ENSMUSG00000001482,0.76985,4.92650697727094e-05
Meox1,ENSMUSG00000001493,1.62059,0.00464343616580918
Sost,ENSMUSG00000001494,-4.55206,0.382735040923508
Nkx2-1,ENSMUSG00000001496,-2.10051,1.39427635271707e-19
Pax9,ENSMUSG00000001497,-5.05388,0.0874452362771621
Irx2,ENSMUSG00000001504,-1.21481,0.149805629904172
Col1a1,ENSMUSG00000001506,-2.30668,0.000277874355407109
Itga3,ENSMUSG00000001507,0.87229,0.000103574448154034
Sgca,ENSMUSG00000001508,-4.28503,0.414259768630346
Dlx3,ENSMUSG00000001510,-4.694,0.145968695377887
Foxm1,ENSMUSG00000001517,0.29249,0.667518981053542
Itfg2,ENSMUSG00000001518,0.46314,0.0372911301946788
Nrip2,ENSMUSG00000001520,0.12234,0.363841665947621
Tulp3,ENSMUSG00000001521,-0.99413,0.0564255305238521
Gtf2h4,ENSMUSG00000001524,0.50311,0.48131665959799
Tubb5,ENSMUSG00000001525,0.60793,1.56109670980988e-07
Ell2,ENSMUSG00000001542,-0.0784,0.770092091580789
Jup,ENSMUSG00000001552,-0.80163,2.40569690108538e-07
Fkbp10,ENSMUSG00000001555,-1.09846,0.587165906414252
Klhl10,ENSMUSG00000001558,0.6239,0.777742187607236
Nom1,ENSMUSG00000001569,0.22273,0.280978860866642
Ergic1,ENSMUSG00000001576,1.07693,3.61682647862366e-12
Tnk1,ENSMUSG00000001583,-2.23734,1
Acap1,ENSMUSG00000001588,-3.26789,1
Tcea3,ENSMUSG00000001604,1.53937,4.27667838765429e-05
Csn3,ENSMUSG00000001622,-0.54043,1
Ifrd1,ENSMUSG00000001627,-0.40326,0.0058480370298672
Stk38l,ENSMUSG00000001630,-0.61015,0.00297394320477935
Brpf1,ENSMUSG00000001632,-0.28156,0.653879976328218
Akr1b3,ENSMUSG00000001642,0.4625,0.054096372464208
Gstt1,ENSMUSG00000001663,-0.71384,0.00595045804901603
Gstt3,ENSMUSG00000001665,-1.45181,0.0129269280437879
Ddt,ENSMUSG00000001666,0.14692,0.397004511597235
Tat,ENSMUSG00000001670,-3.93733,0.457820797216476
Marveld3,ENSMUSG00000001672,-0.86044,0.141083731102021
Ddx18,ENSMUSG00000001674,0.42275,0.109470166312297
Ubl3,ENSMUSG00000001687,-0.29407,0.141552491468285
Gramd3,ENSMUSG00000001700,-2.58973,5.67120495230722e-05
Eef1e1,ENSMUSG00000001707,0.3692,0.0201149983461611
Akt1,ENSMUSG00000001729,0.47914,0.00563982535086047
Cldn15,ENSMUSG00000001739,3.63976,0.497298566687361
Il16,ENSMUSG00000001741,-0.81188,0.670030766885412
Tcirg1,ENSMUSG00000001750,-0.00648,0.996916621016537
Naglu,ENSMUSG00000001751,0.71429,0.554871300853827
Coasy,ENSMUSG00000001755,0.56321,0.0715380546531733
Smo,ENSMUSG00000001761,-0.90579,0.0314095446112419
Tspan33,ENSMUSG00000001763,0.99182,0.0305080553355197
Crnkl1,ENSMUSG00000001767,-0.32929,0.0380488276130672
Rin2,ENSMUSG00000001768,-0.46912,0.0668711680804808
Folh1,ENSMUSG00000001773,-1.7718,0.119739286641487
Chordc1,ENSMUSG00000001774,0.0184,0.937647657987046
Rtcb,ENSMUSG00000001783,0.44209,0.00161723186709849
Pwp1,ENSMUSG00000001785,0.18365,0.659173641143867
Fbxo7,ENSMUSG00000001786,-0.79403,0.0008080383565792
Capns1,ENSMUSG00000001794,1.2535,9.52474329755832e-21
Lrp3,ENSMUSG00000001802,0.31809,0.0431990277766717
Dsg4,ENSMUSG00000001804,-0.54043,1
Folr1,ENSMUSG00000001827,-3.04218,1
Clpb,ENSMUSG00000001829,-0.79922,1.99230422263471e-07
Septin7,ENSMUSG00000001833,-0.38709,0.000899901672316489
Zdhhc4,ENSMUSG00000001844,-0.13975,0.61318267825999
Rac1,ENSMUSG00000001847,0.12064,0.200185908029111
Nup214,ENSMUSG00000001855,-0.22198,0.538442343632565
Aif1l,ENSMUSG00000001864,-2.4431,1.86864066779991e-12
Cpa3,ENSMUSG00000001865,-3.77561,1
Ltbp1,ENSMUSG00000001870,-1.25188,0.312533610285703
Ugp2,ENSMUSG00000001891,-0.32938,0.116554188976965
Kcnh6,ENSMUSG00000001901,0.03522,0.949580981223004
Trmt1,ENSMUSG00000001909,0.21581,0.502306687549139
Nacc1,ENSMUSG00000001910,0.17898,0.148419425576909
Nfix,ENSMUSG00000001911,-1.6593,3.49779627426667e-24
Slc1a5,ENSMUSG00000001918,-4.79727,0.00288994238688046
Uba1,ENSMUSG00000001924,0.22109,0.0566037058546079
Vwf,ENSMUSG00000001930,-4.9205,0.00509057403160842
Siae,ENSMUSG00000001942,0.17371,0.714313112031518
Vsig2,ENSMUSG00000001943,-2.82325,0.199394862717817
Esam,ENSMUSG00000001946,0.88595,0.517977580445994
Spa17,ENSMUSG00000001948,0.74641,0.0120082133613026
Fam50a,ENSMUSG00000001962,-0.07674,0.828072517219235
Emd,ENSMUSG00000001964,0.19247,0.291131252275649
Taco1,ENSMUSG00000001983,0.09039,0.88040929184721
Grik3,ENSMUSG00000001985,-1.66011,2.61154782444231e-10
Gria3,ENSMUSG00000001986,-1.56215,2.9056161465582e-08
Npas1,ENSMUSG00000001988,-3.26364,0.033631641178181
Sipa1l2,ENSMUSG00000001995,-0.74101,0.0198863362023901
Ap4e1,ENSMUSG00000001998,-0.70807,0.0774398602613165
Blvra,ENSMUSG00000001999,0.56286,0.00893113560459448
Pdzd4,ENSMUSG00000002006,1.13947,2.66139994046432e-06
Srpk3,ENSMUSG00000002007,-0.23268,0.910288601311407
Idh3g,ENSMUSG00000002010,0.21966,0.0987742283879575
Pnck,ENSMUSG00000002012,0.75778,4.5348464640803e-15
Ssr4,ENSMUSG00000002014,1.29,4.39370393276588e-22
Bcap31,ENSMUSG00000002015,0.73495,0.000207539106989757
Fam98a,ENSMUSG00000002017,-0.70245,0.0114415608660255
Ltbp2,ENSMUSG00000002020,-2.51019,0.408362869553054
Kmt2a,ENSMUSG00000002028,-0.08719,0.422136935873022
Ift46,ENSMUSG00000002031,0.54315,0.00232162354740245
Tmem25,ENSMUSG00000002032,-0.87446,2.31833072928203e-05
Cd3g,ENSMUSG00000002033,-0.54043,1
Trappc6a,ENSMUSG00000002043,0.9186,0.0727449617910477
Supt6,ENSMUSG00000002052,0.45864,0.0512652408484942
Spag5,ENSMUSG00000002055,-2.30209,1.58353501493607e-09
Foxn1,ENSMUSG00000002057,-1.74181,1
Unc119,ENSMUSG00000002058,0.58687,0.000113449074885804
Rab34,ENSMUSG00000002059,0.94124,6.63884944191587e-07
Sdf2,ENSMUSG00000002064,0.96417,2.14345954886615e-16
Ccne1,ENSMUSG00000002068,0.30063,0.711286684007737
Hsf2bp,ENSMUSG00000002076,0.74148,0.472893336033508
Bbc3,ENSMUSG00000002083,-0.10308,0.91193151270699
Mybpc3,ENSMUSG00000002100,-1.36327,1
Psmc3,ENSMUSG00000002102,0.24041,0.333874568873566
Acp2,ENSMUSG00000002103,0.32933,0.0843946134672651
Rapsn,ENSMUSG00000002104,1.08153,0.614315201128025
Slc39a13,ENSMUSG00000002105,0.27938,0.457882192044141
Celf2,ENSMUSG00000002107,-1.27514,3.48214918332649e-63
Nr1h3,ENSMUSG00000002108,-3.59294,0.0132547511286337
Ddb2,ENSMUSG00000002109,-1.95736,4.54776568541417e-05
Spi1,ENSMUSG00000002111,-1.36995,0.345838730341274
Sf3a1,ENSMUSG00000002129,0.63444,0.00804785618935931
Stat6,ENSMUSG00000002147,0.70226,0.0457998212266341
Clgn,ENSMUSG00000002190,-2.05678,9.99907647794451e-06
Napsa,ENSMUSG00000002204,0.41609,0.79841862171843
Vrk3,ENSMUSG00000002205,0.30245,0.205477415016463
Smg9,ENSMUSG00000002210,0.19809,0.741447623157754
Paxip1,ENSMUSG00000002221,0.43542,0.0708047561333081
Rmnd5a,ENSMUSG00000002222,0.2984,0.0769718329958187
Mov10,ENSMUSG00000002227,1.66421,3.64940267024367e-15
Ppm1j,ENSMUSG00000002228,-2.11173,0.278322706845186
Rhoc,ENSMUSG00000002233,0.48468,0.0636076773146387
Tead3,ENSMUSG00000002249,0.07963,0.94760818010663
Ppard,ENSMUSG00000002250,0.10011,0.872615385887103
Def6,ENSMUSG00000002257,0.91526,0.675672424849139
Peg3,ENSMUSG00000002265,0.17441,0.486540538048866
Zim1,ENSMUSG00000002266,-0.10328,0.755227832974219
Metrn,ENSMUSG00000002274,-0.72135,0.0661513137343282
Lmf1,ENSMUSG00000002279,0.13215,0.801753409506915
Ciao3,ENSMUSG00000002280,-0.04368,0.891780177775577
Angptl4,ENSMUSG00000002289,-2.79423,0.0288389697266176
Dbf4,ENSMUSG00000002297,-0.92945,0.323038748272564
Daxx,ENSMUSG00000002307,0.74142,0.0177681526562442
Cd320,ENSMUSG00000002308,1.04271,0.000174239728323103
Ipo4,ENSMUSG00000002319,0.03769,0.907532267315099
Tm9sf1,ENSMUSG00000002320,-0.5081,0.23772877541378
Rec8,ENSMUSG00000002324,0.97927,4.57817342550601e-07
Irf9,ENSMUSG00000002325,1.72211,2.96670695265234e-12
Gmpr2,ENSMUSG00000002326,-0.73648,0.173962613908664
Mdp1,ENSMUSG00000002329,0.25205,0.212657345961446
Dhrs1,ENSMUSG00000002332,-0.23062,0.0506352618436852
Ncan,ENSMUSG00000002341,-1.14603,4.66593955663994e-11
Tmem161a,ENSMUSG00000002342,0.84385,0.00117296314559625
Armc6,ENSMUSG00000002343,-0.27931,0.459247318997719
Borcs8,ENSMUSG00000002345,0.62426,0.0565679907926092
Slc25a42,ENSMUSG00000002346,0.02086,0.931108553796718
Snx9,ENSMUSG00000002365,0.04957,0.925625223825772
Ranbp3,ENSMUSG00000002372,0.26661,0.204622476071798
Ndufa11,ENSMUSG00000002379,0.6659,1.55682454137101e-09
Bmp8b,ENSMUSG00000002384,-1.88373,0.442051050176911
Nr2f6,ENSMUSG00000002393,-0.20456,0.693650006421425
Use1,ENSMUSG00000002395,1.43089,2.34789498304166e-21
Ocel1,ENSMUSG00000002396,-0.25105,0.608784196088166
Dyrk1b,ENSMUSG00000002409,0.75097,0.0149053623683613
Braf,ENSMUSG00000002413,-0.44863,7.40018823980727e-06
Ndufb2,ENSMUSG00000002416,0.96785,4.66961609845798e-20
Hltf,ENSMUSG00000002428,-0.59252,5.09656926469097e-05
Prpf6,ENSMUSG00000002455,0.47982,0.0814681589737136
Rgs19,ENSMUSG00000002458,0.24203,0.382527249917823
Rgs20,ENSMUSG00000002459,-0.76539,1.00684985523794e-06
Abhd3,ENSMUSG00000002475,-1.37409,2.38007770709196e-06
Snrpd1,ENSMUSG00000002477,1.07735,5.14833646517383e-10
Tchp,ENSMUSG00000002486,-0.3664,0.479568412129984
Tiam1,ENSMUSG00000002489,0.03789,0.899575546544076
Tsc2,ENSMUSG00000002496,0.03671,0.908058711694038
Rpl3l,ENSMUSG00000002500,-0.81765,0.795005468161854
Slc9a3r2,ENSMUSG00000002504,-0.15982,0.713843995045456
Puf60,ENSMUSG00000002524,0.55985,3.03998798446367e-05
Golga2,ENSMUSG00000002546,0.41739,0.00685669779870786
Uck1,ENSMUSG00000002550,0.99349,3.58814900394748e-15
Scin,ENSMUSG00000002565,3.12523,1
Ikzf4,ENSMUSG00000002578,0.48865,0.0447733018705377
Mien1,ENSMUSG00000002580,0.98356,4.02975386588674e-14
Pon1,ENSMUSG00000002588,-0.09135,1
Axl,ENSMUSG00000002602,-2.15492,0.000685096211601997
Tgfb1,ENSMUSG00000002603,-2.01004,0.00597207545229333
Ccdc97,ENSMUSG00000002608,0.91855,0.000137097860680206
Zfp40,ENSMUSG00000002617,0.35099,0.465626757876484
Akap8l,ENSMUSG00000002625,-0.35537,0.101966764527968
Shh,ENSMUSG00000002633,-0.56034,0.375308557216069
Pdcd2l,ENSMUSG00000002635,0.20053,0.539697202106842
Gtf2f1,ENSMUSG00000002658,0.27871,0.0616171844962965
Clpp,ENSMUSG00000002660,1.08485,2.82791565786687e-39
