gene,ensembl_gene_id,log2FoldChange,padj
Fam107a,ENSMUSG00000021750,-2.17095,2.81708626862319e-66
Ogt,ENSMUSG00000034160,-1.57771,3.4324203675738e-66
Plpp3,ENSMUSG00000028517,-2.423,1.25817466753139e-65
Ptprz1,ENSMUSG00000068748,-2.3983,1.72815653185204e-65
Pdyn,ENSMUSG00000027400,2.05,2.66023799954388e-65
Pld3,ENSMUSG00000003363,1.07125,2.94692662479298e-65
Nrsn2,ENSMUSG00000059361,1.16523,1.34858609394446e-64
Sox8,ENSMUSG00000024176,-2.66197,2.1219016277709e-62
Tshz2,ENSMUSG00000047907,-1.73429,4.60254892141294e-61
Tcf20,ENSMUSG00000041852,-1.29609,5.67311932619008e-61
Tmem63a,ENSMUSG00000026519,-2.855,1.04008469156303e-60
Rnasek,ENSMUSG00000093989,1.24666,1.32128980159855e-60
Rsrp1,ENSMUSG00000037266,-2.09497,1.3533767433326e-60
Ryr2,ENSMUSG00000021313,-1.83015,1.65431943775034e-60
Asrgl1,ENSMUSG00000024654,-1.47022,2.95663145750929e-60
Zfp36l1,ENSMUSG00000021127,-2.59011,3.46487517445415e-60
Tns3,ENSMUSG00000020422,-2.1938,2.06327442357699e-59
Qk,ENSMUSG00000062078,-3.00382,1.34621602907985e-58
Paqr8,ENSMUSG00000025931,-1.96066,5.85511355749415e-58
Plxnc1,ENSMUSG00000074785,1.39239,1.98910620831415e-57
Fat3,ENSMUSG00000074505,-1.48378,3.27123405893222e-57
Flnb,ENSMUSG00000025278,-3.10851,3.91589523804082e-57
Prex2,ENSMUSG00000048960,-2.12658,4.5579088328005e-57
Fxyd6,ENSMUSG00000066705,1.41622,4.5579088328005e-57
Pianp,ENSMUSG00000030329,1.08774,5.80526602529607e-57
Sh3glb1,ENSMUSG00000037062,-1.61243,1.09674827949627e-56
Scd2,ENSMUSG00000025203,-1.64798,2.69984537768618e-56
Ank2,ENSMUSG00000032826,-1.11411,2.77417230282814e-56
Cryab,ENSMUSG00000032060,-2.18635,3.23864257225203e-56
Mt1,ENSMUSG00000031765,-1.56318,5.01986533631531e-56
Il33,ENSMUSG00000024810,-2.36597,1.29228333976564e-55
Pomc,ENSMUSG00000020660,3.31643,1.37719377891213e-55
Plaat3,ENSMUSG00000060675,-2.76803,3.01846667244881e-55
Mt2,ENSMUSG00000031762,-1.96845,3.91874393523165e-55
Reep3,ENSMUSG00000019873,-2.4874,9.63270414088027e-55
Etnppl,ENSMUSG00000019232,-2.61591,9.89860565288994e-55
Zeb2,ENSMUSG00000026872,-2.01751,1.73739149530045e-54
Cd46,ENSMUSG00000016493,-3.66386,1.7400409535103e-54
S100b,ENSMUSG00000033208,-2.4998,4.17623500600407e-54
Chchd2,ENSMUSG00000070493,1.0202,1.28962964550611e-53
Pkib,ENSMUSG00000019876,1.39653,1.93730422014938e-53
Plekhb1,ENSMUSG00000030701,-1.83128,3.00745902311907e-53
Rgs5,ENSMUSG00000026678,-1.818,8.91328210118155e-53
Asb4,ENSMUSG00000042607,2.00292,2.51803676564048e-52
Selenom,ENSMUSG00000075702,1.36423,3.54725149872384e-52
Tbca,ENSMUSG00000042043,1.22616,1.66833357316296e-51
Erbin,ENSMUSG00000021709,-1.49954,1.70686231747336e-51
Gstm1,ENSMUSG00000058135,-1.25656,1.96741554131606e-51
Gaa,ENSMUSG00000025579,1.11398,5.18170955926925e-51
Tia1,ENSMUSG00000071337,-2.92704,7.4253112328568e-51
Pam,ENSMUSG00000026335,1.09125,8.72662023276822e-51
Ubn2,ENSMUSG00000038538,-1.75271,3.82686554778322e-50
Araf,ENSMUSG00000001127,1.30042,4.27420899763483e-50
Hook3,ENSMUSG00000037234,-1.48043,6.63133352074772e-50
Serpina3n,ENSMUSG00000021091,1.79567,8.16969810448602e-50
Dync1h1,ENSMUSG00000018707,-1.23337,1.49860487843863e-49
Tet3,ENSMUSG00000034832,-1.71792,2.30713767535701e-49
Dusp11,ENSMUSG00000030002,-2.22644,2.6041437666449e-49
Gab1,ENSMUSG00000031714,-2.15721,6.77729784213814e-49
Ccnt2,ENSMUSG00000026349,-1.8261,1.12710349579696e-48
Nras,ENSMUSG00000027852,-1.44445,1.68230096029328e-48
Tmem59l,ENSMUSG00000035964,1.10406,1.88580564433637e-48
Adam23,ENSMUSG00000025964,0.96463,2.26103325290936e-48
Nwd1,ENSMUSG00000048148,-2.81645,3.32704862032127e-48
Iscu,ENSMUSG00000025825,1.25535,8.66770544450404e-48
Lrp1b,ENSMUSG00000049252,-1.76233,1.47742693765334e-47
Mesd,ENSMUSG00000038503,1.09566,2.8911136061557e-47
Leng8,ENSMUSG00000035545,-1.9808,3.98196120095605e-47
Utp14b,ENSMUSG00000079470,-2.39777,3.98196120095605e-47
Bsg,ENSMUSG00000023175,0.92884,8.85886235221363e-47
Cldn11,ENSMUSG00000037625,-2.42447,1.09434387333316e-46
Vps13d,ENSMUSG00000020220,-1.28015,2.5320184512412e-46
Fads1,ENSMUSG00000010663,-1.41022,3.30418347429771e-46
Sox10,ENSMUSG00000033006,-2.69833,8.3293775729904e-46
Car2,ENSMUSG00000027562,-2.22611,1.45979058071939e-45
Pcbd1,ENSMUSG00000020098,1.41352,1.72410701305883e-45
Rab31,ENSMUSG00000056515,-1.97112,2.65673155630959e-45
Rtn1,ENSMUSG00000021087,0.79572,2.96131912987159e-45
Cadm2,ENSMUSG00000064115,-1.0875,5.10566035517904e-45
Tmsb10,ENSMUSG00000079523,1.09525,1.20297485229742e-44
Bex1,ENSMUSG00000050071,1.1671,1.23290252151832e-44
Clic4,ENSMUSG00000037242,-2.01769,2.31247939336691e-44
Otp,ENSMUSG00000021685,1.81242,3.18380556876738e-44
Nav2,ENSMUSG00000052512,-1.7454,4.58408356219745e-44
Gltp,ENSMUSG00000011884,-1.86621,5.75053573305206e-44
Aspa,ENSMUSG00000020774,-2.62541,1.24231716717154e-43
Atf7,ENSMUSG00000099083,-2.26682,1.92101804335573e-43
Fgfr3,ENSMUSG00000054252,-3.00099,3.71807567483742e-43
Acap2,ENSMUSG00000049076,-2.1331,7.46478318168613e-43
Smg1,ENSMUSG00000030655,-1.39229,8.11156385102764e-43
Mycbp2,ENSMUSG00000033004,-1.04068,8.8533138671044e-43
Rpl19,ENSMUSG00000017404,1.00361,1.66059888490484e-42
Erp29,ENSMUSG00000029616,1.18185,1.84686425341204e-42
Bex2,ENSMUSG00000042750,0.99564,1.91728367132533e-42
Itgb8,ENSMUSG00000025321,-1.99758,4.01475357488854e-42
Itprid2,ENSMUSG00000027007,-2.32411,4.19817728413886e-42
Tjp1,ENSMUSG00000030516,-1.42208,4.85670360151294e-42
Celf6,ENSMUSG00000032297,1.63831,9.49307483752641e-42
Hbb-bs,ENSMUSG00000052305,-2.43811,1.33533780537376e-41
Rpl10,ENSMUSG00000008682,1.05949,1.40007738843434e-41
Atp1b2,ENSMUSG00000041329,-0.98274,1.46240511234501e-41
Emc1,ENSMUSG00000078517,1.39667,1.48113644934162e-41
Egfr,ENSMUSG00000020122,-3.31003,2.93657537954152e-41
Rnf208,ENSMUSG00000044628,1.13535,2.93657537954152e-41
Gng4,ENSMUSG00000021303,1.03531,4.72569792060906e-41
Smim1,ENSMUSG00000078350,-2.0232,5.80556276003542e-41
Serinc5,ENSMUSG00000021703,-2.19681,6.80173429144812e-41
Appl2,ENSMUSG00000020263,-3.01338,8.75902258607e-41
Strbp,ENSMUSG00000026915,-1.13705,9.60369644206022e-41
Tcf4,ENSMUSG00000053477,-1.40921,1.10907119840431e-40
Trps1,ENSMUSG00000038679,-2.17287,1.19982688605559e-40
Atp11b,ENSMUSG00000037400,-1.33849,1.68469494330442e-40
Plec,ENSMUSG00000022565,-1.49783,2.66720716285927e-40
Timp3,ENSMUSG00000020044,-1.86238,4.38970966287305e-40
Gm1673,ENSMUSG00000070858,1.6654,6.08195971516712e-40
Ndufa4,ENSMUSG00000029632,0.92456,6.08436735287183e-40
Spint2,ENSMUSG00000074227,2.00984,7.69140964315843e-40
Elob,ENSMUSG00000055839,1.11117,9.28726063017994e-40
Heg1,ENSMUSG00000075254,-2.11649,1.0709189094462e-39
Wsb1,ENSMUSG00000017677,-2.96719,1.2425771225271e-39
Rad52,ENSMUSG00000030166,-2.40616,1.25616054729378e-39
Ttyh2,ENSMUSG00000034714,-2.74322,1.42152759937765e-39
Otud7b,ENSMUSG00000038495,-1.45093,1.481581377657e-39
Chd7,ENSMUSG00000041235,-2.23686,2.46251754555088e-39
Slc7a11,ENSMUSG00000027737,-2.58006,3.48786435782092e-39
Nap1l5,ENSMUSG00000055430,0.90095,4.04575073667794e-39
Itih3,ENSMUSG00000006522,-2.39712,4.07132995956031e-39
Arhgap23,ENSMUSG00000049807,-1.02873,5.33002015528676e-39
Rpl41,ENSMUSG00000093674,1.17788,6.62760130689457e-39
Pllp,ENSMUSG00000031775,-2.14485,7.03531162446299e-39
Pnisr,ENSMUSG00000028248,-1.52583,7.58529076626014e-39
Romo1,ENSMUSG00000067847,1.21615,8.77071263873637e-39
Atp6v0b,ENSMUSG00000033379,1.02833,1.02441897733577e-38
Phldb1,ENSMUSG00000048537,-2.09443,1.40422764230326e-38
Sfxn5,ENSMUSG00000033720,-1.52662,1.69902211359642e-38
Pakap,ENSMUSG00000038729,-1.27208,1.69902211359642e-38
Dst,ENSMUSG00000026131,-1.2635,1.86956295585242e-38
Tmem255a,ENSMUSG00000036502,0.93371,2.14432921995245e-38
Aldoc,ENSMUSG00000017390,-1.10316,2.1563836716974e-38
Atp6v1g2,ENSMUSG00000024403,0.82352,2.69918586457316e-38
Rpl6,ENSMUSG00000029614,0.99719,3.22921895574939e-38
Psat1,ENSMUSG00000024640,-1.58505,3.89803799880309e-38
Nenf,ENSMUSG00000037499,1.43675,4.45817014128626e-38
1700037H04Rik,ENSMUSG00000027327,1.48681,5.2628640413344e-38
Ptprd,ENSMUSG00000028399,-1.26128,5.89636663228895e-38
Chd9,ENSMUSG00000056608,-1.28408,6.04875811981485e-38
Nrsn1,ENSMUSG00000048978,-1.13532,6.4586784663267e-38
Atpif1,ENSMUSG00000054428,0.99046,1.3580828324797e-37
Rplp2,ENSMUSG00000025508,1.14568,1.42218401479883e-37
Ints6l,ENSMUSG00000035967,-2.41872,1.46274889121397e-37
Herc2,ENSMUSG00000030451,-1.22165,1.91738123711245e-37
Atp6v0c,ENSMUSG00000024121,0.93832,2.70897005014041e-37
Lpar1,ENSMUSG00000038668,-2.83658,6.30042304052513e-37
Sptan1,ENSMUSG00000057738,-1.18614,7.93624053929644e-37
Atp1b1,ENSMUSG00000026576,0.827,8.72326167843358e-37
Ankrd16,ENSMUSG00000047909,-2.57319,8.94247111283162e-37
Rpl18,ENSMUSG00000059070,1.04297,9.78268402720325e-37
Rpl36,ENSMUSG00000057863,1.06013,1.14822744022949e-36
Axl,ENSMUSG00000002602,-2.44241,1.41495897868119e-36
Ttyh1,ENSMUSG00000030428,-1.70854,1.91222394470515e-36
Rps27,ENSMUSG00000090733,1.11095,2.56379113658185e-36
Slc6a3,ENSMUSG00000021609,-2.681,4.21998595171761e-36
1500011B03Rik,ENSMUSG00000072694,1.04725,6.5023528333846e-36
Rassf2,ENSMUSG00000027339,-1.83136,6.6489948035677e-36
Ndn,ENSMUSG00000033585,1.01105,7.89717161026803e-36
Hbb-bt,ENSMUSG00000073940,-2.66049,8.79825394219486e-36
Podxl2,ENSMUSG00000033152,1.18021,9.06707184558201e-36
Plekhh1,ENSMUSG00000060716,-1.94778,1.01267235832264e-35
Ppp1r3c,ENSMUSG00000067279,-2.23386,1.01267235832264e-35
Dnah7b,ENSMUSG00000041144,-3.34038,1.32207090163172e-35
Ank3,ENSMUSG00000069601,-0.79693,1.33152171173408e-35
Dlk1,ENSMUSG00000040856,1.13095,1.3504052607441e-35
Tmc7,ENSMUSG00000042246,-2.27366,1.55589545702433e-35
Ntrk2,ENSMUSG00000055254,-1.16891,1.55589545702433e-35
Grcc10,ENSMUSG00000072772,1.12847,3.15481550750655e-35
Snrpn,ENSMUSG00000102252,0.81075,3.74475759596468e-35
Atp6v0e2,ENSMUSG00000039347,0.92784,6.31357246143115e-35
Jcad,ENSMUSG00000033960,-1.91448,7.16349109942824e-35
Pdlim5,ENSMUSG00000028273,-1.83219,7.30828588152271e-35
Usf3,ENSMUSG00000068284,-1.13551,8.49637432750874e-35
Kmt2c,ENSMUSG00000038056,-1.11823,9.78473167128595e-35
Lrpap1,ENSMUSG00000029103,0.97046,1.18134972583157e-34
Atxn7,ENSMUSG00000021738,-1.3513,1.45407100378387e-34
Cep350,ENSMUSG00000033671,-1.24144,1.52944069571023e-34
Olig1,ENSMUSG00000046160,-2.25635,1.61899150799106e-34
Sox6,ENSMUSG00000051910,-2.32259,1.79598672712497e-34
Dnmt3a,ENSMUSG00000020661,-1.20813,2.26412597732041e-34
Prkd3,ENSMUSG00000024070,-3.00207,8.48110892160762e-34
Srp14,ENSMUSG00000009549,1.01693,1.08648927509775e-33
Zbtb37,ENSMUSG00000043467,-1.85912,1.13749576473787e-33
Mog,ENSMUSG00000076439,-2.59261,1.25897131760639e-33
Uqcrq,ENSMUSG00000044894,0.94238,1.40181350282576e-33
Ctxn1,ENSMUSG00000048644,1.10633,1.40181350282576e-33
Pex5l,ENSMUSG00000027674,-1.34146,2.47261355159051e-33
Itih5,ENSMUSG00000025780,-3.16206,2.57867167909735e-33
Clk1,ENSMUSG00000026034,-1.6094,2.75636098283689e-33
Slc44a1,ENSMUSG00000028412,-1.64763,3.33191485308118e-33
Lrrc17,ENSMUSG00000039883,-6.51448,3.51492422416775e-33
BC029722,ENSMUSG00000074649,1.07779,4.07468816415462e-33
Pcf11,ENSMUSG00000041328,-1.46184,4.18142615804327e-33
Sox9,ENSMUSG00000000567,-2.35395,5.33575966477751e-33
Cfdp1,ENSMUSG00000031954,0.93549,5.55345133291649e-33
Ahcyl1,ENSMUSG00000027893,-0.80194,5.8103175400595e-33
Acsbg1,ENSMUSG00000032281,-1.98889,6.80797695538413e-33
Emc10,ENSMUSG00000008140,1.05905,7.79337621762114e-33
Minar2,ENSMUSG00000050875,0.97693,8.03014399608494e-33
Nop10,ENSMUSG00000027133,1.06456,9.21139065663752e-33
Caly,ENSMUSG00000025468,1.09142,1.13314302320379e-32
Zcchc7,ENSMUSG00000035649,-2.05165,1.17927513310261e-32
Chchd10,ENSMUSG00000049422,0.97003,1.25661336760558e-32
Cend1,ENSMUSG00000060240,0.77043,2.10062763366033e-32
Acss1,ENSMUSG00000027452,-1.95448,2.47263475233715e-32
Rpl11,ENSMUSG00000059291,0.97452,2.76299956028742e-32
Hyou1,ENSMUSG00000032115,1.03534,3.1920602884103e-32
Ly6h,ENSMUSG00000022577,1.52179,3.61251359828822e-32
Apoe,ENSMUSG00000002985,-2.75554,5.31131520874523e-32
Rtl8a,ENSMUSG00000067925,1.00782,5.96033235872456e-32
Ahnak,ENSMUSG00000069833,-2.42263,1.30330518676953e-31
Kcnj10,ENSMUSG00000044708,-2.68515,1.54448962902298e-31
Tm2d3,ENSMUSG00000078681,1.28991,1.55963781030103e-31
Prelp,ENSMUSG00000041577,-2.37287,1.7311637021235e-31
Cntd1,ENSMUSG00000078653,-7.15992,1.7830234811262e-31
Rpl3,ENSMUSG00000060036,0.88193,1.88353663611275e-31
Mllt11,ENSMUSG00000053192,0.79983,2.04824531628448e-31
Vat1,ENSMUSG00000034993,1.25194,2.22304401720774e-31
Syngr1,ENSMUSG00000022415,0.80078,2.84341259813825e-31
Uqcr10,ENSMUSG00000059534,0.85168,3.0182363851762e-31
Herc1,ENSMUSG00000038664,-1.13284,3.02043689788011e-31
Mif,ENSMUSG00000033307,0.8887,3.03082221582669e-31
Rpl24,ENSMUSG00000098274,0.88852,3.24593080928443e-31
Hint1,ENSMUSG00000020267,1.10055,3.25445729890789e-31
Ergic3,ENSMUSG00000005881,0.87312,3.61064032696426e-31
6330403K07Rik,ENSMUSG00000018451,0.89487,4.14367205351951e-31
Prr5l,ENSMUSG00000032841,-2.8218,4.58307527704712e-31
Gng12,ENSMUSG00000036402,-1.41759,4.7721038826774e-31
Arhgap21,ENSMUSG00000036591,-1.02942,5.39275856917445e-31
Alg2,ENSMUSG00000039740,0.93863,5.63185231723235e-31
Rps25,ENSMUSG00000009927,0.92958,6.02466337286631e-31
Npdc1,ENSMUSG00000015094,1.04035,6.02466337286631e-31
Gpr37,ENSMUSG00000039904,-2.65065,8.47886206761967e-31
Lrig1,ENSMUSG00000030029,-1.94949,9.35677379819318e-31
Dynlrb1,ENSMUSG00000047459,0.79473,1.05999842578317e-30
Spaca6,ENSMUSG00000080316,-4.35472,1.5036610764931e-30
Luc7l2,ENSMUSG00000029823,-1.16924,1.53088454589339e-30
Myo9b,ENSMUSG00000004677,-2.15729,1.55653068380172e-30
Syt5,ENSMUSG00000004961,1.16848,1.59334416867785e-30
Stard9,ENSMUSG00000033705,-2.11324,1.99599170996309e-30
Ndufb5,ENSMUSG00000027673,0.93059,2.39133357899823e-30
Fermt2,ENSMUSG00000037712,-1.71932,2.46015760388971e-30
Naca,ENSMUSG00000061315,0.80543,2.47434954258061e-30
Ccdc88a,ENSMUSG00000032740,-1.23593,2.83790083698472e-30
Nfat5,ENSMUSG00000003847,-1.12249,3.43427125701024e-30
Six3,ENSMUSG00000038805,1.01419,3.50725837558953e-30
Rpl36al,ENSMUSG00000049751,1.20205,4.03051779258556e-30
Myl12b,ENSMUSG00000034868,0.80749,4.24729334420655e-30
Oaz1,ENSMUSG00000035242,0.81836,4.74423259966142e-30
4931428F04Rik,ENSMUSG00000014837,1.8692,4.75744100299667e-30
Rpl7a,ENSMUSG00000062647,0.79886,4.90112589849093e-30
Ermn,ENSMUSG00000026830,-3.0663,5.05035253229511e-30
Cplane1,ENSMUSG00000039801,-1.30975,7.06413098099811e-30
Fgfr2,ENSMUSG00000030849,-2.26358,7.57974344604236e-30
Onecut2,ENSMUSG00000045991,-2.17783,8.06851233797753e-30
Iqck,ENSMUSG00000073856,-2.30135,8.16898241465933e-30
Nsd2,ENSMUSG00000057406,-0.9957,8.72882477758675e-30
Ftl1,ENSMUSG00000050708,-0.85419,1.05270124534969e-29
Blcap,ENSMUSG00000067787,0.9647,1.11922670500761e-29
4930447C04Rik,ENSMUSG00000021098,-2.87649,1.19091201878203e-29
Mcfd2,ENSMUSG00000024150,1.18746,1.19159553249015e-29
Arrdc3,ENSMUSG00000074794,-1.4707,1.23248150318983e-29
Atn1,ENSMUSG00000004263,0.86657,1.64703835615246e-29
Pnn,ENSMUSG00000020994,-1.34226,1.72334210890854e-29
Rhbdd2,ENSMUSG00000039917,0.9113,1.72334210890854e-29
Slc6a11,ENSMUSG00000030307,-2.0888,1.74707662660777e-29
Gna13,ENSMUSG00000020611,-1.01522,1.87931070485392e-29
Eef1a1,ENSMUSG00000037742,0.73878,2.02342328786878e-29
Ctdsp2,ENSMUSG00000078429,-1.54201,2.22292744016651e-29
Kcnj16,ENSMUSG00000051497,-2.21956,2.69640005994317e-29
Slc39a6,ENSMUSG00000024270,1.07113,3.18731615440499e-29
Zeb1,ENSMUSG00000024238,-1.06069,3.4873983936682e-29
Daam2,ENSMUSG00000040260,-2.33172,4.44255603583301e-29
Atp5j2,ENSMUSG00000038690,1.04238,4.86267119840784e-29
Arhgef10,ENSMUSG00000071176,-1.95947,7.78537827657102e-29
Ap1s2,ENSMUSG00000031367,1.05096,8.51483942965975e-29
Bcan,ENSMUSG00000004892,-1.61085,1.26256078888151e-28
Calm2,ENSMUSG00000036438,0.6479,1.54934349153927e-28
Eml5,ENSMUSG00000051166,-1.42497,1.60504245246974e-28
Rnf227,ENSMUSG00000043419,0.91167,1.71355527553972e-28
Ndufa13,ENSMUSG00000036199,0.83506,1.82652741698813e-28
Mrgpre,ENSMUSG00000048965,1.40185,1.88837835862748e-28
Pom121,ENSMUSG00000053293,0.9982,1.88837835862748e-28
Pmp22,ENSMUSG00000018217,-1.931,2.05781410909373e-28
Sh3bp1,ENSMUSG00000022436,0.89355,2.0788337609013e-28
Rps23,ENSMUSG00000049517,0.80003,2.10422130313269e-28
Sfrp1,ENSMUSG00000031548,2.19434,2.22585633695267e-28
Ncan,ENSMUSG00000002341,-1.33438,2.50755721141505e-28
Fras1,ENSMUSG00000034687,-2.4449,2.73792113040203e-28
Ndufc1,ENSMUSG00000037152,1.15299,2.76536252430651e-28
Timm8b,ENSMUSG00000039016,1.02961,2.88492807436513e-28
Bex3,ENSMUSG00000046432,0.87916,2.92516001906052e-28
Rpl21,ENSMUSG00000041453,0.8633,2.99119607010997e-28
Cttnbp2,ENSMUSG00000000416,-1.67861,4.04785615162368e-28
4932438A13Rik,ENSMUSG00000037270,-1.25091,4.07440022914234e-28
Nfix,ENSMUSG00000001911,-1.00732,4.11649176954342e-28
Ptprn2,ENSMUSG00000056553,0.79183,4.50625449345441e-28
Vamp2,ENSMUSG00000020894,0.82341,4.74106500284073e-28
Vgf,ENSMUSG00000037428,1.17249,5.11428709516702e-28
Agpat1,ENSMUSG00000034254,0.95721,6.0310493101478e-28
Purb,ENSMUSG00000094483,-1.01828,6.56889236673043e-28
Zfp652,ENSMUSG00000075595,-1.27962,8.00880373486562e-28
Slc12a2,ENSMUSG00000024597,-1.50023,8.20209455922891e-28
Rpl32,ENSMUSG00000057841,0.92063,9.16590089311611e-28
Akap9,ENSMUSG00000040407,-0.96594,1.07363580433034e-27
Cox8a,ENSMUSG00000035885,0.8444,1.25955101141386e-27
Scoc,ENSMUSG00000063253,0.84531,1.27489453013524e-27
Mrps26,ENSMUSG00000037740,1.24767,1.29733365106679e-27
Pkd1,ENSMUSG00000032855,-1.31865,1.30783838384157e-27
Dtna,ENSMUSG00000024302,-1.06388,1.3590359753944e-27
Olfr287,ENSMUSG00000090129,-3.89735,1.59907480107266e-27
Septin2,ENSMUSG00000026276,-1.52039,1.61271018513602e-27
Birc6,ENSMUSG00000024073,-1.21921,1.67575808489343e-27
Jam2,ENSMUSG00000053062,-2.19945,1.68199751913335e-27
Mertk,ENSMUSG00000014361,-3.01102,1.92218051335812e-27
Fmnl2,ENSMUSG00000036053,-1.18251,1.92218051335812e-27
Arhgap5,ENSMUSG00000035133,-0.99063,2.24403275835358e-27
Epb41l2,ENSMUSG00000019978,-1.65885,2.24600285689628e-27
Camk2n1,ENSMUSG00000046447,-0.72077,2.4015934484391e-27
Rps27a,ENSMUSG00000020460,1.10992,3.18233933864055e-27
Abhd4,ENSMUSG00000040997,-1.56295,3.48195641145799e-27
Pitpnc1,ENSMUSG00000040430,-1.0421,3.63072312789674e-27
Tmem222,ENSMUSG00000028857,1.01284,4.11243059617168e-27
Megf10,ENSMUSG00000024593,-2.73469,4.36761159575467e-27
Slc6a9,ENSMUSG00000028542,-1.82515,4.52272370161335e-27
Nucb1,ENSMUSG00000030824,1.04432,5.00796634727842e-27
Dab2,ENSMUSG00000022150,-2.94281,5.12074126292332e-27
Nme2,ENSMUSG00000020857,1.14597,5.40904382758909e-27
Glul,ENSMUSG00000026473,-1.82313,5.47892425007152e-27
Hsbp1,ENSMUSG00000031839,0.80441,5.95306551626751e-27
S100a16,ENSMUSG00000074457,-2.39684,6.6178637730547e-27
Abhd8,ENSMUSG00000007950,1.00018,7.57034816902324e-27
Unc79,ENSMUSG00000021198,-1.29867,7.93522871539384e-27
Sh3d19,ENSMUSG00000028082,-2.06978,8.06687324594772e-27
