avg.exp	pct.exp	features.plot	id	avg.exp.scaled
0.0467319014080206	1.0456039441249	Pdgfra	C66-53: Etnppl.Astrocytes	0.0456728354958632
0.0350296515530385	0.797041906327034	Tmem119	C66-53: Etnppl.Astrocytes	0.0344300751504776
0.00181642240600577	0.043138866064092	F13a1	C66-53: Etnppl.Astrocytes	0.00181477470580523
0.000206099399226301	0.00616269515201315	Ms4a4b	C66-53: Etnppl.Astrocytes	0.000206078163662828
0.000318535945764615	0.00410846343467543	Trbc1	C66-53: Etnppl.Astrocytes	0.000318485223961102
0.00425727902458163	0.104765817584224	Cga	C66-53: Etnppl.Astrocytes	0.00424824245063443
0.0287854052851477	0.550534100246508	Pln	C66-53: Etnppl.Astrocytes	0.0283788882469657
0.0168088247500442	0.380032867707477	Abcb1a	C66-53: Etnppl.Astrocytes	0.016669119799234
0.0103159650142466	0.225965488907149	Dcn	C66-53: Etnppl.Astrocytes	0.0102631185777559
0.000977117957848974	0.0267050123253903	Krt19	C66-53: Etnppl.Astrocytes	0.00097664088884037
0.0358674669530507	1.10477060031956	Col23a1	C66-55: Ermn.Oligodendrocytes	0.0352392080023559
0.00218247529056849	0.0433690938141977	Sntn	C66-55: Ermn.Oligodendrocytes	0.00218009715089699
0.0892712802589244	2.44921250855969	Etnppl	C66-55: Ermn.Oligodendrocytes	0.0855089224405281
0.00682231114058567	0.198584797991326	Lgals3	C66-55: Ermn.Oligodendrocytes	0.0067991444830135
20.165989380383	89.1189226204063	Ermn	C66-55: Ermn.Oligodendrocytes	3.05239561894142
0.200425426305294	4.65190595754394	Gpr17	C66-55: Ermn.Oligodendrocytes	0.182676015886985
0.0317940232345148	0.796621775850263	Pdgfra	C66-55: Ermn.Oligodendrocytes	0.0312990572496224
0.0226377826086737	0.570645971239443	Tmem119	C66-55: Ermn.Oligodendrocytes	0.0223853505742866
0.00302645739408291	0.0570645971239443	F13a1	C66-55: Ermn.Oligodendrocytes	0.00302188689120331
0.00106194261743	0.0319561743894088	Ms4a4b	C66-55: Ermn.Oligodendrocytes	0.00106137915524303
3.27769081699852e-05	0.00228258388495777	Trbc1	C66-55: Ermn.Oligodendrocytes	3.27763710188681e-05
0.00838712235044888	0.116411778132846	Cga	C66-55: Ermn.Oligodendrocytes	0.00835214587171294
0.00548987378472965	0.168911207486875	Pln	C66-55: Ermn.Oligodendrocytes	0.00547485935412974
0.00825005614856119	0.248801643460397	Abcb1a	C66-55: Ermn.Oligodendrocytes	0.00821621046046482
0.0134068568271544	0.269344898425017	Dcn	C66-55: Ermn.Oligodendrocytes	0.0133177801973843
0.00108505649191825	0.0228258388495777	Krt19	C66-55: Ermn.Oligodendrocytes	0.00108446824360624
0.237496568604847	6.9838056680162	Col23a1	C66-54: Lgals3.Astrocytes	0.213090442612296
0.00160438557475872	0.202429149797571	Sntn	C66-54: Lgals3.Astrocytes	0.00160309992315936
0.241855270216119	9.31174089068826	Etnppl	C66-54: Lgals3.Astrocytes	0.216606447104533
6.83794114237931	65.4352226720648	Lgals3	C66-54: Lgals3.Astrocytes	2.05897619048404
0.0283948468967505	1.01214574898785	Ermn	C66-54: Lgals3.Astrocytes	0.027999185600418
0.0280834095828872	1.82186234817814	Gpr17	C66-54: Lgals3.Astrocytes	0.02769630146803
0.0247213228483366	1.46761133603239	Pdgfra	C66-54: Lgals3.Astrocytes	0.0244206954762994
0.00701664839753334	0.404858299595142	Tmem119	C66-54: Lgals3.Astrocytes	0.00699214626861356
0.000466383627770645	0.0506072874493927	F13a1	C66-54: Lgals3.Astrocytes	0.000466274904729636
0	0	Ms4a4b	C66-54: Lgals3.Astrocytes	0
0	0	Trbc1	C66-54: Lgals3.Astrocytes	0
0.00311784914259941	0.354251012145749	Cga	C66-54: Lgals3.Astrocytes	0.00311299873024893
0.00271146118208347	0.151821862348178	Pln	C66-54: Lgals3.Astrocytes	0.00270779180263587
0.00256859015635801	0.151821862348178	Abcb1a	C66-54: Lgals3.Astrocytes	0.00256529696669329
0.00358371426387375	0.303643724696356	Dcn	C66-54: Lgals3.Astrocytes	0.00357730806068359
0.00064684570222404	0.101214574898785	Krt19	C66-54: Lgals3.Astrocytes	0.000646636587714485
0.0145420979868203	0.468241042345277	Col23a1	C66-56: Gpr17.Oligodendrocytes	0.0144373757133917
0.00453279607600399	0.142508143322476	Sntn	C66-56: Gpr17.Oligodendrocytes	0.00452255389468736
0.0207698357126144	1.0586319218241	Etnppl	C66-56: Gpr17.Oligodendrocytes	0.0205570835172182
0.0217203167871038	1.1400651465798	Lgals3	C66-56: Gpr17.Oligodendrocytes	0.0214877916941329
0.677561139831795	8.69299674267101	Ermn	C66-56: Gpr17.Oligodendrocytes	0.517341036193143
20.0616487728636	90.3705211726384	Gpr17	C66-56: Gpr17.Oligodendrocytes	3.04745379295114
0.301899710382212	5.70032573289902	Pdgfra	C66-56: Gpr17.Oligodendrocytes	0.263824513463406
0.0177235106832467	0.651465798045603	Tmem119	C66-56: Gpr17.Oligodendrocytes	0.0175682807306172
0.000914260406233593	0.0407166123778502	F13a1	C66-56: Gpr17.Oligodendrocytes	0.000913842724748766
0.0029859988771318	0.0407166123778502	Ms4a4b	C66-56: Gpr17.Oligodendrocytes	0.00298154963723451
0	0	Trbc1	C66-56: Gpr17.Oligodendrocytes	0
0.00332103801406239	0.12214983713355	Cga	C66-56: Gpr17.Oligodendrocytes	0.00331553554655386
0.0032582669938931	0.162866449511401	Pln	C66-56: Gpr17.Oligodendrocytes	0.00325297034413888
0.0118167993667943	0.366449511400651	Abcb1a	C66-56: Gpr17.Oligodendrocytes	0.011747526183993
0.00955126603797724	0.325732899022801	Dcn	C66-56: Gpr17.Oligodendrocytes	0.00950594107514789
0.000489840769883518	0.0407166123778502	Krt19	C66-56: Gpr17.Oligodendrocytes	0.000489720837057325
0.0230643168016679	0.581203043046827	Col23a1	C66-57: OPC	0.022802355767074
0.00100631237297877	0.0283513679535038	Sntn	C66-57: OPC	0.00100580638011223
0.0729565567556455	2.16415442045079	Etnppl	C66-57: OPC	0.0704179751827315
0.0212980834907684	0.666257146907338	Lgals3	C66-57: OPC	0.0210744490612036
0.132230705630613	3.59589850210273	Ermn	C66-57: OPC	0.124189762576479
5.12377312801926	64.8726551056089	Gpr17	C66-57: OPC	1.81217843073743
12.7556784134754	91.3055804942588	Pdgfra	C66-57: OPC	2.62145171438714
0.034644657033646	0.798563530690356	Tmem119	C66-57: OPC	0.0340580412297434
0.00263593878324491	0.07560364787601	F13a1	C66-57: OPC	0.00263247078955299
0.00140644621123269	0.0283513679535038	Ms4a4b	C66-57: OPC	0.00140545809214254
0.000868975406976522	0.0236261399612531	Trbc1	C66-57: OPC	0.000868598066431503
0.0101150547667197	0.212635259651278	Cga	C66-57: OPC	0.0100642399758912
0.00624538737141381	0.160657751736521	Pln	C66-57: OPC	0.00622596576141042
0.0126476428964393	0.335491187449794	Abcb1a	C66-57: OPC	0.0125683295124647
0.0101387790708249	0.269337995558286	Dcn	C66-57: OPC	0.0100877264345816
0.000604609191825322	0.0189009119690025	Krt19	C66-57: OPC	0.0006044264893266
0.0417399594205155	0.796900131598187	Col23a1	C66-58: Tmem119.Immune	0.0408923530887279
0.00224510773182182	0.0511770726714432	Sntn	C66-58: Tmem119.Immune	0.00224259124327949
0.126241850910863	2.52960959204562	Etnppl	C66-58: Tmem119.Immune	0.118886294318996
1.50293643342675	10.4035677730662	Lgals3	C66-58: Tmem119.Immune	0.917464615973233
0.16962727989623	3.65550519081737	Ermn	C66-58: Tmem119.Immune	0.156685133866057
0.0353189807690596	0.767656090071648	Gpr17	C66-58: Tmem119.Immune	0.0347095732150911
0.0462569578059606	1.02354145342886	Pdgfra	C66-58: Tmem119.Immune	0.0452189930321336
13.0647377798464	72.5764000584881	Tmem119	C66-58: Tmem119.Immune	2.64367079831594
0.0332991756097606	0.606813861675684	F13a1	C66-58: Tmem119.Immune	0.0327567664151118
0.00685652868794129	0.160842228395964	Ms4a4b	C66-58: Tmem119.Immune	0.00683312959194161
0.00236042337446694	0.0219330311449042	Trbc1	C66-58: Tmem119.Immune	0.00235764195124464
0.0172382945667491	0.263196373738851	Cga	C66-58: Tmem119.Immune	0.0170914008948962
0.00708267372559615	0.15353121801433	Pln	C66-58: Tmem119.Immune	0.0070577093988537
0.0247256695275466	0.526392747477702	Abcb1a	C66-58: Tmem119.Immune	0.0244249372832123
0.014811693413668	0.307062436028659	Dcn	C66-58: Tmem119.Immune	0.0147030715517182
0.000336448212745732	0.0146220207632695	Krt19	C66-58: Tmem119.Immune	0.00033639162673762
0.121596207502113	2.47933884297521	Col23a1	C66-62: ParsTuber	0.114752855964113
0	0	Sntn	C66-62: ParsTuber	0
0.0356289075823925	0.68870523415978	Etnppl	C66-62: ParsTuber	0.0350088823550167
1.45134740419688	13.4986225895317	Lgals3	C66-62: ParsTuber	0.896637834280252
0.0433257891440897	0.550964187327824	Ermn	C66-62: ParsTuber	0.0424134850054993
0.0181372766730713	0.413223140495868	Gpr17	C66-62: ParsTuber	0.0179747584211266
0.0322778908096794	0.68870523415978	Pdgfra	C66-62: ParsTuber	0.0317679048520105
0.0138971176616384	0.550964187327824	Tmem119	C66-62: ParsTuber	0.013801438149236
0	0	F13a1	C66-62: ParsTuber	0
0.000708435153175724	0.137741046831956	Ms4a4b	C66-62: ParsTuber	0.000708184331446225
0	0	Trbc1	C66-62: ParsTuber	0
147.670626166626	79.7520661157025	Cga	C66-62: ParsTuber	5.00173329640509
0.0040029365542562	0.137741046831956	Pln	C66-62: ParsTuber	0.00399494612009693
0	0	Abcb1a	C66-62: ParsTuber	0
0.514847135122257	3.30578512396694	Dcn	C66-62: ParsTuber	0.415314532961092
0.297617199349863	7.43801652892562	Krt19	C66-62: ParsTuber	0.260529659030582
0.084487430020259	1.67020148462354	Col23a1	C66-63: Mural	0.0811074606415572
0.00344525147281777	0.0530222693531283	Sntn	C66-63: Mural	0.00343933019026973
0.104793336292164	2.1474019088017	Etnppl	C66-63: Mural	0.0996582914982348
0.131461501741957	3.31389183457052	Lgals3	C66-63: Mural	0.123510161422439
0.147716588942305	3.07529162248144	Ermn	C66-63: Mural	0.137774393675399
0.0277605330092426	0.503711558854719	Gpr17	C66-63: Mural	0.0273821953536406
0.0537902791708928	1.11346765641569	Pdgfra	C66-63: Mural	0.0523934542020989
0.051053038304436	1.13997879109226	Tmem119	C66-63: Mural	0.0497925552308772
0.00317929066863267	0.132555673382821	F13a1	C66-63: Mural	0.00317424741054984
0	0	Ms4a4b	C66-63: Mural	0
0.000550480371191116	0.0265111346765642	Trbc1	C66-63: Mural	0.000550328912452409
0.0130093308876782	0.238600212089077	Cga	C66-63: Mural	0.0129254363669456
7.06568582207772	40.8536585365854	Pln	C66-63: Mural	2.08761874479717
0.0728187241031318	1.24602332979852	Abcb1a	C66-63: Mural	0.0702895063221449
0.717328571992746	7.90031813361612	Dcn	C66-63: Mural	0.540769927610347
0.00157114837870703	0.0530222693531283	Krt19	C66-63: Mural	0.00156991541636865
1.01673797913381	18.2059800664452	Col23a1	C66-65: Dcn.Fibroblasts	0.701481344303391
0.0034719343533632	0.132890365448505	Sntn	C66-65: Dcn.Fibroblasts	0.00346592110367207
0.217629266867291	3.9202657807309	Etnppl	C66-65: Dcn.Fibroblasts	0.196905744356854
0.235089785323741	3.85382059800664	Lgals3	C66-65: Dcn.Fibroblasts	0.211143668104372
0.235567908495838	3.58803986710963	Ermn	C66-65: Dcn.Fibroblasts	0.21153070931956
0.100666919396759	1.72757475083056	Gpr17	C66-65: Dcn.Fibroblasts	0.0959162864452683
5.28462227433693	53.5548172757475	Pdgfra	C66-65: Dcn.Fibroblasts	1.83810574068754
0.514218265388959	9.63455149501661	Tmem119	C66-65: Dcn.Fibroblasts	0.414899309346424
0.0634390480791078	0.863787375415283	F13a1	C66-65: Dcn.Fibroblasts	0.0615080414431904
0.0024627569579041	0.0664451827242525	Ms4a4b	C66-65: Dcn.Fibroblasts	0.00245972934182346
0	0	Trbc1	C66-65: Dcn.Fibroblasts	0
0.0781447544613593	1.2624584717608	Cga	C66-65: Dcn.Fibroblasts	0.0752417440483759
0.0260349634274497	0.53156146179402	Pln	C66-65: Dcn.Fibroblasts	0.0257018235826242
0.286236979592038	4.98338870431894	Abcb1a	C66-65: Dcn.Fibroblasts	0.251720885348735
88.2333406621988	82.0598006644518	Dcn	C66-65: Dcn.Fibroblasts	4.49125474398967
0.0258420019495287	0.863787375415283	Krt19	C66-65: Dcn.Fibroblasts	0.0255137406890143
0.0453440591710469	0.973520249221184	Col23a1	C66-64: Endothelial	0.0443460744539995
0.00250953447439307	0.0486760124610592	Sntn	C66-64: Endothelial	0.00250639085100975
0.113984560156702	2.33644859813084	Etnppl	C66-64: Endothelial	0.107943281585617
0.0204927591366638	0.496495327102804	Lgals3	C66-64: Endothelial	0.0202856078351071
0.140937981562781	2.93029595015576	Ermn	C66-64: Endothelial	0.13185071494412
0.0356320682130809	0.710669781931464	Gpr17	C66-64: Endothelial	0.0350119342453631
0.0563709030166975	1.27531152647975	Pdgfra	C66-64: Endothelial	0.0548393575332041
0.0454051698647509	0.895638629283489	Tmem119	C66-64: Endothelial	0.0444045326304969
0.011292365610995	0.204439252336449	F13a1	C66-64: Endothelial	0.0112290828131413
0.00557305587065413	0.0681464174454829	Ms4a4b	C66-64: Endothelial	0.00555758385244881
0.000330232126783924	0.0194704049844237	Trbc1	C66-64: Endothelial	0.000330177612156468
0.00463599107604272	0.0876168224299065	Cga	C66-64: Endothelial	0.00462527796723852
0.0868048299319725	1.47001557632399	Pln	C66-64: Endothelial	0.0832420427375566
8.89414865543102	76.7426012461059	Abcb1a	C66-64: Endothelial	2.29194353749869
0.54091907891122	3.11526479750779	Dcn	C66-64: Endothelial	0.432379042896368
2.71168003459843e-05	0.00973520249221184	Krt19	C66-64: Endothelial	2.71164326922002e-05
0	0	Col23a1	C66-66: Krt19.Fibroblasts	0
0	0	Sntn	C66-66: Krt19.Fibroblasts	0
0	0	Etnppl	C66-66: Krt19.Fibroblasts	0
18.7132274892857	85.5513307984791	Lgals3	C66-66: Krt19.Fibroblasts	2.98128985658146
0	0	Ermn	C66-66: Krt19.Fibroblasts	0
0	0	Gpr17	C66-66: Krt19.Fibroblasts	0
0.00964829107080146	0.760456273764259	Pdgfra	C66-66: Krt19.Fibroblasts	0.0096020435456118
0.0285298292864658	0.760456273764259	Tmem119	C66-66: Krt19.Fibroblasts	0.0281304323995565
0.0253908605597415	0.380228136882129	F13a1	C66-66: Krt19.Fibroblasts	0.0250738672789232
0	0	Ms4a4b	C66-66: Krt19.Fibroblasts	0
0	0	Trbc1	C66-66: Krt19.Fibroblasts	0
0	0	Cga	C66-66: Krt19.Fibroblasts	0
0	0	Pln	C66-66: Krt19.Fibroblasts	0
0.0494683145397437	1.90114068441065	Abcb1a	C66-66: Krt19.Fibroblasts	0.0482836688173082
0.0139864142105072	0.760456273764259	Dcn	C66-66: Krt19.Fibroblasts	0.0138895068647446
29.5816143000166	79.467680608365	Krt19	C66-66: Krt19.Fibroblasts	3.42039898851299
0.0953681842555697	1.94174757281553	Col23a1	C66-59: F13a1.Immune	0.0910905480813042
0.00960310372312331	0.161812297734628	Sntn	C66-59: F13a1.Immune	0.00955728701078687
0.244464959957863	4.85436893203884	Etnppl	C66-59: F13a1.Immune	0.218705686509368
0.562469950745613	4.36893203883495	Lgals3	C66-59: F13a1.Immune	0.446267870920684
0.166069589553151	3.39805825242718	Ermn	C66-59: F13a1.Immune	0.153638768439966
0.0781322054726432	1.61812297734628	Gpr17	C66-59: F13a1.Immune	0.0752301045521986
0.119706865292117	2.58899676375405	Pdgfra	C66-59: F13a1.Immune	0.113066923632652
0.117727609555641	3.07443365695793	Tmem119	C66-59: F13a1.Immune	0.111297704220863
10.943619270754	77.9935275080906	F13a1	C66-59: F13a1.Immune	2.4801971835361
0.0517006584423911	1.29449838187702	Ms4a4b	C66-59: F13a1.Immune	0.0504085286179971
0	0	Trbc1	C66-59: F13a1.Immune	0
0	0	Cga	C66-59: F13a1.Immune	0
0	0	Pln	C66-59: F13a1.Immune	0
0.0162996339504666	0.323624595469256	Abcb1a	C66-59: F13a1.Immune	0.016168220982897
1.23878944552214	13.4304207119741	Dcn	C66-59: F13a1.Immune	0.805935293677939
0	0	Krt19	C66-59: F13a1.Immune	0
0.247982790024871	7.11902113459399	Col23a1	C66-52: Ependymal	0.221528479807978
4.17681585366873	52.3248053392659	Sntn	C66-52: Ependymal	1.6441901672019
1.18237963253696	19.3993325917686	Etnppl	C66-52: Ependymal	0.780415856024922
1.57478894568503	30.3225806451613	Lgals3	C66-52: Ependymal	0.945767567915797
0.103509087228358	1.95773081201335	Ermn	C66-52: Ependymal	0.0984951815954349
0.0553908478382597	1.22358175750834	Gpr17	C66-52: Ependymal	0.0539111702048718
0.0654090960005009	1.24582869855395	Pdgfra	C66-52: Ependymal	0.0633588531032321
0.0440104772953726	0.734149054505006	Tmem119	C66-52: Ependymal	0.0430695251336264
0.00547733902901064	0.111234705228031	F13a1	C66-52: Ependymal	0.0054623929592136
0.00171149280651506	0.0444938820912125	Ms4a4b	C66-52: Ependymal	0.00171002987166548
0	0	Trbc1	C66-52: Ependymal	0
0.0456167404275055	0.889877641824249	Cga	C66-52: Ependymal	0.0446068935550145
0.00791912754814968	0.17797552836485	Pln	C66-52: Ependymal	0.0078879358235352
0.0150751409173786	0.266963292547275	Abcb1a	C66-52: Ependymal	0.0149626402141029
0.0273903550585462	0.511679644048943	Dcn	C66-52: Ependymal	0.0270219512889844
0.0783155245183307	1.7797552836485	Krt19	C66-52: Ependymal	0.0754001240185455
0.0231437551205558	1.02040816326531	Col23a1	C66-60: Ms4a4b.Immune	0.0228800001865423
0	0	Sntn	C66-60: Ms4a4b.Immune	0
0.125328629241728	3.06122448979592	Etnppl	C66-60: Ms4a4b.Immune	0.118075107880674
1.30638942854245	20.4081632653061	Lgals3	C66-60: Ms4a4b.Immune	0.835683283799834
0.551284198086054	5.10204081632653	Ermn	C66-60: Ms4a4b.Immune	0.439083102796375
0	0	Gpr17	C66-60: Ms4a4b.Immune	0
0.011716708729651	1.02040816326531	Pdgfra	C66-60: Ms4a4b.Immune	0.011648599591649
0.311656481867818	4.08163265306122	Tmem119	C66-60: Ms4a4b.Immune	0.271290828394352
0	0	F13a1	C66-60: Ms4a4b.Immune	0
11.2526285099274	73.4693877551021	Ms4a4b	C66-60: Ms4a4b.Immune	2.50574048621237
6.18233356042965	43.8775510204082	Trbc1	C66-60: Ms4a4b.Immune	1.97162433867272
0	0	Cga	C66-60: Ms4a4b.Immune	0
0	0	Pln	C66-60: Ms4a4b.Immune	0
0.167451145544953	2.04081632653061	Abcb1a	C66-60: Ms4a4b.Immune	0.154822864327732
0.171525300825908	2.04081632653061	Dcn	C66-60: Ms4a4b.Immune	0.158306575681634
0	0	Krt19	C66-60: Ms4a4b.Immune	0
0.0108107173127151	0.595238095238095	Col23a1	C66-61: Immune-Trbc1	0.0107526992781415
0	0	Sntn	C66-61: Immune-Trbc1	0
0	0	Etnppl	C66-61: Immune-Trbc1	0
0.0589403005483806	0.595238095238095	Lgals3	C66-61: Immune-Trbc1	0.0572686916103801
0.0514946534937604	2.38095238095238	Ermn	C66-61: Immune-Trbc1	0.0502126315007675
0.010947914203386	0.595238095238095	Gpr17	C66-61: Immune-Trbc1	0.0108884196245199
0.0943666772445964	4.16666666666667	Pdgfra	C66-61: Immune-Trbc1	0.0901758189984237
0.0117729053646775	0.595238095238095	Tmem119	C66-61: Immune-Trbc1	0.0117041438698598
0	0	F13a1	C66-61: Immune-Trbc1	0
0.0140353241037042	0.595238095238095	Ms4a4b	C66-61: Immune-Trbc1	0.0139377409564039
5.46602462941936	82.1428571428571	Trbc1	C66-61: Immune-Trbc1	1.86656148836177
0.0235644534931946	0.595238095238095	Cga	C66-61: Immune-Trbc1	0.0232910977497349
0	0	Pln	C66-61: Immune-Trbc1	0
0	0	Abcb1a	C66-61: Immune-Trbc1	0
0	0	Dcn	C66-61: Immune-Trbc1	0
0	0	Krt19	C66-61: Immune-Trbc1	0
