p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
0.164725715242743	0.0207585601667977	0.667	0.714	1	Atp2b1	-0.0469999999999999
0.166871293821496	-1.90689059560852	0.333	0.571	1	Calb2	-0.238
0.167741760505776	0.807354922057604	0.667	0.143	1	Eif2ak1	0.524
0.168070773909374	0.444784842672895	1	0.429	1	Glg1	0.571
0.168225161622105	-1.58496250072116	0.667	1	1	Tmsb4x	-0.333
0.16912651706328	0.222392421336448	1	0.857	1	Aplp2	0.143
0.170730366245067	-1.51457317282976	0	0.714	1	Ndufa10	-0.714
0.171148636803093	0.521952703195356	0.667	0.571	1	Apbb1	0.0960000000000001
0.172553880165473	-0.164630701772799	1	0.857	1	Ywhaz	0.143
0.174299842249591	0	1	1	1	Ndufa3	0
0.174983122313436	-1.58496250072116	0	0.714	1	Rnf187	-0.714
0.175163285226482	-1.51457317282976	0	0.714	1	Bag1	-0.714
0.176888601553574	-1.42968427524325	0.333	1	1	Arl6ip1	-0.667
0.178172930293167	-1.63558857379112	0.333	0.857	1	Ssb	-0.524
0.179963206039548	0.32930762525296	1	0.857	1	Atp6v1h	0.143
0.183077022354502	0.444784842672895	0.667	0.286	1	Morf4l2	0.381
0.184981839931014	0.31550182572793	0.667	0.429	1	Ola1	0.238
0.186243790460143	0.374395514781498	0.667	0.571	1	Psmc6	0.0960000000000001
0.186944114055953	-1.36257007938471	0.333	1	1	Ndufa7	-0.667
0.18717902427307	-1.37816693443573	1	1	1	Nap1l5	0
0.188108067053308	1.02974734339405	0.667	0.143	1	B4galt6	0.524
0.189383863921611	-1.81323148839427	0.667	0.857	1	Ddx24	-0.19
0.189611252702786	-1.44057259138598	0	0.714	1	Tle5	-0.714
0.190397440590526	-0.0995356735509145	0.667	0.857	1	Impact	-0.19
0.193065564289781	-1.44057259138598	0	0.714	1	Qpct	-0.714
0.193422886259803	-1.36257007938471	0.333	0.714	1	Clu	-0.381
0.195840442730579	-1.6256044852185	0.667	0.857	1	Cox6b1	-0.19
0.19768444676871	0.485426827170242	0.667	0.286	1	Emc9	0.381
0.198138426326198	0.637429920615292	0.667	0.286	1	Creg2	0.381
0.199654720071793	-1.28010791919274	0	0.714	1	Smap2	-0.714
0.199905578701277	-1.36257007938471	0.333	0.857	1	Ndufab1	-0.524
0.200953343647392	0.32930762525296	0.667	0.571	1	Eif4g1	0.0960000000000001
0.201529126201253	-1.53249508082702	1	0.857	1	Vsnl1	0.143
0.201866334801618	0.444784842672895	0.667	0.429	1	Gnl3l	0.238
0.203202178391242	0.637429920615292	0.667	0.286	1	Sms	0.381
0.20445807056543	1	1	0	1	Platr25	1
0.205886582376545	0.444784842672895	1	0.143	1	Tppp	0.857
0.206817512164026	-1.44057259138598	0	0.714	1	Vapb	-0.714
0.20710597396566	-1.71620703399941	0	0.571	1	Psmd12	-0.571
0.208646616860144	0.0524674198941357	1	0.571	1	Septin3	0.429
0.209688903451466	0.222392421336448	1	0.571	1	Fyttd1	0.429
0.210212888139013	-1.66837850890879	1	1	1	mt-Nd2	0
0.210320494316371	-1.30116953472057	0.333	1	1	Rps20	-0.667
0.211157660001584	1.02974734339405	0.667	0.143	1	Gcc2	0.524
0.211839699202871	-1.51457317282976	0.667	0.857	1	Pfdn5	-0.19
0.212061848746131	-1.1926450779424	0	0.857	1	Emc6	-0.857
0.212354631277788	0.32930762525296	0.667	0.429	1	Kmt2a	0.238
0.21297199629251	0.637429920615292	1	0.286	1	Cyfip2	0.714
0.213031077351364	-1.28010791919274	0	0.714	1	Tpm3	-0.714
0.214929704250406	-1.44057259138598	0	0.714	1	Dync1li1	-0.714
0.2151414673416	-1.52484150828359	1	1	1	Bex1	0
0.2169661167627	0.637429920615292	1	0.286	1	Mtus2	0.714
0.217676621229705	0.32930762525296	1	0.714	1	Ccdc47	0.286
0.217944659802962	-1.61890983264449	0.667	0.714	1	Caly	-0.0469999999999999
0.218936186274432	-1.44057259138598	0	0.714	1	Pdia6	-0.714
0.219407256951659	-0.210566985939658	1	0.571	1	Sv2a	0.429
0.220482715044189	-1.47804729680464	0.667	1	1	Chgb	-0.333
0.22156727434278	-1.47804729680464	0.333	0.714	1	Gas5	-0.381
0.221611056607653	0.807354922057604	0.667	0.143	1	Cdc73	0.524
0.221713250752089	-1.39231742277876	1	1	1	Atp5g3	0
0.221754064485273	-1.51457317282976	0.333	0.857	1	Cox8a	-0.524
0.222551615533296	0	1	0.571	1	Mycbp2	0.429
0.222875804651847	-1.36257007938471	0	0.571	1	Dctn3	-0.571
0.223164956725468	-1.23703919730085	0.333	1	1	Ndufb3	-0.667
0.223294327392147	-1.45567948377619	0.667	0.857	1	Scg5	-0.19
0.223315341577015	-1.5552151573271	0.667	1	1	Ywhab	-0.333
0.226257132553078	-1.09953567355091	0	0.714	1	Tmem258	-0.714
0.226311258748996	-1.36257007938471	0.333	0.857	1	Dad1	-0.524
0.226827097595133	-1.50007360313464	0.333	0.714	1	Kifap3	-0.381
0.229587660495983	-1.23703919730085	0.333	0.857	1	Srp14	-0.524
0.230200667405459	-1.36257007938471	0.333	0.857	1	Serp2	-0.524
0.230399897896028	-1.28010791919274	0	0.714	1	Pea15a	-0.714
0.231022097210872	-1.36257007938471	0.333	0.857	1	Ppp2r1a	-0.524
0.231166405404	-1.60768257722124	0.667	1	1	Chchd2	-0.333
0.23406023506192	-1.36257007938471	0	0.857	1	Cope	-0.857
0.236028536964208	0.485426827170242	1	0.286	1	Sfr1	0.714
0.239623010996227	-1.77760757866355	0	0.571	1	Uqcc2	-0.571
0.241081283950139	-1.58496250072116	0.667	0.857	1	Psma7	-0.19
0.241978137038016	-1.30116953472057	0.333	0.857	1	Ndufb11	-0.524
0.242381928041911	0.347923303420307	0.667	0.571	1	Manf	0.0960000000000001
0.243524946754263	-1.09953567355091	0	0.857	1	Rbm5	-0.857
0.244877619644891	-1.63558857379112	0.333	0.571	1	Atp6v1e1	-0.238
0.246210491332461	-1.23703919730085	0.333	0.857	1	Gnb2	-0.524
0.247614042348464	0.222392421336448	1	0.429	1	Cirbp	0.571
0.248380945517429	-1.23703919730085	0.333	0.714	1	Arpc2	-0.381
0.248625454250103	0.347923303420307	0.667	0.571	1	Cbr1	0.0960000000000001
0.251786066535805	-1.30116953472057	0.333	0.857	1	Atp6v1f	-0.524
0.252736137058449	0.637429920615292	0.333	0.571	1	Cltc	-0.238
0.252765709798746	-1.47804729680464	0.333	0.714	1	Anp32a	-0.381
0.255475209121753	-1.29218075149331	0.667	0.857	1	Ubb	-0.19
0.257591736188382	-1.1926450779424	0	0.857	1	Ube2e1	-0.857
0.257820168105785	-1.36257007938471	0.667	1	1	Ctsb	-0.333
0.258218215964947	-1.44057259138598	0	0.714	1	Vps35	-0.714
0.258705844470198	-1.36257007938471	0	0.571	1	Psma1	-0.571
0.258731801390465	-1.39651741130805	1	1	1	Gap43	0
0.261373551811184	-1.09953567355091	0	0.857	1	Tprgl	-0.857
0.262459769487695	0.32930762525296	0.667	0.571	1	Nap1l3	0.0960000000000001
0.263134357973048	-1.09953567355091	0	0.714	1	Sbds	-0.714
0.26330100105665	-1	0	0.857	1	Nudc	-0.857
0.263528401662597	-1.23703919730085	0.333	0.857	1	Gad1	-0.524
0.265153810223811	-1.36257007938471	0.333	0.714	1	Eif3c	-0.381
0.265283414795892	0.347923303420307	1	0.286	1	Pdxk	0.714
0.266605142381124	-1.51457317282976	0	0.571	1	Nedd8	-0.571
0.266868860291385	-1.23703919730085	0.333	0.714	1	Eef1g	-0.381
0.267844744884399	-1.23703919730085	0.333	0.857	1	Cox17	-0.524
0.26978932698603	0.0207585601667977	1	0.571	1	Rsrp1	0.429
0.270037619190236	0.415037499278844	0.667	0.429	1	Cd47	0.238
0.270358308348806	0.222392421336448	0.667	0.857	1	Pak3	-0.19
0.27139596496779	-1.36257007938471	0.333	0.857	1	Psmc5	-0.524
0.272270784247021	-1.50007360313464	0.667	1	1	Ckb	-0.333
0.27295263132767	-1.28010791919274	0	0.714	1	Nnat	-0.714
0.273236927917216	-1.30116953472057	0.333	0.857	1	Lamp1	-0.524
0.274670985885769	0.222392421336448	1	0.429	1	Tmed4	0.571
0.275224990529012	-1.28010791919274	0	0.714	1	Nop58	-0.714
0.27560624324557	-1.36257007938471	0	0.714	1	Rsrc2	-0.714
0.276870618226831	0.444784842672895	0.667	0.571	1	Vamp4	0.0960000000000001
0.279330995110842	-1.30116953472057	0.333	0.571	1	Golgb1	-0.238
0.279496788183865	0.570315724756755	0.667	0.286	1	Hpca	0.381
0.279496788183865	0.570315724756755	0.667	0.286	1	Ilf3	0.381
0.281210247019484	1.22239242133645	0.667	0.286	1	Fos	0.381
0.282733752343042	-1.50552803322675	1	1	1	Hspa8	0
0.283328008288959	0.807354922057604	0.667	0.143	1	Srpk1	0.524
0.283836418887997	1	0.667	0	1	Sec24a	0.667
0.28629791789056	-1.16992500144231	0.333	0.857	1	Uqcrc2	-0.524
0.286911913903275	0.0297473433940518	0.667	0.286	1	Pclo	0.381
0.286986725869683	-1.09953567355091	0	0.714	1	Rheb	-0.714
0.288660957624248	-1.45567948377619	0.667	0.857	1	Pafah1b1	-0.19
0.289620939945922	-1.16992500144231	0.333	1	1	Rpl41	-0.667
0.290303589490895	0.347923303420307	1	0.286	1	Scoc	0.714
0.292381580305671	0.106915203916512	0.667	0.714	1	Hdgfl3	-0.0469999999999999
0.293712146631781	0.415037499278844	0.667	0.429	1	Arhgef9	0.238
0.295138159957028	-0.140177658048261	1	0.429	1	Son	0.571
0.296326059360716	-1.40987579416307	0.667	0.857	1	Pja1	-0.19
0.296747841868486	0.0703893278913979	0.667	0.714	1	Selenom	-0.0469999999999999
0.296851443075192	0.637429920615292	0.667	0.286	1	Ctr9	0.381
0.297953653055005	-1.36257007938471	0	0.571	1	Spag7	-0.571
0.298634038115355	0.0524674198941357	0.667	0.714	1	Uqcrc1	-0.0469999999999999
0.299699423845203	-0.140177658048261	0.667	0.571	1	Bclaf1	0.0960000000000001
0.300064726275382	-0.156119201917282	1	0.857	1	Gria2	0.143
0.300493855386495	-1.1926450779424	0	0.571	1	Zfp428	-0.571
0.300861812113791	-1.65207669657969	0	0.571	1	Tatdn1	-0.571
0.302482012456179	-1.36257007938471	0.333	0.857	1	Fkbp2	-0.524
0.302813248216117	0.807354922057604	0.667	0.143	1	Hnrnpa1	0.524
0.303152269859926	0.122856747785533	0.667	0.429	1	Snrnp70	0.238
0.303719248892191	-1.41701786340708	1	1	1	6330403K07Rik	0
0.304869797113536	-1.36257007938471	0	0.714	1	Rex1bd	-0.714
0.30491275388019	-1.09953567355091	0	0.714	1	Plekhb2	-0.714
0.305708274563483	0.222392421336448	1	0.286	1	Apc	0.714
0.305922710030047	-1.1926450779424	0	0.857	1	Cltb	-0.857
0.306012227594472	0.374395514781498	0.667	0.286	1	Gpn1	0.381
0.306893785402422	-1.46792307953094	0.667	0.857	1	Resp18	-0.19
0.307866491368335	-1.09953567355091	0.333	1	1	Rps9	-0.667
0.309993059360186	0.32930762525296	0.667	0.286	1	Gnl2	0.381
0.310124872847292	-1.09953567355091	0.667	1	1	Atp5pb	-0.333
0.312978155425578	-1.23703919730085	0.333	0.857	1	Pcmt1	-0.524
0.315152283989248	0.222392421336448	0.667	0.714	1	Cfl2	-0.0469999999999999
0.31599432582686	-1.30116953472057	0.333	0.857	1	Hnrnpc	-0.524
0.316145797394743	-0.327804661224032	1	0.857	1	Matr3	0.143
0.31845954329332	-0.0995356735509143	0.667	0.857	1	Psmb4	-0.19
0.318810907606883	0.347923303420307	0.667	0.429	1	Ptpn5	0.238
0.319257587961281	1	0.667	0	1	9330162G02Rik	0.667
0.319257587961281	1	0.667	0	1	Tial1	0.667
0.319316587511963	-1	0	0.571	1	Aamp	-0.571
0.320262313719131	-1.23703919730085	0.333	0.714	1	Mrpl20	-0.381
0.320439411530927	-1.1926450779424	0	0.857	1	Nap1l2	-0.857
0.321004964324561	-1.28010791919274	0	0.571	1	Grm5	-0.571
0.322569400005945	0.444784842672895	0.667	0.429	1	Pbx1	0.238
0.322805918926363	0.485426827170242	0.667	0.286	1	Ndufs4	0.381
0.323174463525818	-1.47804729680464	0.333	0.714	1	Thra	-0.381
0.323647807579155	-0.0577154978562877	0.667	0.571	1	Ube2b	0.0960000000000001
0.324118753983072	-1.09953567355091	0	0.714	1	Pmm1	-0.714
0.324267484607108	-0.0995356735509143	1	0.857	1	Hacd3	0.143
0.324314574976421	-1.1926450779424	0	0.714	1	Six3	-0.714
0.324587692983485	0.637429920615292	0.667	0.143	1	Wdr26	0.524
0.324675386515829	0.32930762525296	0.667	0.429	1	AW551984	0.238
0.324855484445164	-1.74108170263844	0.333	0.714	1	Sec62	-0.381
0.325806066444489	-1.09953567355091	0	0.857	1	Ier3ip1	-0.857
0.325871960897852	0.444784842672895	0.667	0.286	1	Stk25	0.381
0.326250945961698	-1.32192809488736	0.667	0.857	1	Atp5k	-0.19
0.327724421293624	-1.47804729680464	0.333	0.714	1	Csnk1a1	-0.381
0.327786246218148	-1.15611920191728	0.333	0.857	1	Mphosph8	-0.524
0.327912113953339	0.32930762525296	0.667	0.571	1	Vbp1	0.0960000000000001
0.331403497174875	-1.28010791919274	0	0.714	1	Hcfc1r1	-0.714
0.331403497174875	-1.28010791919274	0	0.714	1	Cuedc2	-0.714
0.331682837693606	0.31550182572793	0.667	0.571	1	Uqcrb	0.0960000000000001
0.331820858709552	0.444784842672895	0.667	0.429	1	Luc7l2	0.238
0.332326053283478	-1.02553509210714	0.333	1	1	Jund	-0.667
0.333639647237713	-1.02553509210714	0.333	0.714	1	Tro	-0.381
0.333767495174646	-0.192645077942396	1	0.714	1	mt-Nd5	0.286
0.334226679253827	-1.21056698593966	0.333	0.714	1	Sdhb	-0.381
0.335568396702899	0.347923303420307	0.667	0.571	1	Strbp	0.0960000000000001
0.33557406728857	0.85982234195174	0.333	0.286	1	Huwe1	0.0470000000000001
0.336321864737451	-1.09953567355091	0.333	0.714	1	Cct7	-0.381
0.337092875221742	-1.2556548754682	0.333	0.857	1	Skp1a	-0.524
0.337268728820956	-1.58496250072116	0.667	0.857	1	Serbp1	-0.19
0.338754684998918	-1.36257007938471	0.667	0.714	1	Gaa	-0.0469999999999999
0.340848410197959	-0.947532580105864	0.333	0.714	1	Nktr	-0.381
0.343136156917542	-1.16992500144231	0.333	0.571	1	Zmynd11	-0.238
0.343346955151086	0.222392421336448	0.667	0.714	1	Cnot4	-0.0469999999999999
0.3454204085586	-0.247092861964772	0.667	0.714	1	Hspa5	-0.0469999999999999
0.345768601943893	-1.23703919730085	0.333	0.714	1	Cox14	-0.381
0.34632366339551	-1.02553509210714	0.333	0.857	1	Tppp3	-0.524
0.34657766959377	-0.432959407276106	1	1	1	Zwint	0
0.346614522555317	-0.0730634621897235	1	0.857	1	Gabarapl1	0.143
0.347082425849616	-1.09953567355091	0.333	0.714	1	Nrxn1	-0.381
0.347418227265348	-1.09953567355091	0.667	1	1	Ndufb7	-0.333
0.347678206596138	-1.36257007938471	0	0.714	1	Mtdh	-0.714
0.348326564682572	-1.09953567355091	0	0.714	1	Tmem246	-0.714
0.348408701777413	0.106915203916512	0.667	0.429	1	Arfgef3	0.238
0.34879826000304	-1.09953567355091	0	0.714	1	Dohh	-0.714
0.34889535234055	-0.947532580105864	0.333	0.857	1	Eif1b	-0.524
0.349116990376552	-1.26303440583379	0.667	0.714	1	Cnbp	-0.0469999999999999
0.349395287679135	-0.176156955153827	1	0.857	1	Gprasp2	0.143
0.349446711016272	-1.31366047890376	0.667	0.857	1	Ndufv2	-0.19
0.349905583957136	-1	0	0.571	1	Nr3c1	-0.571
0.351337786326062	0.374395514781498	0.667	0.286	1	Sqle	0.381
0.353244182507906	-1.02553509210714	0.333	0.714	1	Pfn1	-0.381
0.35343648011684	0.54432051622381	0.667	0.143	1	Dmd	0.524
0.353465245320499	0.54432051622381	0.333	0.143	1	Rnf114	0.19
0.353465245320499	0.54432051622381	0.333	0.143	1	Spty2d1	0.19
0.353465245320499	0.54432051622381	0.333	0.143	1	Sap18	0.19
0.353465245320499	0.54432051622381	0.333	0.143	1	Asic2	0.19
0.353784888534531	0.485426827170242	0.667	0.286	1	Zfp941	0.381
0.354730026795054	0.0297473433940518	1	0.714	1	Ran	0.286
0.354812107650584	-1.1926450779424	0	0.571	1	Txndc17	-0.571
0.354996954870421	-1.09953567355091	0	0.714	1	Lonp2	-0.714
0.355139088635785	0.106915203916512	0.667	0.429	1	Pfdn4	0.238
0.355663193786108	-1.30116953472057	0.333	0.571	1	Swi5	-0.238
0.355845154751859	-0.0995356735509143	0.667	0.571	1	Tuba4a	0.0960000000000001
0.356206327160516	0.736965594166206	0.333	0	1	Dph6	0.333
0.356206327160516	0.736965594166206	0.333	0	1	Serpini1	0.333
0.356206327160516	0.736965594166206	0.333	0	1	Rasl11a	0.333
0.356206327160516	0.736965594166206	0.333	0	1	Grik2	0.333
0.356206327160516	0.736965594166206	0.333	0	1	Egr3	0.333
0.356649366870773	0.807354922057604	0.667	0.143	1	Tardbp	0.524
0.357228485874459	-1.36257007938471	0	0.571	1	Capzb	-0.571
0.357492696677138	-1.14684138832927	0.667	1	1	Nme1	-0.333
0.357715307541918	0.374395514781498	0.333	0.286	1	Sparcl1	0.0470000000000001
0.358262766816478	0.807354922057604	0.667	0.143	1	Ctnna2	0.524
0.358348147804384	0	0.333	0.714	1	Sdcbp	-0.381
0.358858382153064	-1.02553509210714	0.333	0.714	1	Bend6	-0.381
0.359208542969042	-1.16992500144231	0.333	0.714	1	St13	-0.381
0.359471089629351	1	0.667	0	1	Ergic2	0.667
0.360176951577139	0.122856747785533	0.667	0.571	1	Arid4b	0.0960000000000001
0.360669102019683	0.736965594166206	0.667	0	1	Stx17	0.667
0.360669102019683	0.736965594166206	0.667	0	1	Zfp655	0.667
0.360669102019683	0.736965594166206	0.667	0	1	Mapk3	0.667
0.360929345900663	0.374395514781498	0.333	0.286	1	Trim35	0.0470000000000001
0.361086421981233	0.807354922057604	0.667	0.143	1	Scn2a	0.524
0.361160777600817	0.374395514781498	0.333	0.286	1	Pgap1	0.0470000000000001
0.363158132614499	-1.02553509210714	0.333	0.714	1	Calb1	-0.381
0.363547070217591	1.22239242133645	0.333	0.286	1	Gria4	0.0470000000000001
0.364606362235367	0.222392421336448	0.667	0.286	1	Krit1	0.381
0.365099359439266	0.106915203916512	1	0.429	1	Rab18	0.571
0.365324824641838	-1.23703919730085	0.333	0.714	1	Arl3	-0.381
0.365435711053355	0.222392421336448	1	0.286	1	Tnrc6a	0.714
0.365680417313894	-0.206450877467426	1	0.857	1	Tmx4	0.143
0.365775848073609	0.54432051622381	0.667	0.143	1	Tor1b	0.524
0.365775848073609	0.54432051622381	0.667	0.143	1	Klhdc8b	0.524
0.365961060461229	-1	0	0.571	1	Hspbp1	-0.571
0.366043350509634	0.637429920615292	0.667	0.286	1	Abhd18	0.381
0.366830735938036	-0.237039197300849	1	0.429	1	Kif5c	0.571
0.367021351368404	0.222392421336448	0.667	0.571	1	Synj1	0.0960000000000001
0.367163713009644	-1.30116953472057	1	1	1	Hsp90aa1	0
0.367988694073531	0.485426827170242	0.333	0.286	1	Junb	0.0470000000000001
0.36892100997857	-0.362570079384708	1	0.714	1	Atp5j2	0.286
0.369057257361713	-1	0	0.714	1	Rxrg	-0.714
0.369497152955083	-1.16992500144231	0.333	0.714	1	Elavl4	-0.381
0.369659219204163	-1	0	0.571	1	Polr2j	-0.571
0.369808427204692	-0.0995356735509143	1	0.714	1	Gnb1	0.286
0.370370710372657	-1.02553509210714	0.333	0.857	1	Romo1	-0.524
0.370722046695702	0.374395514781498	0.333	0.286	1	Dbpht2	0.0470000000000001
0.371126700994411	0	0.667	0.429	1	Map1a	0.238
0.372652046390852	-1.1926450779424	0	0.571	1	Paf1	-0.571
0.372697703786593	0.485426827170242	1	0.286	1	Ccnt2	0.714
0.373394098881602	0.807354922057604	0.667	0.143	1	Atp9a	0.524
0.375839062453301	0.347923303420307	0.667	0.286	1	Cers4	0.381
0.375990845623278	-1.02553509210714	0.333	0.714	1	Rbm17	-0.381
0.376259538306321	0.222392421336448	0.667	0.429	1	Aftph	0.238
0.377861721968748	-1.02553509210714	0.333	0.857	1	Eif3i	-0.524
0.378617656400553	-1.02553509210714	0.333	0.857	1	Spag9	-0.524
0.378746813487217	0.54432051622381	0.667	0.143	1	Cntnap2	0.524
0.378746813487217	0.54432051622381	0.667	0.143	1	Myo10	0.524
