p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
2.58497845760224e-29	-0.873079670485515	0.154	0.542	1.4827953428498e-24	C1qbp	-0.388
6.01333027050741e-29	-0.794132996025767	0.062	0.421	3.44936650976846e-24	Hras	-0.359
9.03048962808338e-29	-0.866086144707675	0.357	0.756	5.18006946046119e-24	Psip1	-0.399
1.046524969269e-28	-0.805991171141757	0.482	0.85	6.00307652872085e-24	Hsph1	-0.368
2.19528924387869e-28	-0.816122793920899	0.292	0.712	1.25926181607369e-23	Pcbp2	-0.42
2.29411342386952e-28	-0.92254923492963	0.02	0.339	1.31594934220003e-23	Gm13815	-0.319
3.08832374915185e-28	-0.846250927149385	0.364	0.76	1.77152426898849e-23	Capns1	-0.396
4.33781111501936e-28	-0.850605522203316	0.213	0.615	2.4882552117974e-23	Rnf11	-0.402
9.24696825079098e-28	-0.756232666725099	0.095	0.463	5.30424592801872e-23	Sdhaf4	-0.368
9.97965921513936e-28	-0.782459981345025	0.148	0.535	5.72453211898824e-23	Trir	-0.387
2.62376088720955e-27	0.777988250580973	0.941	0.931	1.50504172012114e-22	Dlk1	0.0099999999999999
3.22781268908555e-27	-0.715268181330078	0.144	0.532	1.85153791471325e-22	Ctxn1	-0.388
3.37374498279809e-27	-0.824270964432732	0.111	0.475	1.93524759703264e-22	C1qtnf4	-0.364
3.70126068136197e-27	-0.782102018478531	0.082	0.436	2.12311715204285e-22	Rab24	-0.354
4.19381632521256e-27	-0.809717624177815	0.279	0.687	2.40565692046843e-22	Lamp1	-0.408
5.41995932918977e-27	-0.549064635256036	0.803	0.962	3.10899707040983e-22	Rpl4	-0.159
5.58628536347675e-27	1.08821276328882	0.711	0.654	3.20440501019753e-22	Ssr1	0.0569999999999999
5.74167186947142e-27	-0.734311650609	0.092	0.452	3.2935378177662e-22	Gm19810	-0.36
7.60700937934152e-27	-0.774545368949511	0.128	0.503	4.36353272017788e-22	Cuta	-0.375
7.63074471180047e-27	-0.79965634097455	0.2	0.589	4.37714778158299e-22	Ybx1	-0.389
8.08141979601262e-27	-0.782900448765752	0.416	0.79	4.63566402338876e-22	2210016L21Rik	-0.374
8.4933744870885e-27	-0.783719028899454	0.115	0.48	4.87196947328371e-22	Podxl2	-0.365
9.84817829268084e-27	-0.452615562167377	0.951	0.992	5.64911203224759e-22	Nap1l5	-0.041
1.24770762448973e-26	-0.669820632292249	0.092	0.449	7.15710047559798e-22	Iscu	-0.357
2.01408358002168e-26	-0.794221785268557	0.134	0.51	1.15531862317204e-21	Anp32b	-0.376
2.88117814094269e-26	-0.819500287425252	0.092	0.434	1.65270140520755e-21	Ssbp4	-0.342
3.97462783004866e-26	-0.731062646507705	0.351	0.76	2.27992601587251e-21	Nsg2	-0.409
4.09173760669606e-26	-0.777051531930887	0.21	0.612	2.34710252595299e-21	Nol7	-0.402
4.10652593979433e-26	-0.793092678313149	0.164	0.537	2.35558540958482e-21	Gm9794	-0.373
5.32746614957928e-26	-0.738700556761396	0.072	0.407	3.05594113272167e-21	Ccdc85b	-0.335
5.48242914137082e-26	-0.702116687451051	0.085	0.432	3.14483100407313e-21	0610012G03Rik	-0.347
5.49503230068891e-26	-0.759143566544561	0.151	0.526	3.15206042832117e-21	Habp4	-0.375
8.23595625944467e-26	-0.602944989435559	0.79	0.954	4.72430922954265e-21	Rps5	-0.164
9.06238132387524e-26	-0.809296239765419	0.331	0.736	5.19836317500131e-21	Dctn3	-0.405
1.36774162438392e-25	-0.760337228045831	0.174	0.55	7.84563950579106e-21	Fam183b	-0.376
2.38991614927858e-25	-0.735120134951315	0.115	0.473	1.37090370154918e-20	Gm5905	-0.358
3.1850593385141e-25	-0.657989466269868	0.095	0.443	1.82701373775846e-20	Pithd1	-0.348
7.6962942703319e-25	-0.763686128411216	0.089	0.422	4.41474831934779e-20	Pink1	-0.333
7.85630979429227e-25	-0.763928859202123	0.302	0.694	4.50653642420193e-20	Pcbd1	-0.392
8.15659276104022e-25	-0.759156260977383	0.046	0.354	4.67878473958789e-20	Ttc9b	-0.308
8.3851750452697e-25	-0.686944065912511	0.151	0.524	4.8099041094676e-20	Slc25a39	-0.373
8.8169483737689e-25	-0.587120621178163	0.754	0.938	5.05757792616131e-20	Chchd2	-0.184
1.30280472158155e-24	-0.620649084766677	0.128	0.485	7.4731484439361e-20	1110065P20Rik	-0.357
1.44247093988489e-24	-0.696661768152618	0.157	0.518	8.2743018053677e-20	Rp9	-0.361
2.37609900524847e-24	-0.689053918856457	0.102	0.442	1.36297791139063e-19	Ube2q1	-0.34
3.281445118091e-24	-0.643918771062371	0.118	0.464	1.88230254863936e-19	Pmvk	-0.346
4.34779962032608e-24	-0.605712765809537	0.102	0.445	2.49398481821144e-19	Map2k2	-0.343
4.3701471661403e-24	1.17828635610529	0.252	0.072	2.5068038174414e-19	Cdkn1a	0.18
6.08321122103377e-24	-0.775096073803954	0.174	0.526	3.48945162060939e-19	Bola2	-0.352
8.38534753861718e-24	-0.872631704212853	0.154	0.518	4.81000305510159e-19	Nnat	-0.364
8.41842853034533e-24	-0.767462455188682	0.377	0.754	4.82897897357669e-19	Micos13	-0.377
8.80906982314861e-24	-0.563187805638229	0.18	0.565	5.0530586319545e-19	Arhgdig	-0.385
8.97608645672582e-24	-0.629759817213069	0.203	0.58	5.14886271330707e-19	Vapa	-0.377
9.13286996898645e-24	-0.77995695063433	0.341	0.716	5.23879687161001e-19	Ndufa10	-0.375
1.04335620794287e-23	-0.682620180536581	0.2	0.579	5.98489988000189e-19	Mien1	-0.379
1.38211094278011e-23	-0.663002689375833	0.18	0.54	7.92806478997528e-19	Anapc11	-0.36
1.48670252739777e-23	-0.794032534184651	0.059	0.359	8.52802303765911e-19	Mgst3	-0.3
1.51873869801122e-23	-0.710329073415248	0.072	0.388	8.71178891953196e-19	Rps26-ps1	-0.316
1.52177519217528e-23	-0.628678631819611	0.213	0.593	8.72920685735582e-19	Snx3	-0.38
2.23366603896197e-23	-0.66084457227148	0.252	0.655	1.28127551326937e-18	Npy2r	-0.403
2.35027782859645e-23	-0.686749897750772	0.2	0.579	1.3481663680395e-18	Syn2	-0.379
2.5931625584943e-23	-0.787508289912732	0.318	0.706	1.4874899068035e-18	Dner	-0.388
2.6295008229836e-23	-0.830325277026764	0.315	0.676	1.50833426207985e-18	Zfas1	-0.361
2.86601137735304e-23	-0.704131948201553	0.511	0.825	1.64400144627725e-18	Ndufa6	-0.314
3.73141080018125e-23	-0.612723688081426	0.085	0.408	2.14041186319997e-18	Gstm6	-0.323
4.17399514813182e-23	-0.688623746569306	0.203	0.579	2.39428709687137e-18	Pgrmc2	-0.376
5.11267855578454e-23	-0.60083426919128	0.138	0.485	2.93273467316913e-18	Gm11478	-0.347
7.9329505818955e-23	-0.652268329647458	0.138	0.484	4.5504991127869e-18	Rps24-ps3	-0.346
8.7195295716334e-23	-0.631156682326435	0.197	0.559	5.00169655288035e-18	Nicn1	-0.362
9.31769438081935e-23	-0.683991731828189	0.18	0.538	5.3448158507256e-18	Eef1a2	-0.358
1.00498595875631e-22	-0.610530444475434	0.098	0.424	5.76480045661797e-18	Dcun1d5	-0.326
1.03860763050626e-22	-0.627162590154618	0.089	0.406	5.95766109011e-18	Acbd6	-0.317
1.62321684476855e-22	-0.708739166401149	0.016	0.28	9.31109646496138e-18	Gm7670	-0.264
1.74668733340833e-22	-0.724000371958881	0.036	0.317	1.00193478818968e-17	Tmem160	-0.281
2.15890705092615e-22	-0.664118703937138	0.485	0.825	1.23839226255226e-17	Mrfap1	-0.34
2.45856757971283e-22	-0.725956287543321	0.108	0.424	1.41028353507488e-17	Tmem256	-0.316
2.46094593443676e-22	-0.717147215433224	0.033	0.31	1.41164780691161e-17	Gm12857	-0.277
2.81369128746152e-22	-0.6263944704911	0.154	0.507	1.61398959631368e-17	Lsm4	-0.353
2.90734495360438e-22	-0.369397592666807	0.97	0.997	1.66771121228654e-17	Calm1	-0.027
3.09595889511145e-22	-0.615233475699802	0.085	0.398	1.77590394141383e-17	Smim19	-0.313
3.55618602019097e-22	-0.621198478632266	0.128	0.458	2.03989942490194e-17	Fbxo9	-0.33
3.56365331365062e-22	-0.621520645842818	0.138	0.48	2.04418281377627e-17	Mrpl18	-0.342
4.14110628364473e-22	-0.631218711648567	0.089	0.403	2.37542138642429e-17	Ndufaf2	-0.314
4.48679217646923e-22	-0.613255579534569	0.092	0.406	2.57371372826628e-17	Efnb3	-0.314
4.87840045932828e-22	-0.669371537108329	0.125	0.456	2.79834807147989e-17	Amigo2	-0.331
5.98623562461581e-22	0.483251409413755	0.98	0.97	3.43382447899212e-17	Hsp90b1	0.01
6.22598673688486e-22	-0.697726016443763	0.479	0.812	3.57135051201189e-17	Tbca	-0.333
6.27596449441664e-22	-0.61347843280028	0.02	0.282	3.60001875328727e-17	Gm13009	-0.262
7.7230026960308e-22	-0.68477824253232	0.57	0.836	4.43006880649719e-17	Uqcrh	-0.266
8.02767544493219e-22	-0.607477777518368	0.279	0.662	4.604835188722e-17	Brk1	-0.383
8.04210288536299e-22	-0.557820518172429	0.226	0.605	4.61311105710192e-17	Trappc2l	-0.379
8.56760204214853e-22	-0.589729331781379	0.108	0.432	4.91454788341724e-17	Zfp622	-0.324
8.95796261851119e-22	-0.682442610795421	0.38	0.776	5.13846651723039e-17	Timp2	-0.396
9.00302476267337e-22	-0.692937398140628	0.23	0.586	5.1643150643647e-17	Tmie	-0.356
1.14076659515703e-21	-0.618090455505744	0.433	0.782	6.54366534313978e-17	Edf1	-0.349
1.34405673453181e-21	-0.654405100733436	0.292	0.67	7.70977824062138e-17	Smdt1	-0.378
1.36897227796653e-21	-0.599167517865482	0.105	0.412	7.8526987808716e-17	Mrpl40	-0.307
1.39513655192146e-21	-0.644976379866793	0.128	0.454	8.00278228913187e-17	Nsmce3	-0.326
1.9982306258085e-21	-0.688072169455532	0.328	0.695	1.14622505157627e-16	2010204K13Rik	-0.367
2.00531079839895e-21	-0.656472605273245	0.02	0.273	1.1502863801776e-16	Gm11966	-0.253
2.08992195641686e-21	-0.652265940680437	0.098	0.406	1.19882103263984e-16	Mrps24	-0.308
2.12448357495542e-21	-0.609298205677391	0.252	0.631	1.21864626826593e-16	Cyc1	-0.379
2.23914554220828e-21	-0.614742852825517	0.095	0.403	1.28441866592151e-16	Dipk1b	-0.308
2.47044667826763e-21	-0.680145646553832	0.062	0.342	1.41709762358788e-16	Nudt9	-0.28
2.66218606102377e-21	-0.603378703008943	0.197	0.561	1.52708316832446e-16	Arl2bp	-0.364
2.92393276927634e-21	-0.594495641477227	0.128	0.451	1.67722631511229e-16	Kifbp	-0.323
3.14274294785365e-21	-0.541668535538049	0.193	0.559	1.80274020974781e-16	Coa3	-0.366
3.53312453863378e-21	-0.486240648387187	0.098	0.41	2.02667089785111e-16	Polr2j	-0.312
4.24393678114685e-21	-0.596521905099015	0.046	0.324	2.43440701640145e-16	Gm12421	-0.278
5.02440950356512e-21	-0.566107703356268	0.092	0.393	2.88210177943502e-16	Cebpzos	-0.301
5.071418093899e-21	-0.61327799800321	0.554	0.849	2.90906684702235e-16	Eid1	-0.295
5.50351654182884e-21	0.725133520919434	0.8	0.812	3.15692715872386e-16	Pdia3	-0.012
6.10382862548617e-21	-0.570699405801591	0.131	0.454	3.50127817615138e-16	1500009C09Rik	-0.323
6.75339690223326e-21	-0.56915506077665	0.085	0.388	3.87388353105904e-16	Lamtor4	-0.303
7.11788599993057e-21	-0.708822981787207	0.138	0.457	4.08296176728017e-16	Msmo1	-0.319
7.79276155092261e-21	-0.539351553236498	0.131	0.458	4.47008388084023e-16	Commd1	-0.327
7.87283053943485e-21	-0.565872978165784	0.118	0.434	4.51601305403062e-16	Acot13	-0.316
9.64763126465387e-21	-0.658962856144365	0.344	0.71	5.53407424603075e-16	Atp5e	-0.366
9.95992286954397e-21	-0.605158530073549	0.095	0.397	5.71321095642781e-16	Isyna1	-0.302
1.22460589406178e-20	-0.644239278807612	0.318	0.681	7.02458432951717e-16	Rnf227	-0.363
1.26036217408249e-20	-0.664441492674791	0.102	0.403	7.22968950297199e-16	Ppp1r1a	-0.301
1.95802891086542e-20	-0.557069949088358	0.167	0.517	1.12316454385062e-15	Mrpl57	-0.35
2.13649702482762e-20	-0.603214791682308	0.167	0.496	1.22553742338162e-15	Anapc13	-0.329
2.35618365572403e-20	-0.647860125885006	0.262	0.625	1.35155406859642e-15	Use1	-0.363
2.4826248877517e-20	-0.640681531318739	0.39	0.744	1.42408328811213e-15	Micos10	-0.354
2.68365501718426e-20	-0.515803977674008	0.121	0.439	1.53939819095723e-15	Mrpl42	-0.318
2.97064652731959e-20	-0.594382852624207	0.157	0.489	1.70402226100107e-15	Ahsa1	-0.332
3.3330398882605e-20	-0.587797613657612	0.315	0.696	1.91189834070399e-15	Capzb	-0.381
3.43612328207323e-20	-0.561534364148213	0.138	0.463	1.97102903706285e-15	Hint2	-0.325
3.53335629708366e-20	-0.542691872966098	0.269	0.645	2.02680383913313e-15	Ckmt1	-0.376
3.71764552987559e-20	-0.439664404636775	0.944	0.989	2.13251582884724e-15	Cst3	-0.045
3.85243848260699e-20	-0.559232740010055	0.282	0.665	2.20983576239302e-15	Ndufs8	-0.383
3.89328317322199e-20	-0.508898931287216	0.177	0.511	2.2332650938236e-15	Srsf2	-0.334
3.93815413860467e-20	-0.623581533150402	0.466	0.787	2.25900397698641e-15	Ndufc1	-0.321
4.38017391058755e-20	-0.546114101318497	0.072	0.356	2.51255535859123e-15	Pip4p1	-0.284
4.42704312416009e-20	-0.635000827587493	0.544	0.847	2.53944047688071e-15	Cacybp	-0.303
4.61697747588672e-20	-0.554432925292974	0.039	0.301	2.64839061971814e-15	Mpnd	-0.262
4.65853018670247e-20	-0.641234423772494	0.026	0.277	2.67222608569627e-15	Rpl32-ps	-0.251
4.72976090721435e-20	-0.584675307272894	0.043	0.304	2.71308545159629e-15	Gm4525	-0.261
5.82227491710114e-20	-0.597821097694087	0.272	0.647	3.33977333794755e-15	Hnrnpab	-0.375
6.18174541985306e-20	-0.510071183810323	0.174	0.515	3.54597280773611e-15	Dnm1	-0.341
6.26196741083423e-20	-0.599866542955621	0.17	0.492	3.59198974620273e-15	Rexo2	-0.322
6.33466530890672e-20	-0.532555906849551	0.098	0.4	3.63369071449508e-15	Atg3	-0.302
7.51196528320654e-20	-0.656644359565567	0.243	0.599	4.30901352575293e-15	Kcnk2	-0.356
7.54139848852781e-20	-0.543808372793426	0.095	0.396	4.32589700098932e-15	Sys1	-0.301
8.79208764034003e-20	-0.626091319093727	0.357	0.725	5.04331731225185e-15	Nop10	-0.368
9.60074005674943e-20	-0.574270920868737	0.049	0.312	5.50717651135261e-15	Gm5805	-0.263
1.38565204221893e-19	-0.458514136894036	0.167	0.495	7.94837724457625e-15	Tmem242	-0.328
1.42676139768096e-19	-0.62325992479982	0.305	0.668	8.18418872937752e-15	Oxct1	-0.363
1.47168971893779e-19	-0.657010968748128	0.023	0.26	8.44190656577096e-15	Dbp	-0.237
1.61147095657505e-19	-0.517599367731049	0.148	0.464	9.2437197011058e-15	Inafm1	-0.316
1.696496510983e-19	-0.507915803595852	0.193	0.545	9.73144328630067e-15	Arl2	-0.352
1.77321509015492e-19	-0.501901261133603	0.151	0.471	1.01715164001466e-14	Rasgrp1	-0.32
1.79541816618178e-19	-0.605042633163996	0.02	0.257	1.0298877684852e-14	Gm9703	-0.237
1.8441287481679e-19	-0.543334338429759	0.056	0.323	1.05782913252407e-14	2410004B18Rik	-0.267
1.85992140463125e-19	-0.577920976804566	0.177	0.508	1.06688811612458e-14	Tle5	-0.331
2.08266509619409e-19	0.528062611296997	0.928	0.922	1.19465835247885e-14	Canx	0.00600000000000001
2.32522618818519e-19	-0.615206679681303	0.013	0.247	1.33379624606679e-14	Gm5055	-0.234
2.44104574136867e-19	-0.5726229320363	0.036	0.284	1.4002326581639e-14	Gm10288	-0.248
2.50340487123371e-19	-0.644050216228489	0.511	0.833	1.43600310223708e-14	Hsbp1	-0.322
2.62239177933763e-19	-0.678315429206736	0.403	0.743	1.50425637246365e-14	Atp5mpl	-0.34
2.65876787758072e-19	-0.567468791515478	0.141	0.451	1.52512242993786e-14	Ten1	-0.31
2.7026527849216e-19	-0.550207204010286	0.213	0.554	1.55029569048673e-14	Lrp11	-0.341
3.0899941986132e-19	-0.527161142934943	0.226	0.579	1.7724824722085e-14	Higd2a	-0.353
3.12977885762749e-19	-0.5167207286715	0.21	0.551	1.79530374831228e-14	Cmas	-0.341
3.24554005627551e-19	-0.645368522535095	0.505	0.831	1.86170668708076e-14	Tmem50a	-0.326
3.29465887434943e-19	-0.552062166923312	0.154	0.474	1.88988222350432e-14	Hyi	-0.32
3.67930512182691e-19	-0.624351178454444	0.259	0.608	2.11052300398235e-14	Rogdi	-0.349
4.00231150557574e-19	-0.585470030450986	0.361	0.716	2.29580592582836e-14	Nrsn1	-0.355
4.096172090577e-19	-0.508927224841882	0.148	0.466	2.34964623459678e-14	Rabl6	-0.318
4.41394859019892e-19	-0.56288672992228	0.02	0.256	2.5319291903099e-14	Lrrc73	-0.236
4.52659126888342e-19	-0.582622796679682	0.449	0.791	2.59654328365691e-14	Rab2a	-0.342
4.72358520663982e-19	0.754347186432065	0.761	0.761	2.70954294623273e-14	Pdia6	0
5.01009090051584e-19	-0.60736788573658	0.095	0.376	2.8738883423539e-14	Pnrc1	-0.281
5.19713228917063e-19	-0.590076719387416	0.138	0.441	2.98117902371406e-14	Gm12346	-0.303
5.2796035247974e-19	-0.552108750078438	0.466	0.82	3.02848617389429e-14	Mdh2	-0.354
6.13757509496083e-19	-0.651396932480864	0.456	0.78	3.52063582597143e-14	Rps8	-0.324
7.07958336490213e-19	-0.460690196809381	0.252	0.622	4.06099060977516e-14	Hcfc1r1	-0.37
8.06758179039661e-19	-0.526912610432607	0.128	0.425	4.62772626660731e-14	Rnf208	-0.297
8.11265959351143e-19	-0.577551667598715	0.072	0.341	4.65358379603003e-14	Klhdc8b	-0.269
8.19440435103106e-19	-0.613425108867349	0.141	0.437	4.70047422383843e-14	Susd4	-0.296
8.71149085672206e-19	-0.502757826775519	0.207	0.547	4.99708538523291e-14	Flot1	-0.34
9.19263015266021e-19	-0.434016672421147	0.138	0.45	5.27307650816895e-14	Ctbp1	-0.312
9.69298339892167e-19	-0.548689047954141	0.603	0.874	5.56008913728945e-14	G3bp2	-0.271
1.00938967032302e-18	-0.498900128117495	0.233	0.579	5.79006102690688e-14	Thra	-0.346
1.04066547495739e-18	-0.638494223009182	0.462	0.782	5.9694652974506e-14	Uqcrq	-0.32
1.04713321463559e-18	-0.555265496609077	0.252	0.602	6.00656554579267e-14	Pcbp1	-0.35
1.12085954866259e-18	-0.677576982970187	0.279	0.613	6.42947454303833e-14	Igsf1	-0.334
1.19462595192623e-18	-0.644365880911057	0.603	0.862	6.85261338543924e-14	Rgs2	-0.259
1.27231216478306e-18	-0.652299835153543	0.498	0.808	7.29823703962859e-14	Eef1b2	-0.31
1.38342011798957e-18	-0.524690085221743	0.026	0.264	7.9355744808118e-14	Pcbd2	-0.238
1.48453673947749e-18	-0.564485076446651	0.052	0.303	8.51559964499075e-14	Rac3	-0.251
1.77720056556899e-18	-0.561413726525147	0.134	0.429	1.01943778842168e-13	Mea1	-0.295
1.78086536051162e-18	-0.566112594397273	0.41	0.759	1.02153998809667e-13	Ndufa7	-0.349
1.89395177254263e-18	-0.585907731175198	0.367	0.718	1.0864086157659e-13	Cltb	-0.351
2.02982841079304e-18	-0.534330764996959	0.187	0.522	1.1643501729991e-13	Jkamp	-0.335
2.19616450296031e-18	-0.454373630952851	0.016	0.242	1.25976388218809e-13	Zfp771	-0.226
2.2221266726509e-18	1.07070834895478	0.551	0.402	1.27465630196601e-13	Acvr1c	0.149
2.28203098117258e-18	-0.441726868012281	0.115	0.407	1.30901861142021e-13	Prxl2b	-0.292
2.70342679908226e-18	-0.562264418215594	0.177	0.498	1.55073968048956e-13	Mrpl34	-0.321
2.92268007172747e-18	-0.569841764770448	0.59	0.867	1.67650774274431e-13	Gng3	-0.277
3.19335159803224e-18	-0.512273104548928	0.111	0.407	1.83177034366325e-13	Fnta	-0.296
4.10242035068983e-18	-0.543047369185789	0.259	0.602	2.3532303615627e-13	Med28	-0.343
4.91320262874937e-18	-0.505484029423417	0.016	0.237	2.81831129190321e-13	Gm37108	-0.221
5.04305503708578e-18	-0.573396993821761	0.702	0.885	2.89279723037315e-13	Rpl32	-0.183
5.37207055942946e-18	-0.587110383633326	0.318	0.661	3.08152711429992e-13	Thy1	-0.343
5.58117739587394e-18	-0.483697726222284	0.01	0.226	3.20147497782121e-13	Gm8213	-0.216
5.62098371782768e-18	-0.598809097321769	0.338	0.69	3.22430868022032e-13	Kifap3	-0.352
5.65336095750307e-18	-0.403998275961343	0.174	0.502	3.24288091244291e-13	Polr1d	-0.328
6.05392187506485e-18	-0.565120332356948	0.082	0.35	3.4726506659747e-13	Tmem158	-0.268
6.21573552313297e-18	-0.450962677033056	0.157	0.463	3.56547021077953e-13	2310033P09Rik	-0.306
