p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
1.19176036696732e-32	-1.08828598745849	0.661	0.922	6.60223325696226e-28	Mast4	-0.261
2.72516213356772e-32	-0.974457874190952	0.147	0.573	1.50971257037518e-27	Fkbp5	-0.426
3.39417963271333e-32	1.71501964648711	0.723	0.474	1.88034157472686e-27	Caly	0.249
4.71699733785129e-32	-0.931731200502377	0.68	0.931	2.61316935519623e-27	Camk2d	-0.251
1.85639566728002e-31	1.6282678879942	0.567	0.155	1.02842463571646e-26	Rps27a	0.412
3.56785517844146e-30	-1.3878807694363	0.228	0.629	1.97655609030479e-25	Ntng1	-0.401
4.97881024358432e-30	-1.00986793902918	0.23	0.655	2.75821108684328e-25	Sv2c	-0.425
9.49555371394873e-30	-0.851980751907688	0.217	0.659	5.26044180199046e-25	Rad54l2	-0.442
1.58898553387514e-29	1.40978246948404	0.648	0.315	8.80282095911488e-25	Rps21	0.333
2.28415298043481e-29	0.686260400078408	0.977	0.97	1.26539790963108e-24	Atp6v0b	0.00700000000000001
6.82793594145305e-29	1.40405271849089	0.704	0.431	3.78260823220558e-24	Itm2b	0.273
2.2654840107054e-28	1.14562210932159	0.748	0.522	1.25505548709069e-23	Rpl41	0.226
2.46493696777537e-28	-0.514272565688956	1	1	1.36555043077788e-23	Meg3	0
3.21526200997836e-28	1.3952784303678	0.569	0.194	1.78122300090791e-23	Rps29	0.375
3.5533121400075e-27	1.4355309347234	0.601	0.263	1.96849939244276e-22	Rpl21	0.338
6.19932192296435e-27	0.906243422830664	0.925	0.797	3.43436235210302e-22	Ddx5	0.128
1.51580445745142e-26	1.11549726461858	0.985	0.948	8.39740511383511e-22	Sgcz	0.037
3.58292770721994e-26	1.26572562584385	0.601	0.259	1.98490612052277e-21	Stmn1	0.342
3.62267168219409e-26	1.72691153853297	0.565	0.224	2.0069238852187e-21	Rpl37	0.341
4.17800207008278e-26	1.52482818063007	0.544	0.181	2.31457136680516e-21	mt-Cytb	0.363
6.22655587755846e-26	-0.889833678962379	0.849	0.97	3.44944969060861e-21	Tshz2	-0.121
7.85279835414098e-26	-0.876803726671923	0.691	0.94	4.35037176021056e-21	Lrrc7	-0.249
1.84212957290587e-25	0.972655102559868	0.802	0.591	1.02052136209412e-20	6330403K07Rik	0.211
2.5323876318822e-25	-0.957307186619107	0.461	0.797	1.40291742418642e-20	Adcy2	-0.336
5.70081849512116e-25	-0.665512913831201	0.936	0.991	3.15819643811217e-20	Dnm3	-0.0549999999999999
6.54857909212429e-25	1.48408510092926	0.569	0.237	3.62784733124594e-20	Fau	0.332
7.5276889832115e-25	1.3309280497179	0.469	0.108	4.17026441980934e-20	Rplp1	0.361
8.65038923812502e-25	-0.80519171622611	0.774	0.978	4.79222913402888e-20	Slc8a1	-0.204
2.88966549584333e-24	-0.935600520013372	0.667	0.884	1.60084578804225e-19	Rmst	-0.217
3.08005083129184e-24	-0.924570568442324	0.507	0.866	1.70631736002736e-19	Fmnl2	-0.359
5.00577379120214e-24	-0.779579083198786	0.676	0.931	2.77314862258807e-19	Plekha5	-0.255
8.09547407962403e-24	-0.864829032881151	0.098	0.422	4.48481168537092e-19	Vgf	-0.324
8.40667525329908e-24	1.87346154817774	0.64	0.405	4.65721402357516e-19	Rps8	0.235
8.67928138514462e-24	-0.880516029909707	0.465	0.828	4.80823509455627e-19	Trim9	-0.363
1.72525380002054e-23	-0.768442882556351	0.147	0.509	9.55773352673381e-19	Sec24d	-0.362
2.03507754952195e-23	-0.813017331703236	0.748	0.94	1.12741261165967e-18	Lncpint	-0.192
2.71391174455391e-23	-0.852073045829727	0.369	0.741	1.50347996736542e-18	Sez6l	-0.372
3.75336220685114e-23	-0.81940039843453	0.164	0.522	2.07932512897346e-18	Errfi1	-0.358
4.2155603341547e-23	-0.685659793725731	0.721	0.953	2.33537826951836e-18	Sik3	-0.232
4.53745135060982e-23	1.23567681208505	0.454	0.108	2.51370267372434e-18	Rpl35a	0.346
6.24366348043463e-23	-0.623272594601584	0.019	0.254	3.45892713152598e-18	Fos	-0.235
1.03286422604342e-22	-0.783816337829169	0.68	0.931	5.72196452585793e-18	Kcnip1	-0.251
1.0851001274304e-22	1.32395124619086	0.48	0.142	6.01134619595165e-18	Rps3a1	0.338
2.88663030141101e-22	1.10347600786204	0.733	0.608	1.59916432067868e-17	Atp1b1	0.125
4.14852566222184e-22	1.36622548246003	0.557	0.259	2.29824173161428e-17	Rps24	0.298
5.81302595461456e-22	1.0668784476632	0.789	0.69	3.22035824859692e-17	Tecr	0.0990000000000001
7.26451842999031e-22	1.16004293670959	0.452	0.116	4.02447056503033e-17	mt-Nd1	0.336
1.04314163885271e-21	-0.771276584151098	0.397	0.754	5.77890036508015e-17	Sh3rf1	-0.357
1.11866639611742e-21	1.0759007502288	0.574	0.272	6.19729996785089e-17	Pgrmc1	0.302
1.15085709489452e-21	-0.655083977460691	0.859	0.957	6.37563322000614e-17	Mapk10	-0.098
1.30381013135045e-21	0.83254595029935	0.979	0.957	7.22297774666833e-17	Lrrc4c	0.022
1.31477637396583e-21	-0.632674427727973	0.689	0.918	7.28372963413329e-17	Apbb2	-0.229
1.47613489838101e-21	0.960663292623077	0.522	0.168	8.17763972354097e-17	Rps27	0.354
1.59993714751177e-21	1.42957129884655	0.58	0.328	8.86349180350044e-17	Arl6ip1	0.252
1.66203744415265e-21	-0.649106064156445	0.081	0.379	9.20752123686126e-17	Col18a1	-0.298
2.7641882153521e-21	1.56269448147434	0.535	0.259	1.53133262942291e-16	Gapdh	0.276
2.86413885598367e-21	1.29154322846308	0.535	0.25	1.58670428482639e-16	Rpl19	0.285
3.05420401542488e-21	1.30039774112176	0.597	0.345	1.69199848250523e-16	Rpl9	0.252
3.60720729878608e-21	-0.704169018335717	0.22	0.582	1.9983567714545e-16	1500009L16Rik	-0.362
4.14767677713006e-21	-0.814079328239219	0.422	0.767	2.29777145776228e-16	Lrrc1	-0.345
4.36709013511116e-21	1.13711212315803	0.437	0.103	2.41932426395023e-16	Rps5	0.334
5.4275082580042e-21	-0.75016532470969	0.759	0.94	3.00678529985175e-16	Pak3	-0.181
6.13551435503228e-21	-1.11424709034835	0.062	0.323	3.39901359754433e-16	Gem	-0.261
6.16573610648999e-21	-0.613649972844236	0.652	0.901	3.41575614563439e-16	Xkr6	-0.249
7.18080164185347e-21	1.33156318006472	0.448	0.125	3.9780923015704e-16	Chchd2	0.323
7.51795895461392e-21	-0.96494142386518	0.516	0.789	4.16487408126656e-16	9530026P05Rik	-0.273
7.73373361465897e-21	-0.605566266921884	0.096	0.405	4.28441108518492e-16	9630014M24Rik	-0.309
8.92967479480778e-21	-0.772810984719113	0.61	0.892	4.94695053957556e-16	Tmcc3	-0.282
1.55574616734856e-20	1.03335655499355	0.567	0.284	8.61867819249426e-16	Tuba1a	0.283
1.82790960778799e-20	1.21152068961455	0.514	0.216	1.01264364361847e-15	Rpl23	0.298
2.58244968803812e-20	1.21760458096421	0.533	0.246	1.43065130267624e-15	Rpl8	0.287
3.07241068432688e-20	0.519313836732965	0.994	1	1.70208479501025e-15	Negr1	-0.00600000000000001
3.65139070661274e-20	1.46722122786901	0.548	0.284	2.02283393755639e-15	Fth1	0.264
3.88444497404564e-20	-0.802065709289338	0.667	0.892	2.15194367117154e-15	Arhgef28	-0.225
4.4401154189814e-20	0.908963283212394	0.874	0.737	2.45977954096151e-15	Gm20642	0.137
5.01278213287731e-20	-0.621856400872017	0.874	0.97	2.7770311737927e-15	Snap25	-0.096
7.86646243248869e-20	1.01241396868352	0.456	0.134	4.35794152297441e-15	Avp	0.322
1.03026773652868e-19	-1.00525131207089	0.198	0.53	5.70758023359522e-15	Eda	-0.332
1.61332297149065e-19	0.974025922190456	0.475	0.164	8.93764792976105e-15	Rps16	0.311
1.89275641636327e-19	-0.562517318513526	0.041	0.276	1.04856812710109e-14	Ell2	-0.235
2.05584204432912e-19	-0.541693964726543	0.062	0.319	1.13891593413789e-14	Gng4	-0.257
2.5939770944677e-19	-0.586842616549086	0.812	0.978	1.43703737056416e-14	Dclk1	-0.166
2.8202344778741e-19	-0.758479235819888	0.87	0.957	1.56238169839748e-14	Kcnc2	-0.087
3.22012945047904e-19	0.849605510187605	0.431	0.108	1.78391951427088e-14	Rpl30	0.323
5.04224197180135e-19	-0.614740336788817	0.35	0.728	2.79335162995823e-14	Clvs1	-0.378
5.78928720493507e-19	-0.83057545888983	0.186	0.496	3.20720721866198e-14	Slc35f3	-0.31
5.93388780562261e-19	-0.532923527715009	0.077	0.345	3.28731450543687e-14	Vcl	-0.268
7.06965635164978e-19	1.62272011968829	0.638	0.487	3.91651892225046e-14	Ubb	0.151
7.45546519444239e-19	0.969941558833954	0.424	0.116	4.13025316306914e-14	Spcs1	0.308
1.24004815087294e-18	1.10114972285944	0.721	0.616	6.86974275102102e-14	Stmn3	0.105
1.30658084620731e-18	1.39135100977685	0.499	0.224	7.23832722990389e-14	Nenf	0.275
1.70094911281927e-18	-0.508926441774649	0.098	0.384	9.4230879901075e-14	Creb3l2	-0.286
2.07756142578945e-18	0.978649970630766	0.522	0.237	1.1509482542731e-13	Fkbp2	0.285
2.24798024148259e-18	1.32210285110979	0.578	0.379	1.24535857397894e-13	Rpl38	0.199
2.25892756418123e-18	1.08385931260441	0.469	0.181	1.25142328128076e-13	Rplp2	0.288
2.27612270607553e-18	1.43893337640759	0.45	0.168	1.26094921793878e-13	Cox4i1	0.282
2.57360862050534e-18	-0.650224750864351	0.113	0.405	1.42575343967375e-13	Lancl3	-0.292
2.63844820426334e-18	1.02648409599261	0.386	0.082	1.46167392067985e-13	Oxt	0.304
3.19434067749536e-18	-0.917392634249226	0.422	0.741	1.76963279192565e-13	Acvr1c	-0.319
4.01405598883612e-18	-0.599096325861703	0.267	0.612	2.22374687725532e-13	Lrrc58	-0.345
4.13283925435897e-18	1.14152061221225	0.394	0.103	2.28955161852232e-13	Ndufa4	0.291
4.68424099389502e-18	0.923656445112482	0.569	0.302	2.5950226682079e-13	Cd81	0.267
4.984962050004e-18	0.735177548235005	0.776	0.586	2.76161912608171e-13	Gpm6a	0.19
6.26339273432224e-18	0.79311770482199	0.352	0.056	3.46985694088718e-13	Rpl36a	0.296
8.65131005395396e-18	-0.672099549378189	0.67	0.901	4.79273925678996e-13	Vat1l	-0.231
9.69146881302162e-18	0.931189523407782	0.424	0.125	5.36897680772585e-13	Rpl34	0.299
9.90899673833508e-18	-0.605172685599588	0.87	0.961	5.48948510307025e-13	Tmem178b	-0.091
1.13795103481772e-17	-0.594142383757211	0.674	0.901	6.30413493778667e-13	Cmip	-0.227
1.23993799487659e-17	-0.722717910392235	0.484	0.784	6.8691324978168e-13	Rap1gds1	-0.3
1.35396344083564e-17	-0.649538098606713	0.258	0.612	7.50082206588534e-13	Samhd1	-0.354
1.68978487523473e-17	-0.535380732700844	0.179	0.5	9.36123923031287e-13	P2rx4	-0.321
2.15686984549317e-17	1.01871186415129	0.439	0.155	1.19488432570476e-12	Rps11	0.284
2.60042172339654e-17	0.954388262086922	0.712	0.625	1.44060763054445e-12	Tmx4	0.087
3.02346788010551e-17	-0.600331345924321	0.81	0.953	1.67497097089965e-12	Gm26871	-0.143
3.08709308269788e-17	-0.554220032351211	0.836	0.94	1.7102186968838e-12	Nktr	-0.104
5.11824364279497e-17	0.986659492090913	0.429	0.138	2.83545579567199e-12	Rpl3	0.291
5.76576958622963e-17	-0.445343987531756	0.959	0.983	3.19417869307535e-12	Ptprn2	-0.024
6.42350432175543e-17	0.915021376253781	0.39	0.103	3.55855715920929e-12	Rpl32	0.287
6.8006274626146e-17	-0.691778090094666	0.183	0.491	3.76747960801386e-12	Tent5a	-0.308
6.96733197620296e-17	0.915392486623558	0.414	0.134	3.85983224149668e-12	Tpt1	0.28
7.23597179629519e-17	-0.416530854973	0.038	0.25	4.00865601542957e-12	Pdia5	-0.212
7.41224050221502e-17	1.03350301721833	0.512	0.263	4.1063071158221e-12	Rpl11	0.249
7.58571613466852e-17	0.9584191890336	0.584	0.371	4.20241088144501e-12	Lrpap1	0.213
7.60243191993869e-17	-0.450710188294602	0.991	0.996	4.21167125932684e-12	Pde4d	-0.005
8.20115141856348e-17	-0.605425912896248	0.316	0.672	4.54335587436998e-12	Carmil1	-0.356
9.77749124456816e-17	1.0056713777909	0.546	0.319	5.41663237457832e-12	Tmsb10	0.227
9.88232087172582e-17	-0.622272621774273	0.731	0.948	5.47470693972739e-12	Herc2	-0.217
1.05394810076149e-16	-0.537597428087373	0.203	0.53	5.83876708340859e-12	Fbxo28	-0.327
1.1157208706762e-16	0.996992586212581	0.433	0.159	6.18098205145906e-12	Dad1	0.274
1.11796368762126e-16	1.13076544190531	0.482	0.228	6.19340703305304e-12	Rps28	0.254
1.23566298232979e-16	-0.640523037558108	0.71	0.897	6.8454493558088e-12	Phf21a	-0.187
1.30286231613452e-16	-0.562389398036122	0.514	0.841	7.21772694515363e-12	Psme4	-0.327
1.56352544366076e-16	1.01908370611975	0.488	0.233	8.66177460533624e-12	Hspa8	0.255
1.60806751660224e-16	1.03372630930354	0.765	0.733	8.90853323522476e-12	Rpl6	0.032
1.66338004674911e-16	-0.660416728097338	0.414	0.746	9.21495912098541e-12	Ppm1h	-0.332
1.8492670409284e-16	-0.673977928963514	0.384	0.707	1.02447544800393e-11	Atp10a	-0.323
1.91158029927249e-16	-0.522241519202863	0.776	0.944	1.05899636999397e-11	Cacna1b	-0.168
3.0073723953696e-16	0.773945235014558	0.348	0.069	1.6660542333108e-11	mt-Nd2	0.279
3.0819905601758e-16	-0.499820379716638	0.968	0.987	1.70739195043179e-11	Dgkb	-0.019
3.10462325295817e-16	-0.662931073680066	0.505	0.806	1.7199302359063e-11	Farp1	-0.301
3.1696020488911e-16	-0.591417029816322	0.264	0.603	1.75592783906518e-11	Zcchc14	-0.339
3.42958230818571e-16	-0.536521156933264	0.475	0.815	1.8999543029118e-11	Fam219a	-0.34
3.52068111650599e-16	0.708791775627328	0.292	0.03	1.95042213173315e-11	Atp5e	0.262
3.74100162054291e-16	-0.559963756317527	0.143	0.427	2.07247748776457e-11	Irs2	-0.284
4.12902627678091e-16	-0.650836948605807	0.243	0.565	2.28743926707386e-11	Foxo1	-0.322
4.54340376960582e-16	0.927973440316084	0.527	0.284	2.51700025432393e-11	Clu	0.243
4.71713200065759e-16	1.0312662306287	0.433	0.172	2.6132439570443e-11	Rpl14	0.261
4.78754908294285e-16	-0.589828903610966	0.284	0.603	2.65225431645951e-11	Txndc11	-0.319
5.07144036801246e-16	0.960765899184527	0.91	0.741	2.80952724947522e-11	Gm47283	0.169
5.46972295667874e-16	-0.609317934267715	0.062	0.284	3.03017182077045e-11	Btg2	-0.222
6.36242841913595e-16	0.787762142825636	0.687	0.478	3.52472171991713e-11	Brd9	0.209
6.44648037712843e-16	-0.756467724510676	0.149	0.422	3.57128566412538e-11	E230001N04Rik	-0.273
7.10027422396482e-16	-0.7290787304144	0.207	0.504	3.93348091733427e-11	L3mbtl3	-0.297
8.01851515198194e-16	-0.493819601697012	0.861	0.978	4.44217720904647e-11	Dlgap2	-0.117
8.86355919762653e-16	-0.743699608135008	0.256	0.56	4.91032315989312e-11	Tbc1d4	-0.304
9.2791859754218e-16	-0.570993923727603	0.996	0.996	5.14057623852392e-11	Grid2	0
9.44361952645239e-16	0.884883425555504	0.388	0.116	5.23167078145936e-11	mt-Nd4	0.272
1.1128205936276e-15	0.948727050239627	0.471	0.211	6.16491480663753e-11	Gm1673	0.26
1.13223105569545e-15	-0.523034533257031	0.804	0.966	6.2724468254472e-11	Nav2	-0.162
1.14816959147618e-15	-0.476946469607162	0.919	0.987	6.36074471981887e-11	Dst	-0.068
1.18220997122574e-15	-0.625177703239057	0.488	0.793	6.54932501959347e-11	Mprip	-0.305
1.23893785280199e-15	0.83291456912553	0.384	0.108	6.86359181073774e-11	Rpl26	0.276
1.27511108605314e-15	-0.583709065014077	0.797	0.94	7.06398790562581e-11	Ntrk2	-0.143
1.43952900801225e-15	-0.479811635444789	0.966	0.983	7.97484675148709e-11	Efna5	-0.017
1.46651806383094e-15	0.876189661675867	0.45	0.194	8.124363421817e-11	Atp5k	0.256
1.50448689734485e-15	-0.551963797893873	0.38	0.694	8.33470696260075e-11	Whamm	-0.314
1.82152706453386e-15	0.957733790889518	0.403	0.142	1.00910777848111e-10	Ndufc2	0.261
2.30669285618309e-15	-0.564431146952824	0.81	0.948	1.27788477539687e-10	Gpr158	-0.138
2.45045907904198e-15	-0.50842552370822	0.936	0.991	1.35752982519847e-10	Ptprk	-0.0549999999999999
2.8089091272343e-15	-0.508598781188623	0.164	0.457	1.55610756739653e-10	Arrb1	-0.293
3.01950855889253e-15	-0.494476142604936	0.953	1	1.67277754654088e-10	Gnas	-0.0470000000000001
3.48182651424468e-15	1.03704727478059	0.461	0.224	1.92889707062641e-10	Rpsa	0.237
3.98711993135364e-15	-0.395625245102179	0.972	0.991	2.2088245707706e-10	Gabrb3	-0.019
4.23716454433744e-15	1.12779527369214	0.529	0.276	2.3473467859175e-10	Fat3	0.253
5.58583536654289e-15	0.861642864625894	0.382	0.121	3.0944969347111e-10	Rps4x	0.261
6.4150603720234e-15	1.08231976264193	0.488	0.272	3.55387929549724e-10	Nrsn2	0.216
7.01602132045277e-15	-0.571246227048686	0.254	0.573	3.88680565131763e-10	Spred2	-0.319
7.2248995599932e-15	0.754286370375092	0.339	0.078	4.00252210724064e-10	Eef1b2	0.261
7.26031439864665e-15	-0.578068817216301	0.887	0.944	4.02214157370626e-10	Rbms3	-0.0569999999999999
7.82364379115951e-15	0.934770465672281	0.706	0.603	4.33422042386445e-10	Sec62	0.103
8.47131241296548e-15	-0.461931327317623	0.113	0.371	4.69302236365875e-10	Fgf1	-0.258
8.93457742674575e-15	0.62804583005923	0.887	0.828	4.94966654864288e-10	Nap1l5	0.0590000000000001
9.18891515228633e-15	-0.799960968470894	0.369	0.677	5.09056710521511e-10	Grik1	-0.308
1.1175324957505e-14	-0.415354031327945	0.977	0.991	6.19101827320819e-10	Ccser1	-0.014
1.18486012035099e-14	-0.577200535425836	0.493	0.784	6.56400658073246e-10	Atxn7l1	-0.291
1.20319115960371e-14	-0.646585999665046	0.64	0.862	6.66555870508861e-10	Prkca	-0.222
1.35813244920445e-14	0.683116736486012	0.284	0.039	7.52391795534774e-10	Chchd10	0.245
1.47998594441603e-14	-0.570703664310632	0.35	0.677	8.19897413347034e-10	Bach2	-0.327
1.65837838418431e-14	1.04305505762544	0.407	0.159	9.18725041054268e-10	Rps3	0.248
1.78951187536033e-14	-0.578100055873733	0.493	0.793	9.91371683830867e-10	Oxct1	-0.3
2.53353491647508e-14	-0.48427423340878	0.776	0.935	1.40355300837803e-09	A930017M01Rik	-0.159
2.58833830226723e-14	0.782804795280184	0.559	0.341	1.43391353607302e-09	Rps2	0.218
2.62267229176392e-14	-0.413068350819846	0.985	0.996	1.45293422291429e-09	Cacna1d	-0.011
2.78134492864913e-14	1.01120179238792	0.574	0.341	1.54083727702233e-09	Robo2	0.233
2.98479563562568e-14	0.783518392221659	0.358	0.103	1.65354693418027e-09	Pcp4	0.255
3.32017938856908e-14	-0.512968904790107	0.38	0.707	1.83934617947339e-09	Trappc9	-0.327
3.71924707992589e-14	0.663470801863696	0.821	0.776	2.06042568980814e-09	Clk1	0.0449999999999999
3.73539358634698e-14	1.22093581617712	0.497	0.31	2.06937069290036e-09	Hsp90aa1	0.187
4.27503678057933e-14	-0.543219307557219	0.595	0.836	2.36832762607315e-09	Foxn3	-0.241
4.4335105738185e-14	1.04645233893259	0.753	0.763	2.45612052278971e-09	Scg2	-0.01
4.58612052868305e-14	0.874389751646042	0.431	0.185	2.54066491168512e-09	Nsg1	0.246
4.7398843456441e-14	0.778481776352884	0.38	0.125	2.62584852864337e-09	Ndufa5	0.255
4.85549241301355e-14	0.774666907400377	0.369	0.112	2.68989424188538e-09	Rpl39	0.257
5.22316513222102e-14	-0.49400662198913	0.441	0.763	2.89358125159912e-09	Snd1	-0.322
5.46277395376646e-14	-0.498267032231145	0.311	0.621	3.02632214264708e-09	Uso1	-0.31
5.68318090831154e-14	0.858188021523958	0.416	0.168	3.14842539139551e-09	Rps7	0.248
6.25527739600985e-14	0.899482618324989	0.433	0.198	3.4653611246155e-09	Ndufa13	0.235
6.43030151909787e-14	0.802398238307189	0.465	0.233	3.56232273856503e-09	Rps26	0.232
6.45803633803187e-14	0.802725033238105	0.684	0.513	3.57768755090628e-09	Snhg9	0.171
6.46677265985991e-14	2.16084360544263	0.793	0.828	3.58252738583579e-09	Npy	-0.0349999999999999
6.80459956507155e-14	-0.547527321107618	0.691	0.897	3.76968011305399e-09	Cacna1c	-0.206
7.33930940464949e-14	-0.580367679643303	0.358	0.668	4.06590401708177e-09	Sik2	-0.31
7.53788407146717e-14	-0.612804182409429	0.205	0.474	4.1759123967521e-09	Rab3b	-0.269
7.56898652468879e-14	0.670259119212212	0.716	0.578	4.19314284481235e-09	Slc22a17	0.138
9.50801214294058e-14	0.777749867129419	0.499	0.272	5.26734364706765e-09	Rpl36	0.227
1.06610598381675e-13	-0.464212908829713	0.93	0.991	5.90612053974639e-09	Marchf1	-0.0609999999999999
1.13085371133012e-13	-0.62947460078827	0.725	0.909	6.26481647539772e-09	Vwc2l	-0.184
1.18514310962107e-13	-0.520294286104104	0.288	0.599	6.56557431298976e-09	Rab40c	-0.311
1.21729419828151e-13	0.952124031755491	0.52	0.323	6.74368812905974e-09	Hspa5	0.197
1.29221193506325e-13	-0.508547385165987	0.196	0.478	7.1587248990569e-09	Arntl	-0.282
1.37833537227088e-13	-0.390126220370461	0.081	0.302	7.63584012884346e-09	Myh9	-0.221
1.4038465727813e-13	0.829343854008623	0.422	0.185	7.7771696285511e-09	Cox5b	0.237
1.52526509624274e-13	-0.618631946864317	0.446	0.741	8.44981610667515e-09	Ppm1l	-0.295
1.61317839284721e-13	-0.533182353956507	0.787	0.957	8.93684697853426e-09	Brinp1	-0.17
1.64319331806701e-13	-0.522200095057612	0.535	0.823	9.10312666275943e-09	Trank1	-0.288
1.75955454958074e-13	0.759494023868182	0.635	0.509	9.74775624922232e-09	Tmem59l	0.126
1.93101092385964e-13	0.92567294447642	0.652	0.522	1.069760741709e-08	Bex2	0.13
2.24798791018105e-13	-0.670512159588639	0.26	0.534	1.2453628223612e-08	Garem1	-0.274
2.52484020523117e-13	0.689731692104327	0.294	0.06	1.39873622529602e-08	Cisd1	0.234
2.57823305967311e-13	0.764033561541234	0.392	0.147	1.42831533272831e-08	Atp5h	0.245
2.70044107367642e-13	0.892236912637057	0.591	0.444	1.496017350406e-08	Hsp90b1	0.147
2.79731911668417e-13	-0.48853318623674	0.642	0.875	1.54968681745187e-08	Dtnb	-0.233
2.89221665143016e-13	0.704958101578874	0.638	0.5	1.60225910272579e-08	Cox7c	0.138
3.17707556688561e-13	-0.521487436607601	0.232	0.522	1.76006809329896e-08	Btg3	-0.29
3.26321503308484e-13	-0.715489409580049	0.399	0.659	1.80778849617867e-08	Greb1l	-0.26
3.27043085664475e-13	0.80070812757563	0.388	0.147	1.81178599027263e-08	Cox6c	0.241
3.40133866786774e-13	-0.459323976585745	0.742	0.94	1.88430760861205e-08	Msi2	-0.198
3.86220917824583e-13	-0.893474179746922	0.311	0.573	2.13962526265641e-08	Pid1	-0.262
4.09813583028485e-13	0.673571645059996	0.727	0.647	2.2703262686195e-08	Aplp1	0.08
4.16594667379579e-13	-0.471003803753581	0.237	0.522	2.30789279781613e-08	Ndel1	-0.285
4.18591915693876e-13	-0.521915832581597	0.806	0.944	2.31895735375251e-08	Grip1	-0.138
4.20338729360703e-13	0.707208588633832	0.763	0.733	2.32863452678536e-08	Scg5	0.03
4.32632956934189e-13	0.913599847007074	0.507	0.315	2.39674331811971e-08	Erp29	0.192
4.406976857854e-13	-0.417883405418893	0.94	0.987	2.44142110948254e-08	Ppp2r2b	-0.0470000000000001
4.68243656902471e-13	0.813039181918077	0.537	0.336	2.594023034874e-08	Ctsl	0.201
4.86342601715733e-13	-0.483201918570999	0.834	0.957	2.69428937924499e-08	Dync1i1	-0.123
5.16497660471687e-13	-0.503658006580844	0.727	0.914	2.8613453892471e-08	Gm45846	-0.187
5.52656853408062e-13	0.710806189691558	0.61	0.44	3.06166370219532e-08	Psap	0.17
6.61220452539975e-13	-0.591468189860223	0.339	0.608	3.66309518502621e-08	Uvrag	-0.269
6.77494476490011e-13	0.915694125325786	0.591	0.384	3.75325165030701e-08	Kcnh8	0.207
6.7750157890718e-13	0.623071328551967	0.307	0.069	3.75329099698789e-08	mt-Rnr1	0.238
6.87178252300154e-13	1.62848941650392	0.633	0.591	3.80689879991762e-08	Hsp90ab1	0.042
6.90509752444125e-13	-0.51252525143916	0.433	0.728	3.82535497756521e-08	Ppp2r5c	-0.295
7.38533575525397e-13	-0.552104054285449	0.348	0.647	4.09140215505314e-08	Cers6	-0.299
