p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
1.0454334156108e-54	-1.17966878410545	0.59	0.83	5.99681515862665e-50	Gm1673	-0.24
1.49248220553535e-54	-1.14463365002657	0.351	0.76	8.5611764273919e-50	Nsg2	-0.409
2.4251515227045e-54	-1.28250620833783	0.613	0.824	1.39111541645376e-49	Cox7b	-0.211
4.89302705796567e-54	-1.11486762683503	0.574	0.831	2.80673818099027e-49	Ndufb5	-0.257
6.2840962446961e-54	-1.16075037241868	0.252	0.696	3.60468328788257e-49	Marcksl1	-0.444
1.10309900250387e-53	-1.20418371451782	0.41	0.759	6.32759649816271e-49	Ndufa7	-0.349
2.27280563637379e-53	-1.15693738654214	0.433	0.782	1.30372676913674e-48	Edf1	-0.349
2.53198791318472e-53	-1.12911789941695	0.616	0.867	1.45239890676102e-48	Sec62	-0.251
3.0698749994694e-53	-1.12957868146919	0.449	0.791	1.76094169719564e-48	Rab2a	-0.342
6.37494138171236e-53	-1.16721712927344	0.551	0.822	3.65679387537785e-48	Cox5a	-0.271
1.39072584622384e-52	-1.09681309293373	0.38	0.776	7.97748159910922e-48	Timp2	-0.396
2.49293472294526e-52	-1.16790477412304	0.662	0.86	1.42999721577586e-47	Hint1	-0.198
2.91015455241601e-52	-1.14136608717534	0.954	0.975	1.66932285435687e-47	Calm2	-0.021
3.12882410108295e-52	-1.12793802741302	0.587	0.843	1.7947560808632e-47	Psma7	-0.256
4.46971356638359e-52	-1.17403862036528	0.39	0.744	2.56391709594896e-47	Micos10	-0.354
9.54813499147604e-52	-1.12427232714503	0.292	0.712	5.47700119381049e-47	Pcbp2	-0.42
1.06177938186432e-51	-1.13013843511737	0.518	0.801	6.09057889025011e-47	Atp5j	-0.283
1.57120346765282e-51	-1.18675307295341	0.531	0.802	9.01273733115012e-47	Elob	-0.271
1.91523337738598e-51	-1.18890503318436	0.531	0.79	1.09861616993615e-46	Dynlrb1	-0.259
3.49580807365058e-51	-1.1465415459773	0.541	0.797	2.00526542720745e-46	Dynll1	-0.256
6.48204132144488e-51	-1.23337045347142	0.518	0.783	3.71822854280721e-46	Rpl34	-0.265
7.19781350094042e-51	-1.12693877319989	0.318	0.706	4.12880978040944e-46	Dner	-0.388
7.34002699437965e-51	-1.10135474831747	0.849	0.946	4.21038628451606e-46	Mdh1	-0.097
1.00996628744991e-50	-1.16037707952506	0.148	0.646	5.79336861807019e-46	Ptov1	-0.498
1.43261671485558e-50	-1.09138306724997	0.341	0.716	8.21777599975459e-46	Ndufa10	-0.375
1.57107497167002e-50	-1.12156931346184	0.469	0.761	9.01200025249358e-46	Ndufb10	-0.292
1.86480890065092e-50	-1.15605059794466	0.649	0.858	1.06969168159138e-45	Srp14	-0.209
1.96600376401429e-50	-1.0960385706623	0.777	0.884	1.12773907911388e-45	Rrp1	-0.107
3.16518830642713e-50	-1.11833160867025	0.528	0.818	1.81561531633273e-45	Rab3a	-0.29
5.24729753406577e-50	-1.08623413182217	0.564	0.815	3.00995481149081e-45	Rack1	-0.251
5.63128479612382e-50	-1.16836987027859	0.39	0.711	3.23021758475254e-45	Uqcr11	-0.321
6.03621325801541e-50	-1.04585582731832	0.784	0.927	3.4624926490628e-45	Prnp	-0.143
8.40549663938456e-50	-1.11610804167174	0.43	0.788	4.82156098228377e-45	Acot7	-0.358
9.17231778015178e-50	-1.13562082550409	0.823	0.939	5.26142492505066e-45	Ywhab	-0.116
1.22269257894749e-49	-1.03591957425494	0.692	0.896	7.01360917135859e-45	Ociad1	-0.204
1.61112116791068e-49	-1.09369686624769	0.436	0.779	9.24171324336923e-45	Olfm1	-0.343
1.62049384567373e-49	-1.26783911070073	0.715	0.855	9.29547679755367e-45	Gas5	-0.14
1.70248361050221e-49	-1.06717050823938	0.616	0.86	9.7657864865628e-45	Psmb4	-0.244
2.28666512129162e-49	-1.14198388163196	0.538	0.809	1.3116768468753e-44	Serbp1	-0.271
2.88631518801072e-49	-1.06393264592257	0.279	0.687	1.65564811814671e-44	Lamp1	-0.408
3.16173414205092e-49	-1.17999959312799	0.213	0.626	1.81363393856325e-44	Evi5	-0.413
3.35193916113174e-49	-1.15348917063612	0.344	0.71	1.92273934160839e-44	Atp5e	-0.366
3.70744003799315e-49	-1.19187486862586	0.751	0.904	2.12666175459363e-44	Rplp1	-0.153
3.72178095076604e-49	-1.13689534743813	0.436	0.78	2.13488798897842e-44	St13	-0.344
6.17318133686957e-49	-1.13727975949818	0.521	0.813	3.54106027845512e-44	Stmn2	-0.292
7.68027460513757e-49	-1.13181207657467	0.357	0.725	4.40555911899901e-44	Nop10	-0.368
1.14414951447218e-48	-1.09055851967165	0.492	0.784	6.56307044491529e-44	Clta	-0.292
1.22543339999344e-48	-1.10839004544424	0.521	0.788	7.02933106904237e-44	Arpc2	-0.267
2.14579203063786e-48	-1.0738835913271	0.475	0.791	1.23086922461449e-43	Ndufb8	-0.316
6.77137481935908e-48	-1.1066324126401	0.436	0.725	3.88419602388076e-43	Eef1g	-0.289
6.82758845104243e-48	-1.12475964700439	0.508	0.774	3.91644128728696e-43	Tceal3	-0.266
8.23285405023976e-48	-1.32668673765584	0.108	0.554	4.72252974029853e-43	Tatdn1	-0.446
8.91324262493606e-48	-1.15170009278231	0.505	0.767	5.11281423451582e-43	Ndufa2	-0.262
1.18444619265127e-47	-1.07738619155033	0.495	0.805	6.7942202502862e-43	Otp	-0.31
1.37465349289278e-47	-1.04314843937672	0.459	0.755	7.88528736593154e-43	Klc1	-0.296
4.79154731215064e-47	-1.10518920989958	0.167	0.619	2.74852736919585e-42	Bag1	-0.452
4.96519422401703e-47	-1.11100288353492	0.944	0.972	2.84813471078065e-42	Bex2	-0.028
7.49798376545424e-47	-1.02208980686577	0.879	0.957	4.30099344753986e-42	Ndfip1	-0.078
1.40997480640363e-46	-1.09432856817851	0.328	0.695	8.08789748449249e-42	2010204K13Rik	-0.367
1.53446239885996e-46	-1.02647002147967	0.456	0.788	8.8019832123405e-42	Aplp1	-0.332
1.64225981926491e-46	-1.07157818542623	0.37	0.702	9.42033077526737e-42	Ndufa8	-0.332
1.72128990561115e-46	-1.05653376320144	0.351	0.694	9.87366315656668e-42	Ndufs6	-0.343
1.92345890895472e-46	-1.11874699560079	0.361	0.716	1.10333449935461e-41	Nrsn1	-0.355
2.93923943331716e-46	-1.06838630161144	0.436	0.775	1.68600652373939e-41	Atp6v1f	-0.339
3.62714796010356e-46	-1.06707409682548	0.187	0.624	2.0806046128746e-41	Rnf187	-0.437
3.71177387899284e-46	-1.04855554193733	0.39	0.707	2.12914773246787e-41	Zcchc17	-0.317
4.01394997418781e-46	-1.0621501180347	0.41	0.739	2.30248198419361e-41	Atp5d	-0.329
4.03420639917103e-46	-1.05180568422102	0.492	0.782	2.31410147469249e-41	Atp6v1d	-0.29
5.11772632813588e-46	-1.05794588058494	0.292	0.67	2.9356301763453e-41	Smdt1	-0.378
5.55510492390915e-46	-1.23940535176126	0.59	0.781	3.18651928645277e-41	Rps26	-0.191
6.58008666529872e-46	-1.07292065745967	0.603	0.829	3.77446931294865e-41	Rit2	-0.226
9.56492482066512e-46	-1.0409401437195	0.423	0.749	5.48663217562993e-41	Tpi1	-0.326
1.16785705088349e-45	-1.06962493121768	0.357	0.706	6.69906161527785e-41	Cops9	-0.349
1.93429345657499e-45	-1.06768513771546	0.803	0.914	1.10954941256054e-40	Ubb	-0.111
2.05343850275126e-45	-1.06629062747507	0.587	0.822	1.17789339394818e-40	Ssb	-0.235
2.31126906935635e-45	-1.02884664410406	0.367	0.718	1.32579016356419e-40	Cltb	-0.351
2.77373320239285e-45	-1.06406852035445	0.302	0.694	1.59106883955659e-40	Pcbd1	-0.392
3.16330233449203e-45	-1.08505844689225	0.37	0.698	1.81453348511132e-40	Uqcr10	-0.328
3.2679095549214e-45	-1.05690239993778	0.525	0.79	1.87453827889401e-40	Atp5c1	-0.265
5.57139972674973e-45	-1.02508246803482	0.741	0.9	3.19586631125818e-40	Tecr	-0.159
1.35866988782141e-44	-1.09605643015914	0.777	0.877	7.79360221052117e-40	Nme1	-0.1
1.81499323133776e-44	-1.22121297712046	0.315	0.676	1.04111641735997e-39	Zfas1	-0.361
2.39154491691427e-44	-1.03462857189507	0.564	0.824	1.37183799524036e-39	Tubb2a	-0.26
2.49575852525225e-44	-1.01845391212369	0.626	0.83	1.4316170052552e-39	Ndufa13	-0.204
3.3425381119817e-44	-1.09041964025529	0.407	0.72	1.91734671179494e-39	Rps15a	-0.313
3.92442324945486e-44	-0.999040214966631	0.938	0.968	2.2511276643523e-39	Actb	-0.03
4.07908884261706e-44	-1.0936972963763	0.472	0.783	2.339846941902e-39	Pea15a	-0.311
6.66295561035737e-44	-1.03591957425494	0.875	0.947	3.82200459721319e-39	Sub1	-0.072
8.34257117116938e-44	-1.01962875183661	0.338	0.69	4.78546567520618e-39	Ndufb7	-0.352
8.36795389919054e-44	-1.11174608617873	0.803	0.882	4.80002571565368e-39	Atpif1	-0.079
1.4444148135232e-43	-0.992508500537248	0.338	0.69	8.28545225333175e-39	Kifap3	-0.352
1.4524081428538e-43	-1.01430645541165	0.662	0.856	8.33130358903797e-39	Fxyd6	-0.194
2.78600707670622e-43	-1.01931773138009	0.433	0.732	1.59810937934022e-38	Nedd8	-0.299
3.51589205075826e-43	-0.96548290064571	0.528	0.791	2.01678599815595e-38	Pja1	-0.263
3.54473680071399e-43	-1.07298820452478	0.925	0.956	2.03333192362556e-38	Uchl1	-0.0309999999999999
4.66267059344817e-43	-1.0082501341398	0.272	0.647	2.67460110581374e-38	Hnrnpab	-0.375
5.37950304185556e-43	-1.00904386826355	0.318	0.681	3.08579053486919e-38	Rnf227	-0.363
6.54318035431477e-43	-0.989399729233273	0.626	0.836	3.75329911484204e-38	Ctsl	-0.21
7.23670063490667e-43	-1.01858462145522	0.344	0.676	4.15111621819516e-38	Rpl13a	-0.332
1.09733853842734e-42	-1.04426877211701	0.659	0.829	6.2945533241269e-38	Eif1	-0.17
1.1004445113907e-42	-0.987813161962138	0.462	0.763	6.31236980623934e-38	Atp5o	-0.301
1.1297556756844e-42	-1.0325512838805	0.793	0.926	6.48050450686085e-38	App	-0.133
1.31324239274258e-42	-1.03018402652269	0.466	0.738	7.53302101325e-38	Paip2	-0.272
1.39282695334591e-42	-1.04792818259037	0.511	0.788	7.98953396978279e-38	Snrpn	-0.277
1.91201512304682e-42	-1.04425264018736	0.879	0.945	1.09677011488211e-37	Hspa8	-0.0659999999999999
2.02297589581633e-42	-0.969330318459157	0.364	0.701	1.16041943335816e-37	Celf6	-0.337
2.10483235392512e-42	-1.00025998489655	0.407	0.71	1.20737393485852e-37	Park7	-0.303
2.25196629874622e-42	-1.01458794482822	0.377	0.693	1.2917729082868e-37	Hspe1	-0.316
2.76817312600956e-42	-0.997433594573291	0.433	0.736	1.58787946854161e-37	Rtn4	-0.303
2.86335391866994e-42	-0.987660910539507	0.305	0.668	1.64247707482745e-37	Oxct1	-0.363
3.01330894504446e-42	-1.02593645875071	0.485	0.771	1.7284942770564e-37	Ndufa5	-0.286
3.61053102486601e-42	-0.982307612419866	0.21	0.612	2.07107280648364e-37	Nol7	-0.402
5.14446698270039e-42	-0.983720188739821	0.354	0.686	2.9509691506166e-37	Slirp	-0.332
5.49038806760408e-42	-1.00177431849268	0.426	0.732	3.14939640333905e-37	Calm3	-0.306
5.75168678101994e-42	-1.04649984531743	0.574	0.796	3.29928257132866e-37	Rps3a1	-0.222
6.30401893873361e-42	-1.00976699320734	0.459	0.787	3.61611134363637e-37	Oaz1	-0.328
7.17171203276591e-42	-0.9908689400826	0.377	0.674	4.11383745623518e-37	Ndufab1	-0.297
9.35649199964748e-42	-1.12488493353483	0.557	0.761	5.36707094083779e-37	Rps20	-0.204
1.13332552042599e-41	-1.06066098451279	0.459	0.736	6.50098185026754e-37	Romo1	-0.277
1.4483564178135e-41	-0.98249465698255	0.646	0.854	8.30806208386178e-37	Cdc42	-0.208
2.08601126521448e-41	-0.946201598060171	0.252	0.655	1.19657778195233e-36	Npy2r	-0.403
2.29474715773614e-41	-1.03586549110595	0.4	0.708	1.3163128646206e-36	Tomm7	-0.308
2.5073087032437e-41	-0.965359785556247	0.446	0.761	1.43824241835465e-36	Ywhaq	-0.315
3.79420872306419e-41	-0.960625152895369	0.498	0.762	2.17643400772408e-36	Ldhb	-0.264
4.82316404633577e-41	-0.943115857975822	0.39	0.722	2.76666336025912e-36	Stub1	-0.332
6.21374265757723e-41	-1.01563793152755	0.357	0.677	3.56432706323945e-36	Gabarap	-0.32
6.83453106773589e-41	-0.928903935583203	0.282	0.665	3.92042371107466e-36	Ndufs8	-0.383
1.47411279013116e-40	-0.990809916576169	0.452	0.732	8.45580578675034e-36	Eif1b	-0.28
1.55253033798124e-40	-1.03611046164017	0.308	0.643	8.90562452472797e-36	Rpl13	-0.335
1.74403174511611e-40	-0.935777297327797	0.351	0.699	1.0004114896335e-35	Eif3i	-0.348
1.78022524420776e-40	-0.995952635877816	0.521	0.762	1.02117280458246e-35	Swi5	-0.241
1.89472857197344e-40	-0.968762500702691	0.38	0.707	1.08685420345541e-35	Uqcrc2	-0.327
1.92561688567497e-40	-1.05620480927285	0.518	0.752	1.10457235796087e-35	Ndufb1-ps	-0.234
2.15787544154142e-40	-0.959067851575512	0.708	0.866	1.23780051077699e-35	Bsg	-0.158
5.08311136643901e-40	-0.969267864926428	0.262	0.625	2.91577434201674e-35	Use1	-0.363
7.59718163081513e-40	-0.980632267935242	0.318	0.661	4.35789532706818e-35	Thy1	-0.343
9.19395281693411e-40	-0.99222016599634	0.633	0.807	5.27383521484974e-35	Ndufa3	-0.174
1.10478149598769e-39	-0.95578697220015	0.57	0.792	6.33724761728458e-35	Cct6a	-0.222
1.1951199778955e-39	-0.938423549086936	0.62	0.833	6.85544721720415e-35	Cd81	-0.213
1.20178132871937e-39	-0.922705504290513	0.397	0.725	6.89365805780004e-35	Ndufb11	-0.328
1.85889393390977e-39	-0.928148591029786	0.315	0.696	1.06629873836932e-34	Capzb	-0.381
1.91929520411559e-39	-1.00065846976715	0.364	0.696	1.10094611498478e-34	Rpl23	-0.332
2.52480826323269e-39	-0.9821787956574	0.43	0.699	1.44828051595554e-34	Sem1	-0.269
2.73444431894513e-39	-0.956173448740613	0.2	0.589	1.56853195023331e-34	Ybx1	-0.389
2.97959770035439e-39	-1.00133801012483	0.338	0.662	1.70915683287729e-34	Selenow	-0.324
3.11980397288049e-39	-0.981374779504568	0.39	0.705	1.78958195492371e-34	Stmn4	-0.315
3.2841731550745e-39	-0.925379846327656	0.213	0.615	1.88386740521383e-34	Rnf11	-0.402
3.40244763167364e-39	-0.968020732660742	0.639	0.832	1.95171201048064e-34	Akr1a1	-0.193
3.49001441713757e-39	-0.91546097366011	0.269	0.645	2.00194206995845e-34	Ckmt1	-0.376
3.61518614341375e-39	-0.947012734088856	0.984	0.986	2.07374307558499e-34	Ahi1	-0.002
4.65333818453851e-39	-1.05074278922474	0.42	0.708	2.66924784941498e-34	Cox17	-0.288
5.00335616372137e-39	-0.944056558745208	0.475	0.736	2.87002516263385e-34	Ndufa12	-0.261
5.40627575155415e-39	-0.899952937218009	0.279	0.662	3.10114789660649e-34	Brk1	-0.383
5.5646762397199e-39	-0.978995747493109	0.275	0.623	3.19200958462813e-34	Anp32a	-0.348
5.78041934009368e-39	-0.977025885201374	0.433	0.703	3.31576414186454e-34	Hspa4	-0.27
6.79403708393642e-39	-0.961042261348233	0.77	0.875	3.89719555208761e-34	Ywhae	-0.105
9.19723087428426e-39	-0.963511078726893	0.616	0.798	5.27571557410694e-34	Hnrnpu	-0.182
1.11248870131164e-38	-0.982190042943728	0.534	0.768	6.38145768846381e-34	Ndufv3	-0.234
1.1250038134964e-38	-0.970808316555752	0.433	0.71	6.45324687497805e-34	Cd63	-0.277
1.33701789671996e-38	-0.960056983393692	0.711	0.88	7.66940205916504e-34	Tmem59l	-0.169
1.35222622202252e-38	-0.990271523569731	0.475	0.721	7.75664005476558e-34	Ubl5	-0.246
1.43463474537671e-38	-0.947860081091356	0.357	0.668	8.22935182642991e-34	Arl3	-0.311
1.58292381871012e-38	-0.902908098890409	0.252	0.631	9.07996760888498e-34	Cyc1	-0.379
1.77575508175642e-38	-0.942810169863461	0.534	0.803	1.01860862999712e-33	Rufy3	-0.269
2.23818428791722e-38	-0.95217558808714	0.469	0.749	1.28386727123508e-33	Tuba1b	-0.28
2.69014514003822e-38	-0.944007514902292	0.42	0.721	1.54312105522872e-33	Ndufv2	-0.301
3.44839917126361e-38	-0.948790902634942	0.151	0.56	1.97807073262023e-33	Aldoc	-0.409
4.72761686412302e-38	-0.992078826865983	0.826	0.895	2.71185558559825e-33	Ncl	-0.0690000000000001
5.28026787051472e-38	-0.9375983672657	0.892	0.959	3.02886725588466e-33	Maged1	-0.067
5.49339395836491e-38	-0.936580421925876	0.141	0.555	3.15112064239728e-33	Glrx5	-0.414
5.60420787763407e-38	-0.858344689644186	0.354	0.677	3.21468572276846e-33	Atraid	-0.323
7.19668371621466e-38	-0.950471871571528	0.531	0.791	4.12816171329506e-33	Atp6v1e1	-0.26
1.18822536601591e-37	-1.04662915847592	0.607	0.793	6.81589834454045e-33	Rpl22l1	-0.186
1.23991607816341e-37	-0.884670935379123	0.311	0.657	7.11240660756093e-33	Ndufs2	-0.346
1.29991609429689e-37	-0.951353633362695	0.466	0.718	7.4565787001058e-33	Ndufb3	-0.252
