p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
1.74397982878481e-17	0.987529486886347	0.479	0.174	9.66147385348498e-13	Gm1673	0.305
2.03521907563741e-17	1.61493363315174	0.622	0.434	1.12749101571237e-12	Ubb	0.188
2.03592697826874e-17	1.20061400556986	0.511	0.242	1.1278831866911e-12	Rps21	0.269
8.59718492477701e-17	1.19993177693714	0.388	0.096	4.76275447647722e-12	Ndufa4	0.292
1.28597751246436e-16	-0.691516889088435	0.644	0.868	7.12418682130132e-12	Cmip	-0.224
4.1524597614732e-16	1.09409074689299	0.391	0.1	2.30042118325854e-11	Rps3a1	0.291
4.32996938534191e-16	0.87425240857065	0.366	0.073	2.39875973978556e-11	Tmsb4x	0.293
5.98389257667501e-16	1.53684117595319	0.506	0.256	3.31501664855219e-11	Gapdh	0.25
1.14996168347613e-15	1.24534201995872	0.479	0.21	6.37067273028939e-11	Rpl21	0.269
1.26894872893628e-15	1.31650717336262	0.489	0.224	7.02984906343412e-11	Ppia	0.265
1.76461043001804e-15	1.40342762951782	0.471	0.215	9.77576532125693e-11	Rpl37	0.256
1.9467025174331e-15	1.2292088411512	0.659	0.489	1.07845372763276e-10	Stmn3	0.17
2.40909568628071e-15	-0.610731439553619	0.714	0.927	1.33461491924265e-10	Sik3	-0.213
2.70419898574627e-15	-0.495535457283225	0.053	0.279	1.49809919611358e-10	E230001N04Rik	-0.226
2.88123878548818e-15	1.34147863889367	0.426	0.164	1.5961774747726e-10	Cox4i1	0.262
3.15399211128284e-15	1.10702246717766	0.481	0.237	1.74728008972958e-10	Nrsn2	0.244
3.18958301824132e-15	0.5081350421308	0.947	0.95	1.76699709627551e-10	Atp6v0b	-0.003
4.25153249173426e-15	1.13694991904547	0.589	0.393	2.35530648509586e-10	Pgrmc1	0.196
7.7010262217534e-15	0.779136001013811	0.459	0.174	4.26629151658916e-10	Rps27	0.285
7.89531280965544e-15	-0.589707421718658	0.221	0.543	4.37392434342101e-10	Zcchc14	-0.322
1.17372107679662e-14	1.09001525953326	0.429	0.169	6.5022973933456e-10	Hspa8	0.26
1.85813815091118e-14	1.28347155679163	0.501	0.256	1.02938995422329e-09	Stmn1	0.245
1.93456254130787e-14	1.01805793698979	0.441	0.178	1.07172830225915e-09	Rpl8	0.263
2.34046439008142e-14	1.41775997002229	0.546	0.342	1.29659386746121e-09	Arl6ip1	0.204
3.59263834774656e-14	0.77145621982499	0.657	0.447	1.99028571826811e-09	Brd9	0.21
3.61324192477998e-14	0.849631550039932	0.501	0.251	2.00169989390886e-09	Slc25a3	0.25
4.17712147064252e-14	1.10284669779947	0.541	0.333	2.31408352352125e-09	Tmsb10	0.208
5.32708785365945e-14	0.936730441663527	0.409	0.137	2.9511534000488e-09	Spcs1	0.272
5.40226295417433e-14	0.748513893481829	0.872	0.836	2.99279965398304e-09	Calm2	0.036
5.6485671523112e-14	-0.749396129010548	0.539	0.804	3.12924971670888e-09	Trank1	-0.265
7.0015208089112e-14	1.15458360379214	0.449	0.201	3.87877251292872e-09	Rpl19	0.248
8.40428897063512e-14	0.914238748209796	0.381	0.119	4.65589204684215e-09	Rplp2	0.262
8.44610146255756e-14	0.641629982502606	0.852	0.749	4.67905574924226e-09	Ddx5	0.103
1.49963880174172e-13	-0.667903364075636	0.416	0.708	8.30784899776894e-09	Sez6l	-0.292
1.51019488431109e-13	0.36322313601671	0.997	0.995	8.36632863959502e-09	Ahi1	0.002
1.53259964492558e-13	0.833388032550556	0.348	0.091	8.49044877292324e-09	Ndufa11	0.257
1.53571546724326e-13	1.42472672272395	0.589	0.438	8.50771011698093e-09	Rps8	0.151
1.55121446906766e-13	0.918377399379987	0.416	0.16	8.59357303718791e-09	Pcp4	0.256
1.69992293889046e-13	0.863753127151967	0.373	0.114	9.41740308915925e-09	Cox6c	0.259
2.01598302949497e-13	0.774816361149663	0.316	0.064	1.11683443850992e-08	Rpl32	0.252
2.34040303067895e-13	0.784182091990407	0.333	0.082	1.29655987496583e-08	Ndufa3	0.251
2.40075377838857e-13	-0.673317655844447	0.774	0.918	1.32999358568948e-08	Ntrk2	-0.144
2.64066505746475e-13	1.1850322984727	0.451	0.215	1.4629020351849e-08	Rps24	0.236
2.77000085013315e-13	0.980850863422896	0.699	0.58	1.53455277096527e-08	Atp1b1	0.119
2.97445452459074e-13	-0.615406803087795	0.409	0.712	1.64781806207803e-08	Rassf8	-0.303
3.10978233676743e-13	0.792655695241124	0.321	0.068	1.72278831674579e-08	Tpt1	0.253
4.0028741107931e-13	0.838161495680243	0.336	0.082	2.21755222863827e-08	mt-Nd4	0.254
4.3099046390608e-13	-0.410451318177806	0.927	0.986	2.38764407099329e-08	Ptprn2	-0.0589999999999999
5.00461216739306e-13	0.733796409798358	0.331	0.082	2.77250509461408e-08	Oxt	0.249
6.08530873364628e-13	-0.354541833705633	0.995	1	3.3712001853527e-08	Ank2	-0.005
6.11744102688565e-13	-0.567184848204103	0.571	0.845	3.38900115448438e-08	Camk2a	-0.274
7.2683340984876e-13	0.921797691807669	0.393	0.146	4.02658440722115e-08	Rpl35a	0.247
7.83258167114831e-13	0.850994532774864	0.657	0.539	4.33917191999945e-08	Rpl41	0.118
8.30717622310602e-13	0.979511405188862	0.411	0.174	4.6020925558385e-08	Nenf	0.237
1.23315309453087e-12	0.843614089830282	0.409	0.164	6.83154482839157e-08	Rps20	0.245
1.26654955409376e-12	0.943349934246411	0.358	0.119	7.016557874724e-08	Rps3	0.239
1.47076615602309e-12	0.950023167168974	0.541	0.324	8.14789742775234e-08	Tuba1a	0.217
1.65324388781117e-12	0.797192475721494	0.474	0.233	9.1588058140851e-08	Rpl36	0.241
1.7750350480717e-12	0.827909442897349	0.376	0.128	9.83351666281242e-08	Atp5k	0.248
1.86249004763354e-12	0.632935629790494	0.709	0.525	1.0318008614885e-07	Slc22a17	0.184
1.96000734110667e-12	1.24715605483018	0.489	0.306	1.08582446689968e-07	Rpl38	0.183
2.35078534757403e-12	0.855074933227245	0.371	0.132	1.30231157470254e-07	Ndufa5	0.239
2.94603557166884e-12	0.913450206462489	0.411	0.174	1.63207424634882e-07	Ndufa13	0.237
3.15036626496952e-12	0.624466564443289	0.276	0.046	1.74527140713046e-07	mt-Rnr1	0.23
3.49552625769644e-12	0.985650651191062	0.386	0.142	1.93648659150125e-07	mt-Nd1	0.244
4.05484591801574e-12	-0.55000180822843	0.807	0.968	2.24634409012154e-07	Rnpc3	-0.161
4.55006111796017e-12	0.955431903294638	0.398	0.174	2.52068835873875e-07	Rplp1	0.224
4.65956057521421e-12	-0.603237645317532	0.654	0.863	2.58134996306292e-07	Nmnat2	-0.209
5.00803010413702e-12	-0.508624981655761	0.789	0.945	2.77439859739087e-07	Nav2	-0.156
5.53879689519696e-12	0.778456145342013	0.406	0.155	3.06843809197016e-07	Rps28	0.251
5.97167710729192e-12	0.96421235364931	0.679	0.616	3.30824940066865e-07	Rpl6	0.0630000000000001
6.48868177016585e-12	0.756798355001491	0.366	0.123	3.59466481385418e-07	Rpl30	0.243
6.61486554310206e-12	0.721089291310641	0.333	0.096	3.66456936222311e-07	Rpl26	0.237
7.79643946196935e-12	0.790327364494672	0.368	0.132	4.3191494975364e-07	Cox6b1	0.236
7.96406669320691e-12	0.651016692682042	0.749	0.603	4.41201330736969e-07	Clk1	0.146
8.26967263725986e-12	0.751416049276103	0.353	0.114	4.58131594431559e-07	Rps7	0.239
8.69952650571709e-12	-0.514806136072284	0.591	0.845	4.81945068890221e-07	Srsf10	-0.254
8.87914880230348e-12	0.90442524501422	0.353	0.123	4.91895964498811e-07	Ndufc2	0.23
9.53620321641297e-12	-0.535009499667762	0.363	0.653	5.28296121986062e-07	Sergef	-0.29
9.80974102446053e-12	1.46451021963836	0.599	0.507	5.43449843014089e-07	Hsp90ab1	0.092
1.1863526708237e-11	0.658614715102896	0.278	0.055	6.57227516109624e-07	Atp5e	0.223
1.32889058518653e-11	-0.343517807160435	0.992	1	7.36192095287487e-07	Ank3	-0.00800000000000001
1.58214754812021e-11	0.749080999551975	0.353	0.11	8.76493920183115e-07	Rps5	0.243
1.89146811428321e-11	0.614715926022516	0.281	0.059	1.04785442063176e-06	Atp6v1f	0.222
2.42302042012034e-11	0.937856965692676	0.353	0.132	1.34232908254247e-06	Rps11	0.221
2.51413628069109e-11	0.639945444849013	0.298	0.073	1.39280635814006e-06	mt-Nd2	0.225
3.15879583110442e-11	0.789865041545703	0.596	0.425	1.74994130247354e-06	Eef1a1	0.171
3.3823854305186e-11	0.772211118694383	0.273	0.059	1.873807704653e-06	Chchd10	0.214
5.05773910704654e-11	-0.382152234088576	0.92	0.963	2.80193688791271e-06	Rere	-0.0429999999999999
5.15106546699167e-11	1.02450989516735	0.476	0.292	2.85363875805872e-06	Hsp90aa1	0.184
6.50780605884703e-11	0.652010201626388	0.298	0.078	3.60525947854067e-06	Tagln3	0.22
6.87809676781139e-11	-0.522259627414354	0.727	0.881	3.81039682839983e-06	Mbnl2	-0.154
6.96628615539347e-11	0.694360425450635	0.318	0.091	3.85925286722643e-06	Atp5g3	0.227
6.98022253753693e-11	0.698932414916091	0.338	0.114	3.86697348357008e-06	Atp5h	0.224
7.36856459250232e-11	0.822146135280115	0.484	0.274	4.08211109860036e-06	Hsp90b1	0.21
7.52224975865676e-11	0.895077333742496	0.579	0.438	4.16725114379826e-06	Mt3	0.141
7.53132728091199e-11	-0.648591772449607	0.764	0.877	4.17228000035243e-06	Kcnip1	-0.113
9.39640871340754e-11	-0.503788315695249	0.895	0.973	5.20551646314064e-06	Anks1b	-0.078
9.94596278745279e-11	0.675636847929728	0.373	0.137	5.50996392462097e-06	Avp	0.236
1.07799728332435e-10	1.05249875645915	0.907	0.941	5.97199714988858e-06	Rtn1	-0.0339999999999999
1.16390004342922e-10	0.898162713520893	0.416	0.215	6.44788985059354e-06	Rpl11	0.201
1.25964635029987e-10	0.806083244244151	0.361	0.142	6.97831481602625e-06	Rps16	0.219
1.26886969377429e-10	-0.531515708610846	0.378	0.671	7.02941121654021e-06	Ppm1h	-0.293
1.4289635025481e-10	-0.502541713364268	0.867	0.968	7.91631490776624e-06	Tnik	-0.101
1.45565445537149e-10	0.705308641843299	0.311	0.091	8.06418011731251e-06	Ndufb8	0.22
1.5055199899942e-10	0.73826803104549	0.331	0.11	8.34043019256884e-06	Rab3a	0.221
1.66196245107545e-10	-0.514113104703323	0.719	0.904	9.20710578271286e-06	Lncpint	-0.185
1.80801096633537e-10	0.734259044988702	0.388	0.169	1.00161999524013e-05	Rps26	0.219
1.88734123297072e-10	0.688932851804503	0.401	0.174	1.04556816965345e-05	Uqcrq	0.227
2.13183774379801e-10	0.726198845787098	0.323	0.105	1.18101679168666e-05	Rpl39	0.218
2.19793859324628e-10	0.865062571651685	0.409	0.205	1.2176360012725e-05	Hspa5	0.204
2.30777571426732e-10	-0.484113744181999	0.263	0.539	1.27848466794695e-05	Sh3gl1	-0.276
2.65515903337134e-10	-0.389140014440295	0.93	0.986	1.47093155289739e-05	Gria1	-0.0559999999999999
2.69759881011176e-10	-0.44343976493487	0.89	0.982	1.49444276481381e-05	Grid1	-0.092
2.7984362299538e-10	0.738490332935727	0.378	0.155	1.55030568703211e-05	Naca	0.223
2.84022217454883e-10	-0.498943789645733	0.258	0.521	1.57345468247831e-05	Tet3	-0.263
3.08018895500905e-10	0.464590999226239	0.19	0.014	1.70639387918546e-05	Slc25a5	0.176
3.2037052237143e-10	-0.716904417150088	0.549	0.744	1.77482065688548e-05	Ankfn1	-0.195
3.26300643774392e-10	-0.541464621407873	0.396	0.658	1.80767293644575e-05	Pkd1	-0.262
3.28045449367218e-10	-0.5230022149021	0.381	0.648	1.81733898494945e-05	Caskin1	-0.267
3.42279931835467e-10	0.603946383784383	0.291	0.082	1.8961965943753e-05	Atp5mpl	0.209
3.67810901999804e-10	0.686685364701029	0.331	0.114	2.03763561598872e-05	Ndufb5	0.217
4.22429575111385e-10	0.756126664640235	0.506	0.301	2.34021760315956e-05	Itm2c	0.205
4.62451048598748e-10	0.957714794948475	0.554	0.397	2.5619325641322e-05	Scg2	0.157
5.3570393789984e-10	0.641799508337735	0.288	0.082	2.96774624557132e-05	Ndufb11	0.206
5.55549719423607e-10	0.692160699022463	0.376	0.16	3.07768989063484e-05	Atp5g1	0.216
5.76679517391227e-10	0.67150725412209	0.303	0.096	3.19474685839566e-05	Rpl18a	0.207
5.99050872520476e-10	-0.452250540274639	0.531	0.785	3.31868192867618e-05	Apba1	-0.254
6.37453840182562e-10	0.782548757944662	0.341	0.128	3.53143052922737e-05	Rpl14	0.213
6.81142585626523e-10	0.762668167475804	0.388	0.174	3.77346181011237e-05	Rpsa	0.214
8.36165756548312e-10	-0.509011961895485	0.476	0.721	4.63227467470199e-05	Nedd4l	-0.245
8.48005121031412e-10	0.726425637550213	0.326	0.119	4.69786357000192e-05	Rps4x	0.207
8.84339536712614e-10	1.16969240219088	0.476	0.324	4.89915259943421e-05	Fth1	0.152
1.02832139118718e-09	-0.465773552437676	0.822	0.909	5.69679767503788e-05	Kalrn	-0.0870000000000001
1.10451970610987e-09	0.994153287190374	0.569	0.475	6.11892871987806e-05	Bex2	0.094
1.11412808971273e-09	0.795382311548648	0.386	0.178	6.17215820419957e-05	Elob	0.208
1.11618353643445e-09	0.597105451127193	0.326	0.119	6.18354517349321e-05	Nop10	0.207
1.19588734166218e-09	-0.463776049982295	0.897	0.959	6.6250962840743e-05	Dclk1	-0.0619999999999999
1.41991522843797e-09	0.700856923922681	0.358	0.151	7.8661883740235e-05	Cox5b	0.207
1.45751583168923e-09	0.663505766405072	0.343	0.132	8.07449195597515e-05	Rps9	0.211
1.51706535259332e-09	0.624912549080448	0.84	0.836	8.40439034683174e-05	Nap1l5	0.004
1.58375885014559e-09	0.683791558636916	0.401	0.192	8.77386565392153e-05	H2az1	0.209
1.7995520303274e-09	-0.483576700448454	0.644	0.831	9.96933829281075e-05	Apbb2	-0.187
1.88796991904508e-09	0.883587073314292	0.471	0.315	0.000104591645545178	Fxyd6	0.156
2.00806363338221e-09	0.546548228532392	0.261	0.068	0.000111244717225741	Pomp	0.193
2.15493288995101e-09	0.856041237513929	0.431	0.251	0.000119381127170396	Rpl13	0.18
2.25731098709898e-09	0.565430131567132	0.276	0.078	0.000125052771374297	Mif	0.198
2.47411581466137e-09	-0.783211688555839	0.383	0.626	0.000137063542016426	Tmcc3	-0.243
2.49854454087239e-09	0.697517050967212	0.343	0.142	0.00013841686901979	Dad1	0.201
2.61819502336683e-09	0.629408954478333	0.326	0.114	0.000145045386099499	Rpl10	0.212
2.74808642038693e-09	-0.44703121546718	0.371	0.635	0.000152241239603015	Slc7a14	-0.264
2.86214275335379e-09	0.755962817025046	0.383	0.192	0.000158559846393046	Fkbp2	0.191
2.91846786236347e-09	0.607973381175783	0.291	0.091	0.000161680201107074	Rps23	0.2
3.05358458062695e-09	0.652829590996327	0.406	0.205	0.000169165532182153	Rpl22l1	0.201
3.20753869112407e-09	0.777890838052957	0.404	0.219	0.000177694435949582	Pkm	0.185
3.55407189361496e-09	0.772697809777588	0.366	0.169	0.000196892028834375	Fkbp3	0.197
3.86188389989491e-09	0.526226834933179	0.822	0.776	0.000213944506170278	6330403K07Rik	0.0459999999999999
3.89942487447763e-09	-0.449951467208976	0.484	0.753	0.000216024238621186	Phf3	-0.269
4.08474111898091e-09	-0.384345303208141	0.81	0.941	0.000226290573250424	Dync1i1	-0.131
4.2040160768924e-09	-0.479677045993545	0.546	0.79	0.000232898286643762	Fyn	-0.244
4.21213118683787e-09	0.538349493469277	0.316	0.11	0.000233347855619631	Rpl27a	0.206
4.38537885227346e-09	-0.408827166759898	0.777	0.904	0.000242945603037098	4930402H24Rik	-0.127
4.4565735355985e-09	-0.288167375123474	0.987	0.991	0.000246889717298621	Frmd4a	-0.004
4.50173455694745e-09	0.578846624636679	0.288	0.091	0.000249391592720332	Rpl28	0.197
4.53019578799465e-09	-0.384439780461195	0.897	0.973	0.000250968316459116	Gabrb3	-0.076
4.55024118975813e-09	-0.480399294658522	0.301	0.553	0.000252078811671411	Bicdl1	-0.252
4.56510277975921e-09	-0.466245049576625	0.283	0.543	0.00025290212889588	Ptpn1	-0.26
4.63114301257446e-09	-0.46155890757779	0.361	0.63	0.000256560691753612	Ascc2	-0.269
4.89171619561655e-09	-0.421156694319637	0.634	0.836	0.000270996185520961	Cacna2d2	-0.202
5.74104298560479e-09	-0.406754224955375	0.729	0.918	0.00031804804035952	Trim2	-0.189
5.95062889262273e-09	0.587950528139845	0.326	0.123	0.000329658890022407	Atp5o	0.203
6.48435379038757e-09	0.466030077290152	0.256	0.064	0.000359226715633681	Ndufb7	0.192
6.59221312134289e-09	-0.428956800118201	0.378	0.635	0.000365202014709275	Gstz1	-0.257
7.2908968161718e-09	-0.454496415899445	0.451	0.721	0.000403908392719102	Farp1	-0.27
7.68600361634692e-09	0.677883479902546	0.336	0.142	0.000425796914342003	Rpl34	0.194
7.88412735807389e-09	-0.355148030938566	0.842	0.973	0.000436772771509935	Baiap3	-0.131
8.09490880178912e-09	0.491296252243571	0.266	0.073	0.000448449852710315	Eif5a	0.193
8.48272420980675e-09	0.484028182674054	0.201	0.032	0.000469934438499084	Hcrt	0.169
8.50688074990265e-09	0.467391551742586	0.198	0.032	0.000471272686663857	Gstm5	0.166
8.61126364356661e-09	0.595094752041624	0.303	0.11	0.000477055394589947	Npm1	0.193
8.72072721467312e-09	0.410236767483694	0.201	0.032	0.000483119566965676	Rpl24	0.169
8.85333230427348e-09	0.453253578228578	0.208	0.037	0.000490465756324447	Rps10	0.171
9.44397560425742e-09	0.601192188572467	0.278	0.091	0.000523186804500257	Cisd1	0.187
9.54529420077455e-09	1.24095568534643	0.514	0.406	0.00052879975342871	Calm1	0.108
1.03958599108561e-08	0.640847658841906	0.241	0.059	0.00057592024320152	Pmch	0.182
1.08206506537157e-08	-0.52797723574263	0.404	0.639	0.000599453225565193	Iqsec1	-0.235
1.08845023352425e-08	-0.447515592008685	0.426	0.658	0.0006029905448701	Dclk2	-0.232
1.10319833534297e-08	0.720030931980444	0.376	0.187	0.000611160845796653	Clu	0.189
1.18034676236409e-08	-0.363001075749502	0.226	0.461	0.000653900302882084	Ptgds	-0.235
1.22162885381494e-08	0.725975164957062	0.436	0.26	0.00067677016872494	Chgb	0.176
1.29911881778503e-08	0.492911273644603	0.276	0.082	0.000719698833864728	Timm8b	0.194
1.33220769388095e-08	0.632866203006936	0.531	0.329	0.000738029740333108	Hnrnpk	0.202
1.3356090886112e-08	0.599193258585794	0.363	0.164	0.000739914078999719	Cfl1	0.199
1.35979365601242e-08	0.525944852873653	0.268	0.082	0.00075331208749432	Sec11c	0.186
1.38799077426016e-08	0.554052275799276	0.333	0.132	0.000768933009032388	Tmco1	0.201
1.58965904100252e-08	0.475999744976746	0.263	0.078	0.000880655212124987	mt-Co1	0.185
1.70141642470554e-08	0.574215962845696	0.476	0.297	0.000942567685122624	Ssr4	0.179
1.71152003368808e-08	0.46274175211042	0.231	0.055	0.000948164983462858	Tomm7	0.176
1.83862879127734e-08	-0.290315063317188	0.99	1	0.00101858196407973	Magi2	-0.01
1.84509628253467e-08	0.571412010039913	0.258	0.078	0.00102216488956138	Cacybp	0.18
1.85158925516175e-08	0.524427435416258	0.273	0.087	0.00102576193146706	Psme1	0.186
1.86945237463813e-08	0.573266850234385	0.296	0.11	0.00103565792102578	Ndufc1	0.186
1.88614746370695e-08	0.671442165680431	0.404	0.219	0.00104490683341901	Ywhah	0.185
2.03718612190188e-08	0.746996676906666	0.404	0.237	0.00112858073967242	Atp5md	0.167
2.19229623692407e-08	0.600194312506367	0.291	0.105	0.00121451019229357	Ndufs7	0.186
2.19408667290085e-08	0.924543773584979	0.464	0.315	0.00121550207592034	Aldoa	0.149
2.23438569625818e-08	-0.399220667500953	0.338	0.589	0.00123782733187007	Rnf180	-0.251
2.53004881802192e-08	0.565645234894383	0.441	0.242	0.00140162174469596	Ndufb1	0.199
2.58331523297722e-08	0.502543965977635	0.263	0.082	0.00143113080591705	Krtcap2	0.181
2.61799813749615e-08	0.651721746262695	0.348	0.169	0.00145034478819149	Cox7a2	0.179
2.62520327026135e-08	0.563739350531255	0.316	0.123	0.00145433635969209	Ubc	0.193
2.74485214288694e-08	0.624454571396344	0.727	0.575	0.00152062063863793	Fgfr2	0.152
2.74831793004579e-08	0.457817593900139	0.236	0.059	0.00152254065006606	Znhit1	0.177
2.80908352378861e-08	0.589694689566306	0.496	0.333	0.00155620418134365	Selenom	0.163
3.01863390259008e-08	-0.405130848918798	0.529	0.795	0.00167229299569588	Nfasc	-0.266
3.24596148247812e-08	0.471722199874818	0.266	0.082	0.00179823020167805	Rps19	0.184
3.34086371989417e-08	-0.371892897187464	0.378	0.621	0.00185080509218417	Madd	-0.243
3.45678294278897e-08	-0.432031286562503	0.524	0.795	0.00191502318247566	Sfpq	-0.271
3.47781753155412e-08	-0.380776612238191	0.313	0.562	0.00192667613430567	Smg5	-0.249
3.5746124694015e-08	-0.402360774683925	0.213	0.438	0.00198029956192374	Kcnb1	-0.225
3.65337177223007e-08	-0.50968765505472	0.574	0.785	0.00202393142809773	Sobp	-0.211
3.78264783981635e-08	0.434488228043058	0.261	0.078	0.00209554907677986	Arxes2	0.183
3.86307306206747e-08	-0.712763541984596	0.13	0.311	0.00214010384565476	1700016P03Rik	-0.181
3.99071492169545e-08	-0.537697113341785	0.293	0.507	0.00221081615947006	N4bp2l1	-0.214
4.20940725786115e-08	0.931863458550743	0.426	0.247	0.0023319695267825	Ndn	0.179
4.32147668635024e-08	0.630230676974968	0.353	0.174	0.00239405486947117	Rtl8a	0.179
4.71410886150827e-08	0.58396300586288	0.311	0.123	0.00261156916818697	Atp5j	0.188
5.83492625636792e-08	-0.512197059583709	0.724	0.849	0.00323249079676527	Fstl4	-0.125
5.97809818520082e-08	0.586972552835277	0.293	0.114	0.0033118066136194	Tomm20	0.179
6.27656499697434e-08	0.639955251931502	0.481	0.324	0.00347715424267382	Cd81	0.157
6.36734664668933e-08	-0.474343784637367	0.456	0.662	0.00352744636879942	Slc25a27	-0.206
6.58023061541481e-08	-0.300807207864501	0.08	0.242	0.00364538195863365	Gm44863	-0.162
6.98289400429722e-08	0.616943009006791	0.684	0.539	0.00386845344944062	Gm20642	0.145
7.41497958867662e-08	0.585571032098697	0.541	0.388	0.00410782454233096	Selenow	0.153
7.65421868754818e-08	0.66007357809956	0.596	0.507	0.00424036061071482	Eif1	0.089
7.72822072213442e-08	0.668793409179212	0.569	0.447	0.00428135699785525	5330438D12Rik	0.122
7.84619217777693e-08	-0.397606703954772	0.301	0.548	0.00434671200456664	Ergic1	-0.247
8.32873994066812e-08	-0.355478083577849	0.471	0.726	0.00461403863973073	Mtss1	-0.255
8.45984864673318e-08	0.620547213837157	0.444	0.269	0.00468667155180371	Myl6	0.175
8.59053029733575e-08	0.682703440269346	0.657	0.603	0.00475906787942103	Tmx4	0.0540000000000001
9.77286691446353e-08	-0.367867921046036	0.311	0.553	0.00541407054194365	Cnot10	-0.242
1.0130712551838e-07	0.697429133071855	0.526	0.402	0.00561231344659276	Cox8a	0.124
1.02233610413318e-07	0.544566913591593	0.348	0.16	0.00566363978328739	Rps12	0.188
1.06213506919516e-07	0.544205690106091	0.306	0.123	0.00588412206983427	Tuba1b	0.183
1.10586954386558e-07	-0.386010025248016	0.198	0.406	0.00612640668606091	Retreg3	-0.208
1.15233790315368e-07	-0.407954618015544	0.634	0.836	0.00638383674968108	Wdfy3	-0.202
1.17776842291065e-07	-0.327226266805552	0.088	0.251	0.00652471928608273	Gm12216	-0.163
1.18863559915636e-07	-0.329966021437165	0.028	0.137	0.0065849223557663	Zbtb16	-0.109
1.25529281882942e-07	0.625580773044795	0.308	0.132	0.0069541966870331	Sub1	0.176
1.39323869401988e-07	0.604914451849736	0.571	0.466	0.00771840304100073	Morf4l1	0.105
1.4191996938209e-07	-0.406286821814792	0.378	0.612	0.00786222438379842	Mblac2	-0.234
1.42717186198365e-07	-0.295496004852412	0.06	0.201	0.00790638939820322	Gm42972	-0.141
1.47169577954746e-07	-0.426435159773689	0.243	0.457	0.00815304744911498	Pak6	-0.214
1.47250144192766e-07	-0.390767977800254	0.311	0.543	0.00815751073813504	Dgkd	-0.232
1.4968736195822e-07	0.419862454948983	0.734	0.685	0.00829253016512343	Nudcd3	0.0489999999999999
1.50545603198594e-07	-0.563401713797853	0.07	0.215	0.00834007587159893	Gem	-0.145
1.50668964736744e-07	0.593861648088146	0.426	0.26	0.00834690997745088	Erp29	0.166
1.52394940908942e-07	-0.375117288697495	0.273	0.511	0.00844252733141449	Rapgef1	-0.238
1.53699512018662e-07	0.575972456885459	0.281	0.11	0.00851479926632188	Uqcrb	0.171
1.53899658715728e-07	-0.451227478754227	0.451	0.667	0.00852588719319262	Wnk2	-0.216
1.57946781964868e-07	0.565698749317428	0.614	0.493	0.0087500937740717	Cox7c	0.121
1.59873917790944e-07	-0.40307561357851	0.165	0.347	0.0088568551717005	Tut7	-0.182
1.60262345240528e-07	-0.404732640799645	0.444	0.68	0.00887837366398003	Tox2	-0.236
1.65093281838587e-07	-0.427245071902059	0.103	0.265	0.00914600272057591	Map3k19	-0.162
1.66765593881647e-07	-0.274157260447983	0.972	1	0.00923864713544938	Macf1	-0.028
1.70211662166342e-07	0.549931957740002	0.343	0.164	0.00942955587235316	Pdia6	0.179
1.7035909374139e-07	-0.540092898296107	0.877	0.932	0.00943772343417926	Rab3c	-0.0550000000000001
1.71561259548328e-07	0.64912604865023	0.499	0.379	0.0095043222177178	Tmem59l	0.12
